Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,10,18,0.99000,53,0.98795,1.00000,0.94737,0.97297,131.42146s,47,0.95604,0.94286,1.00000,0.97059,111.41552s,46,0.80519,0.79747,0.68478,0.73684,194.56023s
100,15,3,0.97000,47,0.98795,1.00000,0.94737,0.97297,8.51235s,12,0.84615,0.85135,0.95455,0.90000,5.67088s,31,0.79654,0.80822,0.64130,0.71515,15.91140s
100,15,3,0.98000,51,0.98795,1.00000,0.94737,0.97297,20.90204s,20,0.91209,0.92647,0.95455,0.94030,6.23597s,46,0.80952,0.80769,0.68478,0.74118,18.62842s
100,15,3,0.99000,54,0.98795,1.00000,0.94737,0.97297,22.08290s,51,0.95604,0.94286,1.00000,0.97059,21.04982s,46,0.80519,0.79747,0.68478,0.73684,18.77425s
100,15,6,0.97000,47,0.98795,1.00000,0.94737,0.97297,22.38211s,12,0.84615,0.85135,0.95455,0.90000,19.13425s,34,0.80087,0.80263,0.66304,0.72619,38.92606s
100,15,6,0.98000,50,0.98795,1.00000,0.94737,0.97297,22.30638s,22,0.93407,0.92857,0.98485,0.95588,19.68853s,44,0.81818,0.82895,0.68478,0.75000,41.22245s
100,15,6,0.99000,53,0.98795,1.00000,0.94737,0.97297,34.88735s,47,0.95604,0.94286,1.00000,0.97059,21.37558s,45,0.80519,0.79747,0.68478,0.73684,41.93487s
100,15,9,0.97000,47,0.98795,1.00000,0.94737,0.97297,46.67899s,12,0.84615,0.85135,0.95455,0.90000,42.46321s,33,0.80087,0.78750,0.68478,0.73256,79.20137s
100,15,9,0.98000,50,0.98795,1.00000,0.94737,0.97297,46.88730s,22,0.93407,0.92857,0.98485,0.95588,43.37332s,45,0.80519,0.82192,0.65217,0.72727,81.33908s
100,15,9,0.99000,53,0.98795,1.00000,0.94737,0.97297,59.70223s,53,0.96703,0.95652,1.00000,0.97778,56.35718s,46,0.80519,0.79747,0.68478,0.73684,80.94760s
100,15,12,0.97000,47,0.98795,1.00000,0.94737,0.97297,81.83066s,12,0.84615,0.85135,0.95455,0.90000,76.56292s,33,0.80087,0.78750,0.68478,0.73256,135.61786s
100,15,12,0.98000,49,0.98795,1.00000,0.94737,0.97297,82.16228s,22,0.93407,0.92857,0.98485,0.95588,76.95069s,44,0.81818,0.82895,0.68478,0.75000,137.57172s
100,15,12,0.99000,53,0.98795,1.00000,0.94737,0.97297,94.62693s,47,0.96703,0.95652,1.00000,0.97778,75.90847s,46,0.80519,0.79747,0.68478,0.73684,137.17155s
100,15,15,0.97000,47,0.98795,1.00000,0.94737,0.97297,128.32657s,12,0.84615,0.85135,0.95455,0.90000,122.36379s,33,0.80087,0.78750,0.68478,0.73256,210.54265s
100,15,15,0.98000,49,0.98795,1.00000,0.94737,0.97297,127.03458s,22,0.93407,0.92857,0.98485,0.95588,121.31168s,45,0.80519,0.79747,0.68478,0.73684,210.72297s
100,15,15,0.99000,53,0.98795,1.00000,0.94737,0.97297,140.43502s,52,0.97802,0.97059,1.00000,0.98507,132.31798s,46,0.80519,0.79747,0.68478,0.73684,211.42098s
100,15,18,0.97000,46,0.98795,1.00000,0.94737,0.97297,182.47651s,12,0.84615,0.85135,0.95455,0.90000,174.89796s,32,0.80519,0.79012,0.69565,0.73988,298.15678s
100,15,18,0.98000,49,0.98795,1.00000,0.94737,0.97297,183.63034s,22,0.93407,0.92857,0.98485,0.95588,175.89165s,46,0.80952,0.81579,0.67391,0.73810,300.04382s
100,15,18,0.99000,53,0.98795,1.00000,0.94737,0.97297,195.34875s,47,0.95604,0.94286,1.00000,0.97059,170.84111s,46,0.80519,0.79747,0.68478,0.73684,300.18008s
100,20,3,0.97000,47,0.98795,1.00000,0.94737,0.97297,11.45967s,12,0.84615,0.85135,0.95455,0.90000,7.18323s,31,0.79654,0.80822,0.64130,0.71515,21.41844s
100,20,3,0.98000,51,0.98795,1.00000,0.94737,0.97297,23.55402s,20,0.91209,0.92647,0.95455,0.94030,8.26897s,46,0.80952,0.80769,0.68478,0.74118,25.05493s
100,20,3,0.99000,54,0.98795,1.00000,0.94737,0.97297,23.76789s,51,0.95604,0.94286,1.00000,0.97059,23.24264s,46,0.80519,0.79747,0.68478,0.73684,25.38151s
100,20,6,0.97000,47,0.98795,1.00000,0.94737,0.97297,30.09522s,12,0.84615,0.85135,0.95455,0.90000,25.77037s,34,0.80087,0.80263,0.66304,0.72619,52.93781s
100,20,6,0.98000,50,0.98795,1.00000,0.94737,0.97297,30.25550s,22,0.93407,0.92857,0.98485,0.95588,26.67155s,44,0.81818,0.82895,0.68478,0.75000,55.76515s
100,20,6,0.99000,53,0.98795,1.00000,0.94737,0.97297,43.69689s,47,0.95604,0.94286,1.00000,0.97059,29.41766s,45,0.80519,0.79747,0.68478,0.73684,56.27119s
100,20,9,0.97000,47,0.98795,1.00000,0.94737,0.97297,63.22980s,12,0.84615,0.85135,0.95455,0.90000,57.85481s,33,0.80087,0.78750,0.68478,0.73256,107.72018s
100,20,9,0.98000,50,0.98795,1.00000,0.94737,0.97297,62.95783s,22,0.93407,0.92857,0.98485,0.95588,58.50358s,45,0.80519,0.82192,0.65217,0.72727,109.31402s
100,20,9,0.99000,53,0.98795,1.00000,0.94737,0.97297,74.95263s,53,0.96703,0.95652,1.00000,0.97778,72.08246s,46,0.80519,0.79747,0.68478,0.73684,109.34009s
100,20,12,0.97000,47,0.98795,1.00000,0.94737,0.97297,110.80554s,12,0.84615,0.85135,0.95455,0.90000,103.00441s,33,0.80087,0.78750,0.68478,0.73256,183.11631s
100,20,12,0.98000,49,0.98795,1.00000,0.94737,0.97297,111.37219s,22,0.93407,0.92857,0.98485,0.95588,105.25226s,44,0.81818,0.82895,0.68478,0.75000,185.91752s
100,20,12,0.99000,53,0.98795,1.00000,0.94737,0.97297,123.85031s,47,0.96703,0.95652,1.00000,0.97778,104.88387s,46,0.80519,0.79747,0.68478,0.73684,186.24141s
100,20,15,0.97000,47,0.98795,1.00000,0.94737,0.97297,171.54228s,12,0.84615,0.85135,0.95455,0.90000,164.79375s,33,0.80087,0.78750,0.68478,0.73256,282.93935s
100,20,15,0.98000,49,0.98795,1.00000,0.94737,0.97297,171.57410s,22,0.93407,0.92857,0.98485,0.95588,163.80449s,45,0.80519,0.79747,0.68478,0.73684,284.16826s
100,20,15,0.99000,53,0.98795,1.00000,0.94737,0.97297,187.02547s,52,0.97802,0.97059,1.00000,0.98507,175.59376s,46,0.80519,0.79747,0.68478,0.73684,287.00377s
100,20,18,0.97000,46,0.98795,1.00000,0.94737,0.97297,245.90873s,12,0.84615,0.85135,0.95455,0.90000,234.59814s,32,0.80519,0.79012,0.69565,0.73988,402.14987s
100,20,18,0.98000,49,0.98795,1.00000,0.94737,0.97297,248.11207s,22,0.93407,0.92857,0.98485,0.95588,237.80749s,46,0.80952,0.81579,0.67391,0.73810,406.60749s
100,20,18,0.99000,53,0.98795,1.00000,0.94737,0.97297,261.72458s,47,0.95604,0.94286,1.00000,0.97059,232.05890s,46,0.80519,0.79747,0.68478,0.73684,408.27634s
150,10,3,0.97000,48,0.98795,1.00000,0.94737,0.97297,9.87062s,15,0.90110,0.91304,0.95455,0.93333,5.52370s,30,0.79654,0.80822,0.64130,0.71515,14.88926s
150,10,3,0.98000,53,0.98795,1.00000,0.94737,0.97297,22.57605s,22,0.90110,0.91304,0.95455,0.93333,6.14759s,49,0.80952,0.80769,0.68478,0.74118,23.00584s
150,10,3,0.99000,55,0.98795,1.00000,0.94737,0.97297,22.35757s,51,0.96703,0.95652,1.00000,0.97778,21.87591s,51,0.82684,0.80233,0.75000,0.77528,35.40944s
150,10,6,0.97000,47,0.98795,1.00000,0.94737,0.97297,22.97234s,15,0.86813,0.85526,0.98485,0.91549,17.21858s,34,0.80952,0.80769,0.68478,0.74118,37.77928s
150,10,6,0.98000,51,0.98795,1.00000,0.94737,0.97297,34.90038s,20,0.90110,0.91304,0.95455,0.93333,18.37074s,44,0.81818,0.82895,0.68478,0.75000,44.27774s
150,10,6,0.99000,53,0.98795,1.00000,0.94737,0.97297,35.36341s,49,0.95604,0.94286,1.00000,0.97059,22.19294s,50,0.82251,0.80000,0.73913,0.76836,45.12073s
150,10,9,0.97000,46,0.98795,1.00000,0.94737,0.97297,46.18450s,12,0.84615,0.85135,0.95455,0.90000,39.46613s,31,0.81385,0.78824,0.72826,0.75706,76.72272s
150,10,9,0.98000,51,0.98795,1.00000,0.94737,0.97297,58.93562s,21,0.91209,0.91429,0.96970,0.94118,40.35439s,48,0.79654,0.78481,0.67391,0.72515,82.09704s
150,10,9,0.99000,53,0.98795,1.00000,0.94737,0.97297,58.25375s,54,0.96703,0.95652,1.00000,0.97778,57.44244s,50,0.82251,0.80000,0.73913,0.76836,83.35706s
150,10,12,0.97000,47,0.98795,1.00000,0.94737,0.97297,79.98619s,14,0.87912,0.87671,0.96970,0.92086,71.01959s,34,0.80952,0.80769,0.68478,0.74118,132.27053s
150,10,12,0.98000,51,0.98795,1.00000,0.94737,0.97297,91.08661s,21,0.92308,0.91549,0.98485,0.94891,70.95215s,45,0.80519,0.79747,0.68478,0.73684,135.73366s
150,10,12,0.99000,53,0.98795,1.00000,0.94737,0.97297,91.68662s,54,0.97802,0.97059,1.00000,0.98507,86.86045s,50,0.82251,0.80000,0.73913,0.76836,136.62880s
150,10,15,0.97000,47,0.98795,1.00000,0.94737,0.97297,124.30246s,14,0.85714,0.85333,0.96970,0.90780,111.93494s,34,0.80952,0.80769,0.68478,0.74118,204.58568s
150,10,15,0.98000,52,0.98795,1.00000,0.94737,0.97297,135.79158s,22,0.90110,0.90141,0.96970,0.93431,112.21719s,51,0.81385,0.81818,0.68478,0.74556,219.44012s
150,10,15,0.99000,53,0.98795,1.00000,0.94737,0.97297,136.61731s,52,0.96703,0.95652,1.00000,0.97778,128.55524s,50,0.82251,0.80000,0.73913,0.76836,206.41890s
150,10,18,0.97000,47,0.98795,1.00000,0.94737,0.97297,176.41362s,14,0.84615,0.85135,0.95455,0.90000,161.05775s,34,0.80952,0.80769,0.68478,0.74118,291.91744s
150,10,18,0.98000,51,0.98795,1.00000,0.94737,0.97297,190.28669s,21,0.91209,0.91429,0.96970,0.94118,164.56068s,45,0.80519,0.82192,0.65217,0.72727,294.91420s
150,10,18,0.99000,53,0.98795,1.00000,0.94737,0.97297,191.47494s,53,0.95604,0.94286,1.00000,0.97059,179.87279s,50,0.82251,0.80000,0.73913,0.76836,294.88234s
150,15,3,0.97000,48,0.98795,1.00000,0.94737,0.97297,14.93043s,15,0.90110,0.91304,0.95455,0.93333,8.30479s,30,0.79654,0.80822,0.64130,0.71515,23.37616s
150,15,3,0.98000,53,0.98795,1.00000,0.94737,0.97297,27.63826s,22,0.90110,0.91304,0.95455,0.93333,9.44243s,49,0.80952,0.80769,0.68478,0.74118,35.47860s
150,15,3,0.99000,55,0.98795,1.00000,0.94737,0.97297,27.92762s,51,0.96703,0.95652,1.00000,0.97778,26.59848s,51,0.82684,0.80233,0.75000,0.77528,47.78305s
150,15,6,0.97000,47,0.98795,1.00000,0.94737,0.97297,35.58186s,15,0.86813,0.85526,0.98485,0.91549,27.55584s,34,0.80952,0.80769,0.68478,0.74118,59.33326s
150,15,6,0.98000,51,0.98795,1.00000,0.94737,0.97297,47.73948s,20,0.90110,0.91304,0.95455,0.93333,29.01398s,44,0.81818,0.82895,0.68478,0.75000,69.46684s
150,15,6,0.99000,53,0.98795,1.00000,0.94737,0.97297,48.57038s,49,0.95604,0.94286,1.00000,0.97059,34.38085s,50,0.82251,0.80000,0.73913,0.76836,68.84641s
150,15,9,0.97000,46,0.98795,1.00000,0.94737,0.97297,72.91786s,12,0.84615,0.85135,0.95455,0.90000,61.42672s,31,0.81385,0.78824,0.72826,0.75706,121.30860s
150,15,9,0.98000,51,0.98795,1.00000,0.94737,0.97297,83.20738s,21,0.91209,0.91429,0.96970,0.94118,61.77076s,48,0.79654,0.78481,0.67391,0.72515,127.32062s
150,15,9,0.99000,53,0.98795,1.00000,0.94737,0.97297,85.02742s,54,0.96703,0.95652,1.00000,0.97778,81.51248s,50,0.82251,0.80000,0.73913,0.76836,129.35420s
150,15,12,0.97000,47,0.98795,1.00000,0.94737,0.97297,123.56278s,14,0.87912,0.87671,0.96970,0.92086,109.85362s,34,0.80952,0.80769,0.68478,0.74118,206.19869s
150,15,12,0.98000,51,0.98795,1.00000,0.94737,0.97297,135.94276s,21,0.92308,0.91549,0.98485,0.94891,112.39789s,45,0.80519,0.79747,0.68478,0.73684,211.88783s
150,15,12,0.99000,53,0.98795,1.00000,0.94737,0.97297,137.76185s,54,0.97802,0.97059,1.00000,0.98507,130.27884s,50,0.82251,0.80000,0.73913,0.76836,212.16016s
150,15,15,0.97000,47,0.98795,1.00000,0.94737,0.97297,193.70126s,14,0.85714,0.85333,0.96970,0.90780,174.51478s,34,0.80952,0.80769,0.68478,0.74118,320.42004s
150,15,15,0.98000,52,0.98795,1.00000,0.94737,0.97297,202.50022s,22,0.90110,0.90141,0.96970,0.93431,172.91450s,51,0.81385,0.81818,0.68478,0.74556,333.41960s
150,15,15,0.99000,53,0.98795,1.00000,0.94737,0.97297,206.21391s,52,0.96703,0.95652,1.00000,0.97778,193.87058s,50,0.82251,0.80000,0.73913,0.76836,323.63847s
150,15,18,0.97000,47,0.98795,1.00000,0.94737,0.97297,275.69028s,14,0.84615,0.85135,0.95455,0.90000,251.32818s,34,0.80952,0.80769,0.68478,0.74118,453.69936s
150,15,18,0.98000,51,0.98795,1.00000,0.94737,0.97297,286.58298s,21,0.91209,0.91429,0.96970,0.94118,253.51727s,45,0.80519,0.82192,0.65217,0.72727,454.88972s
150,15,18,0.99000,53,0.98795,1.00000,0.94737,0.97297,286.95722s,53,0.95604,0.94286,1.00000,0.97059,269.23614s,50,0.82251,0.80000,0.73913,0.76836,453.52537s
150,20,3,0.97000,48,0.98795,1.00000,0.94737,0.97297,19.85875s,15,0.90110,0.91304,0.95455,0.93333,11.21237s,30,0.79654,0.80822,0.64130,0.71515,31.81534s
150,20,3,0.98000,53,0.98795,1.00000,0.94737,0.97297,32.84551s,22,0.90110,0.91304,0.95455,0.93333,12.87515s,49,0.80952,0.80769,0.68478,0.74118,47.43741s
150,20,3,0.99000,55,0.98795,1.00000,0.94737,0.97297,32.41349s,51,0.96703,0.95652,1.00000,0.97778,32.14401s,51,0.82684,0.80233,0.75000,0.77528,59.44787s
150,20,6,0.97000,47,0.98795,1.00000,0.94737,0.97297,48.60584s,15,0.86813,0.85526,0.98485,0.91549,37.58198s,34,0.80952,0.80769,0.68478,0.74118,81.58349s
150,20,6,0.98000,51,0.98795,1.00000,0.94737,0.97297,60.61763s,20,0.90110,0.91304,0.95455,0.93333,39.27031s,44,0.81818,0.82895,0.68478,0.75000,93.32046s
150,20,6,0.99000,53,0.98795,1.00000,0.94737,0.97297,61.45987s,49,0.95604,0.94286,1.00000,0.97059,46.50646s,50,0.82251,0.80000,0.73913,0.76836,93.21035s
150,20,9,0.97000,46,0.98795,1.00000,0.94737,0.97297,97.43601s,12,0.84615,0.85135,0.95455,0.90000,83.76818s,31,0.81385,0.78824,0.72826,0.75706,164.51411s
150,20,9,0.98000,51,0.98795,1.00000,0.94737,0.97297,109.83280s,21,0.91209,0.91429,0.96970,0.94118,86.00559s,48,0.79654,0.78481,0.67391,0.72515,173.51693s
150,20,9,0.99000,53,0.98795,1.00000,0.94737,0.97297,110.02044s,54,0.96703,0.95652,1.00000,0.97778,106.63676s,50,0.82251,0.80000,0.73913,0.76836,174.04055s
150,20,12,0.97000,47,0.98795,1.00000,0.94737,0.97297,167.40044s,14,0.87912,0.87671,0.96970,0.92086,148.25077s,34,0.80952,0.80769,0.68478,0.74118,278.27132s
150,20,12,0.98000,51,0.98795,1.00000,0.94737,0.97297,181.42895s,21,0.92308,0.91549,0.98485,0.94891,153.00936s,45,0.80519,0.79747,0.68478,0.73684,288.35109s
150,20,12,0.99000,53,0.98795,1.00000,0.94737,0.97297,180.23240s,54,0.97802,0.97059,1.00000,0.98507,171.01040s,49,0.82251,0.80000,0.73913,0.76836,286.61395s
150,20,15,0.97000,47,0.98795,1.00000,0.94737,0.97297,261.78861s,14,0.85714,0.85333,0.96970,0.90780,236.61277s,34,0.80952,0.80769,0.68478,0.74118,433.45414s
150,20,15,0.98000,52,0.98795,1.00000,0.94737,0.97297,274.03379s,22,0.90110,0.90141,0.96970,0.93431,238.58833s,51,0.81385,0.81818,0.68478,0.74556,450.49852s
150,20,15,0.99000,53,0.98795,1.00000,0.94737,0.97297,275.54987s,52,0.96703,0.95652,1.00000,0.97778,258.42786s,50,0.82251,0.80000,0.73913,0.76836,438.41581s
150,20,18,0.97000,47,0.98795,1.00000,0.94737,0.97297,375.39426s,14,0.84615,0.85135,0.95455,0.90000,342.52437s,34,0.80952,0.80769,0.68478,0.74118,618.50825s
150,20,18,0.98000,51,0.98795,1.00000,0.94737,0.97297,386.68986s,21,0.91209,0.91429,0.96970,0.94118,345.49340s,45,0.80519,0.82192,0.65217,0.72727,620.10780s
150,20,18,0.99000,53,0.98795,1.00000,0.94737,0.97297,391.42033s,53,0.95604,0.94286,1.00000,0.97059,366.83850s,50,0.82251,0.80000,0.73913,0.76836,625.17244s
200,10,3,0.97000,55,0.98795,1.00000,0.94737,0.97297,28.27061s,13,0.90110,0.91304,0.95455,0.93333,7.17541s,30,0.79654,0.80822,0.64130,0.71515,18.06795s
200,10,3,0.98000,53,0.98795,1.00000,0.94737,0.97297,26.82904s,26,0.92308,0.92754,0.96970,0.94815,8.55699s,44,0.80952,0.80769,0.68478,0.74118,36.77201s
200,10,3,0.99000,55,0.98795,1.00000,0.94737,0.97297,28.16416s,46,0.95604,0.94286,1.00000,0.97059,14.60745s,55,0.80952,0.77273,0.73913,0.75556,50.06605s
200,10,6,0.97000,53,0.98795,1.00000,0.94737,0.97297,45.32661s,12,0.84615,0.85135,0.95455,0.90000,23.81502s,30,0.79654,0.80822,0.64130,0.71515,48.61514s
200,10,6,0.98000,51,0.98795,1.00000,0.94737,0.97297,44.85206s,24,0.91209,0.90278,0.98485,0.94203,25.05059s,50,0.81385,0.81818,0.68478,0.74556,65.83492s
200,10,6,0.99000,54,0.98795,1.00000,0.94737,0.97297,45.63045s,51,0.95604,0.94286,1.00000,0.97059,43.74679s,55,0.80952,0.78571,0.71739,0.75000,66.08324s
200,10,9,0.97000,53,0.98795,1.00000,0.94737,0.97297,76.83932s,12,0.84615,0.85135,0.95455,0.90000,52.79555s,30,0.79654,0.80822,0.64130,0.71515,101.50537s
200,10,9,0.98000,51,0.98795,1.00000,0.94737,0.97297,76.15079s,24,0.91209,0.91429,0.96970,0.94118,54.19828s,52,0.81385,0.81818,0.68478,0.74556,128.84248s
200,10,9,0.99000,54,0.98795,1.00000,0.94737,0.97297,75.36170s,52,0.95604,0.94286,1.00000,0.97059,72.14968s,55,0.80952,0.77273,0.73913,0.75556,129.59609s
200,10,12,0.97000,53,0.98795,1.00000,0.94737,0.97297,120.76446s,14,0.87912,0.87671,0.96970,0.92086,94.30014s,30,0.79654,0.80822,0.64130,0.71515,175.09839s
200,10,12,0.98000,51,0.98795,1.00000,0.94737,0.97297,120.61453s,25,0.91209,0.91429,0.96970,0.94118,95.65797s,50,0.82684,0.83333,0.70652,0.76471,189.34374s
200,10,12,0.99000,54,0.98795,1.00000,0.94737,0.97297,121.80004s,52,0.95604,0.94286,1.00000,0.97059,114.65286s,55,0.80952,0.77273,0.73913,0.75556,202.80017s
200,10,15,0.97000,53,0.98795,1.00000,0.94737,0.97297,179.07404s,13,0.84615,0.85135,0.95455,0.90000,148.97172s,30,0.79654,0.80822,0.64130,0.71515,276.64499s
200,10,15,0.98000,52,0.98795,1.00000,0.94737,0.97297,179.72584s,27,0.93407,0.91667,1.00000,0.95652,150.81212s,52,0.81385,0.81818,0.68478,0.74556,307.83307s
200,10,15,0.99000,54,0.98795,1.00000,0.94737,0.97297,177.90673s,51,0.95604,0.94286,1.00000,0.97059,166.95431s,55,0.80952,0.77273,0.73913,0.75556,300.75566s
200,10,18,0.97000,52,0.98795,1.00000,0.94737,0.97297,252.36721s,15,0.86813,0.86486,0.96970,0.91429,217.03958s,30,0.79654,0.80822,0.64130,0.71515,395.07173s
200,10,18,0.98000,51,0.98795,1.00000,0.94737,0.97297,251.33135s,25,0.90110,0.90141,0.96970,0.93431,218.23346s,52,0.82684,0.83333,0.70652,0.76471,409.69297s
200,10,18,0.99000,54,0.98795,1.00000,0.94737,0.97297,251.82018s,50,0.95604,0.94286,1.00000,0.97059,222.75904s,55,0.80952,0.77273,0.73913,0.75556,410.37986s
200,15,3,0.97000,55,0.98795,1.00000,0.94737,0.97297,35.66720s,13,0.90110,0.91304,0.95455,0.93333,11.18788s,30,0.79654,0.80822,0.64130,0.71515,28.25771s
200,15,3,0.98000,53,0.98795,1.00000,0.94737,0.97297,35.02387s,26,0.92308,0.92754,0.96970,0.94815,13.35868s,44,0.80952,0.80769,0.68478,0.74118,56.23156s
200,15,3,0.99000,55,0.98795,1.00000,0.94737,0.97297,34.93557s,46,0.95604,0.94286,1.00000,0.97059,22.77488s,55,0.80952,0.77273,0.73913,0.75556,70.20950s
200,15,6,0.97000,53,0.98795,1.00000,0.94737,0.97297,62.43947s,12,0.84615,0.85135,0.95455,0.90000,36.74272s,30,0.79654,0.80822,0.64130,0.71515,74.47820s
200,15,6,0.98000,51,0.98795,1.00000,0.94737,0.97297,63.04239s,24,0.91209,0.90278,0.98485,0.94203,39.22032s,50,0.81385,0.81818,0.68478,0.74556,102.31526s
200,15,6,0.99000,54,0.98795,1.00000,0.94737,0.97297,63.16910s,51,0.95604,0.94286,1.00000,0.97059,61.15136s,55,0.80952,0.78571,0.71739,0.75000,101.70455s
200,15,9,0.97000,53,0.98795,1.00000,0.94737,0.97297,112.36158s,12,0.84615,0.85135,0.95455,0.90000,83.66089s,30,0.79654,0.80822,0.64130,0.71515,160.06742s
200,15,9,0.98000,51,0.98795,1.00000,0.94737,0.97297,110.14298s,24,0.91209,0.91429,0.96970,0.94118,83.75396s,52,0.81385,0.81818,0.68478,0.74556,192.47815s
200,15,9,0.99000,54,0.98795,1.00000,0.94737,0.97297,112.28563s,52,0.95604,0.94286,1.00000,0.97059,105.37968s,54,0.80952,0.77273,0.73913,0.75556,182.17895s
200,15,12,0.97000,53,0.98795,1.00000,0.94737,0.97297,181.41652s,14,0.87912,0.87671,0.96970,0.92086,147.43668s,30,0.79654,0.80822,0.64130,0.71515,273.56440s
200,15,12,0.98000,51,0.98795,1.00000,0.94737,0.97297,179.34420s,25,0.91209,0.91429,0.96970,0.94118,147.75487s,50,0.82684,0.83333,0.70652,0.76471,290.73627s
200,15,12,0.99000,54,0.98795,1.00000,0.94737,0.97297,180.94824s,52,0.95604,0.94286,1.00000,0.97059,171.55835s,54,0.80952,0.77273,0.73913,0.75556,293.52527s
200,15,15,0.97000,53,0.98795,1.00000,0.94737,0.97297,272.30307s,13,0.84615,0.85135,0.95455,0.90000,231.97025s,30,0.79654,0.80822,0.64130,0.71515,424.92042s
200,15,15,0.98000,52,0.98795,1.00000,0.94737,0.97297,272.35589s,27,0.93407,0.91667,1.00000,0.95652,235.28966s,52,0.81385,0.81818,0.68478,0.74556,453.85005s
200,15,15,0.99000,54,0.98795,1.00000,0.94737,0.97297,272.81770s,51,0.95604,0.94286,1.00000,0.97059,256.66657s,54,0.80952,0.77273,0.73913,0.75556,439.46132s
200,15,18,0.97000,52,0.98795,1.00000,0.94737,0.97297,386.89559s,15,0.86813,0.86486,0.96970,0.91429,337.87988s,30,0.79654,0.80822,0.64130,0.71515,613.62227s
200,15,18,0.98000,51,0.98795,1.00000,0.94737,0.97297,385.15741s,25,0.90110,0.90141,0.96970,0.93431,340.09383s,52,0.82684,0.83333,0.70652,0.76471,637.35339s
200,15,18,0.99000,54,0.98795,1.00000,0.94737,0.97297,383.71682s,50,0.95604,0.94286,1.00000,0.97059,347.45197s,54,0.80952,0.77273,0.73913,0.75556,621.27261s
200,20,3,0.97000,55,0.98795,1.00000,0.94737,0.97297,43.91141s,13,0.90110,0.91304,0.95455,0.93333,15.40831s,30,0.79654,0.80822,0.64130,0.71515,38.37168s
