Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,15,18,0.98000,31,0.96386,0.94444,0.89474,0.91892,86.44144s,10,0.84615,0.84211,0.96970,0.90141,69.33683s,23,0.74459,0.68966,0.65217,0.67039,133.43405s
100,15,18,0.99000,32,0.96386,0.94444,0.89474,0.91892,86.30046s,20,0.91209,0.91429,0.96970,0.94118,68.13530s,26,0.75758,0.72500,0.63043,0.67442,133.37885s
100,20,3,0.97000,30,0.96386,0.94444,0.89474,0.91892,5.13681s,8,0.84615,0.84211,0.96970,0.90141,3.04044s,14,0.73160,0.67442,0.63043,0.65169,6.63438s
100,20,3,0.98000,31,0.96386,0.94444,0.89474,0.91892,5.23047s,10,0.84615,0.84211,0.96970,0.90141,3.20913s,18,0.73160,0.65957,0.67391,0.66667,10.44309s
100,20,3,0.99000,32,0.96386,0.94444,0.89474,0.91892,5.15408s,19,0.91209,0.91429,0.96970,0.94118,4.66627s,27,0.76623,0.73171,0.65217,0.68966,10.71870s
100,20,6,0.97000,31,0.96386,0.94444,0.89474,0.91892,14.22751s,8,0.84615,0.84211,0.96970,0.90141,10.51836s,15,0.73593,0.67416,0.65217,0.66298,20.87029s
100,20,6,0.98000,33,0.96386,0.94444,0.89474,0.91892,14.39861s,10,0.84615,0.84211,0.96970,0.90141,10.61797s,22,0.75325,0.70115,0.66304,0.68156,24.51719s
100,20,6,0.99000,33,0.96386,0.94444,0.89474,0.91892,14.58414s,20,0.91209,0.91429,0.96970,0.94118,11.78270s,25,0.75758,0.72500,0.63043,0.67442,24.58683s
100,20,9,0.97000,30,0.96386,0.94444,0.89474,0.91892,29.75757s,8,0.84615,0.84211,0.96970,0.90141,23.51571s,15,0.73593,0.67416,0.65217,0.66298,45.76718s
100,20,9,0.98000,31,0.96386,0.94444,0.89474,0.91892,29.87490s,10,0.84615,0.84211,0.96970,0.90141,23.56797s,22,0.75325,0.70115,0.66304,0.68156,48.19490s
100,20,9,0.99000,32,0.96386,0.94444,0.89474,0.91892,30.24404s,20,0.91209,0.91429,0.96970,0.94118,24.22283s,25,0.75758,0.72500,0.63043,0.67442,48.57975s
100,20,12,0.97000,30,0.96386,0.94444,0.89474,0.91892,52.30772s,8,0.84615,0.84211,0.96970,0.90141,41.91251s,15,0.73593,0.67416,0.65217,0.66298,80.97734s
100,20,12,0.98000,31,0.96386,0.94444,0.89474,0.91892,53.44742s,10,0.84615,0.84211,0.96970,0.90141,42.53543s,23,0.74026,0.68182,0.65217,0.66667,83.84011s
100,20,12,0.99000,32,0.96386,0.94444,0.89474,0.91892,52.59490s,19,0.91209,0.91429,0.96970,0.94118,41.93160s,26,0.75758,0.72500,0.63043,0.67442,82.79991s
100,20,15,0.97000,30,0.96386,0.94444,0.89474,0.91892,82.25632s,8,0.84615,0.84211,0.96970,0.90141,66.19616s,15,0.73593,0.67416,0.65217,0.66298,127.78089s
100,20,15,0.98000,31,0.96386,0.94444,0.89474,0.91892,82.85439s,10,0.84615,0.84211,0.96970,0.90141,67.03518s,24,0.74026,0.68182,0.65217,0.66667,128.57227s
100,20,15,0.99000,32,0.96386,0.94444,0.89474,0.91892,82.24938s,20,0.91209,0.91429,0.96970,0.94118,65.49428s,26,0.75758,0.72500,0.63043,0.67442,127.29492s
100,20,18,0.97000,30,0.96386,0.94444,0.89474,0.91892,117.72584s,8,0.84615,0.84211,0.96970,0.90141,95.75331s,15,0.73593,0.67416,0.65217,0.66298,184.09461s
100,20,18,0.98000,31,0.96386,0.94444,0.89474,0.91892,118.51482s,10,0.84615,0.84211,0.96970,0.90141,96.25675s,23,0.74459,0.68966,0.65217,0.67039,182.21305s
100,20,18,0.99000,32,0.96386,0.94444,0.89474,0.91892,117.98406s,20,0.91209,0.91429,0.96970,0.94118,94.08970s,26,0.75758,0.72500,0.63043,0.67442,183.27432s
150,10,3,0.97000,31,0.96386,0.94444,0.89474,0.91892,4.23500s,8,0.84615,0.84211,0.96970,0.90141,2.10144s,14,0.73160,0.67442,0.63043,0.65169,4.60958s
150,10,3,0.98000,33,0.96386,0.94444,0.89474,0.91892,4.47381s,13,0.90110,0.91304,0.95455,0.93333,2.30222s,18,0.73160,0.65957,0.67391,0.66667,9.13410s
150,10,3,0.99000,33,0.96386,0.94444,0.89474,0.91892,4.42279s,22,0.91209,0.91429,0.96970,0.94118,3.79069s,27,0.76623,0.73171,0.65217,0.68966,9.65143s
150,10,6,0.97000,32,0.96386,0.94444,0.89474,0.91892,10.79003s,8,0.84615,0.84211,0.96970,0.90141,7.41412s,15,0.73593,0.67416,0.65217,0.66298,15.05413s
150,10,6,0.98000,34,0.96386,0.94444,0.89474,0.91892,11.02886s,11,0.90110,0.91304,0.95455,0.93333,7.48189s,20,0.74459,0.68539,0.66304,0.67403,19.58139s
150,10,6,0.99000,34,0.96386,0.94444,0.89474,0.91892,10.88185s,19,0.91209,0.91429,0.96970,0.94118,8.67025s,26,0.75758,0.72500,0.63043,0.67442,19.51882s
150,10,9,0.97000,31,0.96386,0.94444,0.89474,0.91892,21.88961s,8,0.84615,0.84211,0.96970,0.90141,16.57497s,15,0.73593,0.67416,0.65217,0.66298,32.70399s
150,10,9,0.98000,32,0.96386,0.94444,0.89474,0.91892,21.78407s,13,0.85714,0.85333,0.96970,0.90780,16.62212s,20,0.74459,0.68539,0.66304,0.67403,36.43807s
150,10,9,0.99000,33,0.96386,0.94444,0.89474,0.91892,21.96143s,19,0.91209,0.91429,0.96970,0.94118,17.59722s,26,0.75758,0.72500,0.63043,0.67442,36.55068s
150,10,12,0.97000,31,0.96386,0.94444,0.89474,0.91892,37.60822s,8,0.84615,0.84211,0.96970,0.90141,29.65724s,15,0.73593,0.67416,0.65217,0.66298,57.52141s
150,10,12,0.98000,32,0.96386,0.94444,0.89474,0.91892,37.53470s,14,0.84615,0.85135,0.95455,0.90000,29.69244s,20,0.74459,0.68539,0.66304,0.67403,60.64856s
150,10,12,0.99000,33,0.96386,0.94444,0.89474,0.91892,38.32929s,18,0.91209,0.91429,0.96970,0.94118,30.20284s,27,0.75758,0.72500,0.63043,0.67442,61.18026s
150,10,15,0.97000,31,0.96386,0.94444,0.89474,0.91892,57.97740s,8,0.84615,0.84211,0.96970,0.90141,46.92083s,15,0.73593,0.67416,0.65217,0.66298,91.01315s
150,10,15,0.98000,32,0.96386,0.94444,0.89474,0.91892,59.50743s,14,0.90110,0.91304,0.95455,0.93333,47.55496s,20,0.74459,0.68539,0.66304,0.67403,93.44223s
150,10,15,0.99000,33,0.96386,0.94444,0.89474,0.91892,59.60703s,20,0.91209,0.91429,0.96970,0.94118,47.17370s,28,0.74892,0.70732,0.63043,0.66667,93.00965s
150,10,18,0.97000,31,0.96386,0.94444,0.89474,0.91892,84.44389s,8,0.84615,0.84211,0.96970,0.90141,68.44601s,15,0.73593,0.67416,0.65217,0.66298,132.50204s
150,10,18,0.98000,32,0.96386,0.94444,0.89474,0.91892,84.24560s,14,0.85714,0.85333,0.96970,0.90780,67.88711s,20,0.74459,0.68539,0.66304,0.67403,132.55072s
150,10,18,0.99000,33,0.96386,0.94444,0.89474,0.91892,85.50817s,19,0.91209,0.91429,0.96970,0.94118,68.15220s,26,0.75758,0.72500,0.63043,0.67442,132.90057s
150,15,3,0.97000,31,0.96386,0.94444,0.89474,0.91892,6.60643s,8,0.84615,0.84211,0.96970,0.90141,3.39412s,14,0.73160,0.67442,0.63043,0.65169,7.30820s
150,15,3,0.98000,33,0.96386,0.94444,0.89474,0.91892,6.89448s,13,0.90110,0.91304,0.95455,0.93333,3.73366s,18,0.73160,0.65957,0.67391,0.66667,14.81707s
150,15,3,0.99000,33,0.96386,0.94444,0.89474,0.91892,6.71962s,22,0.91209,0.91429,0.96970,0.94118,5.89510s,27,0.76623,0.73171,0.65217,0.68966,15.17096s
150,15,6,0.97000,32,0.96386,0.94444,0.89474,0.91892,16.52744s,8,0.84615,0.84211,0.96970,0.90141,11.44629s,15,0.73593,0.67416,0.65217,0.66298,22.85836s
150,15,6,0.98000,34,0.96386,0.94444,0.89474,0.91892,16.65307s,11,0.90110,0.91304,0.95455,0.93333,11.79759s,20,0.74459,0.68539,0.66304,0.67403,29.92124s
150,15,6,0.99000,34,0.96386,0.94444,0.89474,0.91892,16.92544s,19,0.91209,0.91429,0.96970,0.94118,13.56747s,26,0.75758,0.72500,0.63043,0.67442,30.57270s
150,15,9,0.97000,31,0.96386,0.94444,0.89474,0.91892,33.64484s,8,0.84615,0.84211,0.96970,0.90141,25.60362s,15,0.73593,0.67416,0.65217,0.66298,50.25042s
150,15,9,0.98000,32,0.96386,0.94444,0.89474,0.91892,34.10717s,13,0.85714,0.85333,0.96970,0.90780,25.96818s,20,0.74459,0.68539,0.66304,0.67403,57.07301s
150,15,9,0.99000,33,0.96386,0.94444,0.89474,0.91892,34.60984s,19,0.91209,0.91429,0.96970,0.94118,27.42160s,26,0.75758,0.72500,0.63043,0.67442,57.16771s
150,15,12,0.97000,31,0.96386,0.94444,0.89474,0.91892,59.10790s,8,0.84615,0.84211,0.96970,0.90141,47.08088s,15,0.73593,0.67416,0.65217,0.66298,90.87647s
150,15,12,0.98000,32,0.96386,0.94444,0.89474,0.91892,59.91972s,14,0.84615,0.85135,0.95455,0.90000,47.17963s,20,0.74459,0.68539,0.66304,0.67403,95.44900s
150,15,12,0.99000,33,0.96386,0.94444,0.89474,0.91892,60.09782s,18,0.91209,0.91429,0.96970,0.94118,47.94164s,27,0.75758,0.72500,0.63043,0.67442,95.50729s
150,15,15,0.97000,31,0.96386,0.94444,0.89474,0.91892,91.69876s,8,0.84615,0.84211,0.96970,0.90141,73.27958s,15,0.73593,0.67416,0.65217,0.66298,142.07424s
150,15,15,0.98000,32,0.96386,0.94444,0.89474,0.91892,91.31755s,14,0.90110,0.91304,0.95455,0.93333,72.69629s,20,0.74459,0.68539,0.66304,0.67403,144.38534s
150,15,15,0.99000,33,0.96386,0.94444,0.89474,0.91892,92.37658s,20,0.91209,0.91429,0.96970,0.94118,73.73282s,28,0.74892,0.70732,0.63043,0.66667,145.06587s
150,15,18,0.97000,31,0.96386,0.94444,0.89474,0.91892,131.05876s,8,0.84615,0.84211,0.96970,0.90141,106.95546s,15,0.73593,0.67416,0.65217,0.66298,207.08742s
150,15,18,0.98000,32,0.96386,0.94444,0.89474,0.91892,132.29594s,14,0.85714,0.85333,0.96970,0.90780,105.45691s,20,0.74459,0.68539,0.66304,0.67403,206.51594s
150,15,18,0.99000,33,0.96386,0.94444,0.89474,0.91892,132.48532s,19,0.91209,0.91429,0.96970,0.94118,106.17281s,26,0.75758,0.72500,0.63043,0.67442,206.67548s
150,20,3,0.97000,31,0.96386,0.94444,0.89474,0.91892,8.87785s,8,0.84615,0.84211,0.96970,0.90141,4.56544s,14,0.73160,0.67442,0.63043,0.65169,9.92594s
150,20,3,0.98000,33,0.96386,0.94444,0.89474,0.91892,8.91587s,13,0.90110,0.91304,0.95455,0.93333,5.06535s,18,0.73160,0.65957,0.67391,0.66667,19.97060s
150,20,3,0.99000,33,0.96386,0.94444,0.89474,0.91892,8.91365s,22,0.91209,0.91429,0.96970,0.94118,7.97271s,27,0.76623,0.73171,0.65217,0.68966,20.46785s
150,20,6,0.97000,32,0.96386,0.94444,0.89474,0.91892,22.50131s,8,0.84615,0.84211,0.96970,0.90141,15.53184s,15,0.73593,0.67416,0.65217,0.66298,31.04857s
150,20,6,0.98000,34,0.96386,0.94444,0.89474,0.91892,22.56314s,11,0.90110,0.91304,0.95455,0.93333,15.55286s,20,0.74459,0.68539,0.66304,0.67403,40.83943s
150,20,6,0.99000,34,0.96386,0.94444,0.89474,0.91892,22.57176s,19,0.91209,0.91429,0.96970,0.94118,18.38573s,26,0.75758,0.72500,0.63043,0.67442,41.24249s
150,20,9,0.97000,31,0.96386,0.94444,0.89474,0.91892,46.54092s,8,0.84615,0.84211,0.96970,0.90141,35.28180s,15,0.73593,0.67416,0.65217,0.66298,68.98947s
150,20,9,0.98000,32,0.96386,0.94444,0.89474,0.91892,46.58072s,13,0.85714,0.85333,0.96970,0.90780,35.65427s,20,0.74459,0.68539,0.66304,0.67403,77.59649s
150,20,9,0.99000,33,0.96386,0.94444,0.89474,0.91892,46.75828s,19,0.91209,0.91429,0.96970,0.94118,37.24976s,26,0.75758,0.72500,0.63043,0.67442,77.28447s
150,20,12,0.97000,31,0.96386,0.94444,0.89474,0.91892,80.58492s,8,0.84615,0.84211,0.96970,0.90141,64.07779s,15,0.73593,0.67416,0.65217,0.66298,123.50071s
150,20,12,0.98000,32,0.96386,0.94444,0.89474,0.91892,80.51363s,14,0.84615,0.85135,0.95455,0.90000,64.05909s,20,0.74459,0.68539,0.66304,0.67403,129.48582s
150,20,12,0.99000,33,0.96386,0.94444,0.89474,0.91892,80.73043s,18,0.91209,0.91429,0.96970,0.94118,64.36054s,27,0.75758,0.72500,0.63043,0.67442,129.87326s
150,20,15,0.97000,31,0.96386,0.94444,0.89474,0.91892,124.79181s,8,0.84615,0.84211,0.96970,0.90141,99.54076s,15,0.73593,0.67416,0.65217,0.66298,192.75493s
150,20,15,0.98000,32,0.96386,0.94444,0.89474,0.91892,127.37505s,14,0.90110,0.91304,0.95455,0.93333,101.72145s,20,0.74459,0.68539,0.66304,0.67403,199.09598s
150,20,15,0.99000,33,0.96386,0.94444,0.89474,0.91892,124.28478s,20,0.91209,0.91429,0.96970,0.94118,99.07579s,28,0.74892,0.70732,0.63043,0.66667,195.44205s
150,20,18,0.97000,31,0.96386,0.94444,0.89474,0.91892,179.82179s,8,0.84615,0.84211,0.96970,0.90141,145.64049s,15,0.73593,0.67416,0.65217,0.66298,280.44885s
150,20,18,0.98000,32,0.96386,0.94444,0.89474,0.91892,178.11535s,14,0.85714,0.85333,0.96970,0.90780,143.07580s,20,0.74459,0.68539,0.66304,0.67403,278.64786s
150,20,18,0.99000,33,0.96386,0.94444,0.89474,0.91892,180.45093s,19,0.91209,0.91429,0.96970,0.94118,144.06984s,26,0.75758,0.72500,0.63043,0.67442,282.51207s
200,10,3,0.97000,32,0.96386,0.94444,0.89474,0.91892,6.47534s,8,0.84615,0.84211,0.96970,0.90141,2.87238s,14,0.73160,0.67442,0.63043,0.65169,6.22716s
200,10,3,0.98000,33,0.96386,0.94444,0.89474,0.91892,6.59526s,14,0.90110,0.91304,0.95455,0.93333,3.21233s,17,0.73160,0.65957,0.67391,0.66667,14.44624s
200,10,3,0.99000,33,0.96386,0.94444,0.89474,0.91892,6.75659s,19,0.91209,0.91429,0.96970,0.94118,5.27772s,27,0.76623,0.73171,0.65217,0.68966,15.65269s
200,10,6,0.97000,32,0.96386,0.94444,0.89474,0.91892,15.17131s,8,0.84615,0.84211,0.96970,0.90141,9.72411s,15,0.73593,0.67416,0.65217,0.66298,19.71121s
200,10,6,0.98000,34,0.96386,0.94444,0.89474,0.91892,15.20142s,11,0.85714,0.85333,0.96970,0.90780,9.86563s,20,0.74459,0.68539,0.66304,0.67403,27.86542s
200,10,6,0.99000,34,0.96386,0.94444,0.89474,0.91892,15.40258s,20,0.91209,0.91429,0.96970,0.94118,12.20740s,26,0.75758,0.72500,0.63043,0.67442,28.65945s
200,10,9,0.97000,32,0.96386,0.94444,0.89474,0.91892,30.37278s,8,0.84615,0.84211,0.96970,0.90141,21.81721s,15,0.73593,0.67416,0.65217,0.66298,43.52017s
200,10,9,0.98000,33,0.96386,0.94444,0.89474,0.91892,30.15047s,14,0.85714,0.85333,0.96970,0.90780,22.30795s,20,0.74459,0.68539,0.66304,0.67403,50.79318s
200,10,9,0.99000,33,0.96386,0.94444,0.89474,0.91892,30.56749s,20,0.91209,0.91429,0.96970,0.94118,23.85956s,26,0.75758,0.72500,0.63043,0.67442,51.85002s
200,10,12,0.97000,32,0.96386,0.94444,0.89474,0.91892,51.50234s,8,0.84615,0.84211,0.96970,0.90141,39.34250s,15,0.73593,0.67416,0.65217,0.66298,77.42189s
200,10,12,0.98000,33,0.96386,0.94444,0.89474,0.91892,51.88190s,14,0.85714,0.85333,0.96970,0.90780,40.02729s,20,0.74459,0.68539,0.66304,0.67403,84.32289s
200,10,12,0.99000,33,0.96386,0.94444,0.89474,0.91892,52.20281s,19,0.91209,0.91429,0.96970,0.94118,41.10655s,27,0.75758,0.72500,0.63043,0.67442,84.52322s
200,10,15,0.97000,32,0.96386,0.94444,0.89474,0.91892,80.17240s,8,0.84615,0.84211,0.96970,0.90141,62.65533s,15,0.73593,0.67416,0.65217,0.66298,122.02607s
200,10,15,0.98000,33,0.96386,0.94444,0.89474,0.91892,80.01274s,14,0.85714,0.85333,0.96970,0.90780,62.01032s,20,0.74459,0.68539,0.66304,0.67403,126.52082s
200,10,15,0.99000,33,0.96386,0.94444,0.89474,0.91892,79.10497s,20,0.91209,0.91429,0.96970,0.94118,62.99792s,26,0.75758,0.72500,0.63043,0.67442,126.39033s
200,10,18,0.97000,32,0.96386,0.94444,0.89474,0.91892,113.61381s,8,0.84615,0.84211,0.96970,0.90141,90.82091s,15,0.73593,0.67416,0.65217,0.66298,176.37210s
200,10,18,0.98000,33,0.96386,0.94444,0.89474,0.91892,113.73517s,14,0.85714,0.85333,0.96970,0.90780,90.73772s,20,0.74459,0.68539,0.66304,0.67403,178.89149s
200,10,18,0.99000,33,0.96386,0.94444,0.89474,0.91892,112.51363s,20,0.91209,0.91429,0.96970,0.94118,89.59751s,26,0.75758,0.72500,0.63043,0.67442,177.69187s
200,15,3,0.97000,32,0.96386,0.94444,0.89474,0.91892,9.98284s,8,0.84615,0.84211,0.96970,0.90141,4.45667s,14,0.73160,0.67442,0.63043,0.65169,9.69733s
200,15,3,0.98000,33,0.96386,0.94444,0.89474,0.91892,10.08742s,14,0.90110,0.91304,0.95455,0.93333,4.97417s,17,0.73160,0.65957,0.67391,0.66667,23.21163s
200,15,3,0.99000,33,0.96386,0.94444,0.89474,0.91892,10.16378s,19,0.91209,0.91429,0.96970,0.94118,8.19235s,27,0.76623,0.73171,0.65217,0.68966,24.43580s
200,15,6,0.97000,32,0.96386,0.94444,0.89474,0.91892,23.62239s,8,0.84615,0.84211,0.96970,0.90141,15.57973s,15,0.73593,0.67416,0.65217,0.66298,30.86530s
200,15,6,0.98000,34,0.96386,0.94444,0.89474,0.91892,23.69608s,11,0.85714,0.85333,0.96970,0.90780,15.70662s,20,0.74459,0.68539,0.66304,0.67403,44.66031s
200,15,6,0.99000,34,0.96386,0.94444,0.89474,0.91892,23.75647s,20,0.91209,0.91429,0.96970,0.94118,18.99084s,26,0.75758,0.72500,0.63043,0.67442,44.92464s
200,15,9,0.97000,32,0.96386,0.94444,0.89474,0.91892,47.22900s,8,0.84615,0.84211,0.96970,0.90141,34.42817s,15,0.73593,0.67416,0.65217,0.66298,68.08874s
200,15,9,0.98000,33,0.96386,0.94444,0.89474,0.91892,47.43927s,14,0.85714,0.85333,0.96970,0.90780,35.28839s,20,0.74459,0.68539,0.66304,0.67403,79.95785s
200,15,9,0.99000,33,0.96386,0.94444,0.89474,0.91892,47.59226s,20,0.91209,0.91429,0.96970,0.94118,37.20922s,26,0.75758,0.72500,0.63043,0.67442,80.76984s
200,15,12,0.97000,32,0.96386,0.94444,0.89474,0.91892,81.15156s,8,0.84615,0.84211,0.96970,0.90141,62.70930s,15,0.73593,0.67416,0.65217,0.66298,121.92922s
200,15,12,0.98000,33,0.96386,0.94444,0.89474,0.91892,79.83453s,14,0.85714,0.85333,0.96970,0.90780,61.78365s,20,0.74459,0.68539,0.66304,0.67403,129.72754s
200,15,12,0.99000,33,0.96386,0.94444,0.89474,0.91892,80.84708s,19,0.91209,0.91429,0.96970,0.94118,64.04340s,27,0.75758,0.72500,0.63043,0.67442,131.60234s
200,15,15,0.97000,32,0.96386,0.94444,0.89474,0.91892,123.37836s,8,0.84615,0.84211,0.96970,0.90141,97.44335s,15,0.73593,0.67416,0.65217,0.66298,189.46568s
200,15,15,0.98000,33,0.96386,0.94444,0.89474,0.91892,124.00591s,14,0.85714,0.85333,0.96970,0.90780,98.10653s,20,0.74459,0.68539,0.66304,0.67403,196.98068s
200,15,15,0.99000,33,0.96386,0.94444,0.89474,0.91892,124.38501s,20,0.91209,0.91429,0.96970,0.94118,99.18036s,26,0.75758,0.72500,0.63043,0.67442,197.59588s
200,15,18,0.97000,32,0.96386,0.94444,0.89474,0.91892,175.44998s,8,0.84615,0.84211,0.96970,0.90141,140.41815s,15,0.73593,0.67416,0.65217,0.66298,272.20777s
200,15,18,0.98000,33,0.96386,0.94444,0.89474,0.91892,177.56219s,14,0.85714,0.85333,0.96970,0.90780,140.74792s,20,0.74459,0.68539,0.66304,0.67403,277.75128s
200,15,18,0.99000,33,0.96386,0.94444,0.89474,0.91892,178.76703s,20,0.91209,0.91429,0.96970,0.94118,141.93439s,26,0.75758,0.72500,0.63043,0.67442,279.59859s
200,20,3,0.97000,32,0.96386,0.94444,0.89474,0.91892,13.52550s,8,0.84615,0.84211,0.96970,0.90141,6.03704s,14,0.73160,0.67442,0.63043,0.65169,13.16366s
