Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
200,15,18,0.99000,141,1.00000,1.00000,1.00000,1.00000,1407.89186s,83,0.96703,0.95652,1.00000,0.97778,1147.32915s,116,0.90476,0.98611,0.77174,0.86585,2354.13999s
200,20,3,0.97000,113,1.00000,1.00000,1.00000,1.00000,168.44733s,20,0.91209,0.89189,1.00000,0.94286,57.70423s,99,0.86580,0.89610,0.75000,0.81657,356.47148s
200,20,3,0.98000,123,1.00000,1.00000,1.00000,1.00000,178.73596s,30,0.92308,0.90411,1.00000,0.94964,81.44087s,98,0.86580,0.91781,0.72826,0.81212,361.57086s
200,20,3,0.99000,137,1.00000,1.00000,1.00000,1.00000,180.95799s,85,0.96703,0.95652,1.00000,0.97778,149.24969s,116,0.90043,0.97260,0.77174,0.86061,379.32244s
200,20,6,0.97000,113,1.00000,1.00000,1.00000,1.00000,306.05385s,20,0.91209,0.89189,1.00000,0.94286,169.60398s,90,0.84416,0.85897,0.72826,0.78824,581.71666s
200,20,6,0.98000,125,1.00000,1.00000,1.00000,1.00000,316.84788s,30,0.92308,0.90411,1.00000,0.94964,185.73462s,101,0.87013,0.94286,0.71739,0.81481,602.57557s
200,20,6,0.99000,141,1.00000,1.00000,1.00000,1.00000,318.83465s,84,0.96703,0.95652,1.00000,0.97778,260.80651s,116,0.90043,0.97260,0.77174,0.86061,635.66061s
200,20,9,0.97000,113,1.00000,1.00000,1.00000,1.00000,554.58010s,20,0.91209,0.89189,1.00000,0.94286,369.71194s,107,0.88312,0.93333,0.76087,0.83832,980.10769s
200,20,9,0.98000,126,1.00000,1.00000,1.00000,1.00000,554.67927s,30,0.92308,0.90411,1.00000,0.94964,384.89879s,100,0.87013,0.93056,0.72826,0.81707,966.49011s
200,20,9,0.99000,141,1.00000,1.00000,1.00000,1.00000,553.09721s,83,0.96703,0.95652,1.00000,0.97778,455.34459s,116,0.90476,0.98611,0.77174,0.86585,982.76106s
200,20,12,0.97000,113,1.00000,1.00000,1.00000,1.00000,863.65830s,20,0.91209,0.89189,1.00000,0.94286,628.22240s,85,0.87879,0.92105,0.76087,0.83333,1504.28589s
200,20,12,0.98000,126,1.00000,1.00000,1.00000,1.00000,894.51041s,30,0.92308,0.90411,1.00000,0.94964,672.21052s,99,0.87013,0.93056,0.72826,0.81707,1545.53141s
200,20,12,0.99000,139,1.00000,1.00000,1.00000,1.00000,890.59007s,87,0.96703,0.95652,1.00000,0.97778,735.01167s,117,0.90476,0.98611,0.77174,0.86585,1549.37328s
200,20,15,0.97000,113,1.00000,1.00000,1.00000,1.00000,1309.95504s,20,0.91209,0.89189,1.00000,0.94286,988.05872s,107,0.88312,0.93333,0.76087,0.83832,2231.71461s
200,20,15,0.98000,125,1.00000,1.00000,1.00000,1.00000,1331.47864s,30,0.92308,0.90411,1.00000,0.94964,1025.27629s,100,0.87013,0.93056,0.72826,0.81707,2243.54483s
200,20,15,0.99000,138,1.00000,1.00000,1.00000,1.00000,1339.29134s,81,0.96703,0.95652,1.00000,0.97778,1097.48988s,116,0.90476,0.98611,0.77174,0.86585,2264.17874s
200,20,18,0.97000,112,1.00000,1.00000,1.00000,1.00000,1880.70723s,20,0.91209,0.89189,1.00000,0.94286,1454.81442s,86,0.87879,0.92105,0.76087,0.83333,3131.57868s
200,20,18,0.98000,126,1.00000,1.00000,1.00000,1.00000,1887.87186s,30,0.92308,0.90411,1.00000,0.94964,1473.83957s,100,0.87013,0.93056,0.72826,0.81707,3127.16892s
200,20,18,0.99000,141,1.00000,1.00000,1.00000,1.00000,1877.95076s,82,0.96703,0.95652,1.00000,0.97778,1537.73970s,116,0.90476,0.98611,0.77174,0.86585,3152.26341s
