Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
150,20,12,0.99000,87,0.93033,0.93671,0.86047,0.89697,572.99922s,77,0.92053,0.93023,0.81633,0.86957,496.25829s,62,1.00000,1.00000,1.00000,1.00000,178.51596s
150,20,12,0.97000,40,0.85246,0.86765,0.68605,0.76623,548.67684s,34,0.86093,0.85000,0.69388,0.76404,478.14704s,43,1.00000,1.00000,1.00000,1.00000,165.00676s
150,20,12,0.98000,49,0.89344,0.89474,0.79070,0.83951,550.32657s,49,0.86755,0.85366,0.71429,0.77778,475.86036s,45,1.00000,1.00000,1.00000,1.00000,163.23548s
150,20,12,0.99000,66,0.90574,0.89873,0.82558,0.86061,557.10235s,64,0.93377,0.95349,0.83673,0.89130,480.01644s,44,1.00000,1.00000,1.00000,1.00000,165.17834s
150,20,12,0.97000,24,0.84426,0.82432,0.70930,0.76250,495.03572s,25,0.82781,0.78049,0.65306,0.71111,457.32640s,37,1.00000,1.00000,1.00000,1.00000,164.29159s
150,20,12,0.98000,35,0.87295,0.89855,0.72093,0.80000,551.34933s,37,0.87417,0.91667,0.67347,0.77647,475.82143s,43,1.00000,1.00000,1.00000,1.00000,165.15413s
150,20,12,0.99000,47,0.89754,0.90667,0.79070,0.84472,555.12914s,51,0.88079,0.86047,0.75510,0.80435,481.09639s,43,1.00000,1.00000,1.00000,1.00000,165.64306s
150,20,15,0.97000,69,0.90574,0.87952,0.84884,0.86391,837.57639s,62,0.92053,0.91111,0.83673,0.87234,727.97623s,53,1.00000,1.00000,1.00000,1.00000,263.96416s
150,20,15,0.98000,70,0.91393,0.90123,0.84884,0.87425,840.38162s,65,0.90728,0.90698,0.79592,0.84783,711.27517s,59,1.00000,1.00000,1.00000,1.00000,262.41825s
150,20,15,0.99000,87,0.93033,0.93671,0.86047,0.89697,848.30342s,77,0.92053,0.93023,0.81633,0.86957,736.43955s,62,1.00000,1.00000,1.00000,1.00000,268.98389s
150,20,15,0.97000,40,0.85246,0.86765,0.68605,0.76623,820.12529s,34,0.86093,0.85000,0.69388,0.76404,712.57004s,43,1.00000,1.00000,1.00000,1.00000,253.33400s
150,20,15,0.98000,49,0.89344,0.89474,0.79070,0.83951,820.57521s,49,0.86755,0.85366,0.71429,0.77778,712.19900s,45,1.00000,1.00000,1.00000,1.00000,249.04504s
150,20,15,0.99000,66,0.90574,0.89873,0.82558,0.86061,821.24721s,64,0.92715,0.93182,0.83673,0.88172,715.36536s,44,1.00000,1.00000,1.00000,1.00000,252.54601s
150,20,15,0.97000,24,0.84426,0.82432,0.70930,0.76250,765.26109s,25,0.82781,0.78049,0.65306,0.71111,691.73584s,37,1.00000,1.00000,1.00000,1.00000,251.77487s
150,20,15,0.98000,35,0.87295,0.89855,0.72093,0.80000,821.13279s,37,0.87417,0.91667,0.67347,0.77647,714.44647s,43,1.00000,1.00000,1.00000,1.00000,253.60181s
150,20,15,0.99000,47,0.89754,0.90667,0.79070,0.84472,822.56170s,51,0.88079,0.86047,0.75510,0.80435,715.67607s,43,1.00000,1.00000,1.00000,1.00000,253.05861s
150,20,18,0.97000,68,0.90574,0.87952,0.84884,0.86391,1157.46988s,62,0.92053,0.91111,0.83673,0.87234,1001.74840s,52,1.00000,1.00000,1.00000,1.00000,364.39961s
150,20,18,0.98000,70,0.91393,0.90123,0.84884,0.87425,1177.93129s,65,0.90728,0.90698,0.79592,0.84783,1022.65044s,58,1.00000,1.00000,1.00000,1.00000,376.45568s
150,20,18,0.99000,87,0.93033,0.93671,0.86047,0.89697,1163.33051s,77,0.92053,0.93023,0.81633,0.86957,1009.66091s,62,1.00000,1.00000,1.00000,1.00000,369.30634s
150,20,18,0.97000,40,0.85246,0.86765,0.68605,0.76623,1138.70579s,34,0.86093,0.85000,0.69388,0.76404,989.89634s,43,1.00000,1.00000,1.00000,1.00000,354.47792s
150,20,18,0.98000,49,0.89344,0.89474,0.79070,0.83951,1136.65977s,49,0.86755,0.85366,0.71429,0.77778,987.35533s,45,1.00000,1.00000,1.00000,1.00000,350.24646s
150,20,18,0.99000,66,0.90574,0.89873,0.82558,0.86061,1148.34631s,64,0.93377,0.95349,0.83673,0.89130,997.08940s,44,1.00000,1.00000,1.00000,1.00000,354.90181s
150,20,18,0.97000,24,0.84426,0.82432,0.70930,0.76250,1093.63630s,25,0.82781,0.78049,0.65306,0.71111,975.47567s,37,1.00000,1.00000,1.00000,1.00000,355.00468s
150,20,18,0.98000,35,0.87295,0.89855,0.72093,0.80000,1145.70666s,37,0.87417,0.91667,0.67347,0.77647,995.76888s,43,1.00000,1.00000,1.00000,1.00000,354.94245s
150,20,18,0.99000,47,0.89754,0.90667,0.79070,0.84472,1145.96146s,51,0.88079,0.86047,0.75510,0.80435,988.59936s,43,1.00000,1.00000,1.00000,1.00000,349.29834s
200,10,3,0.97000,84,0.91393,0.90123,0.84884,0.87425,118.15613s,68,0.92053,0.91111,0.83673,0.87234,94.65439s,56,1.00000,1.00000,1.00000,1.00000,31.71715s
200,10,3,0.98000,70,0.91393,0.90123,0.84884,0.87425,115.92222s,70,0.90728,0.90698,0.79592,0.84783,98.09807s,61,1.00000,1.00000,1.00000,1.00000,33.20612s
200,10,3,0.99000,88,0.93033,0.93671,0.86047,0.89697,121.02505s,77,0.92053,0.93023,0.81633,0.86957,102.03106s,62,1.00000,1.00000,1.00000,1.00000,33.09927s
200,10,3,0.97000,40,0.85246,0.86765,0.68605,0.76623,92.18883s,33,0.85430,0.84615,0.67347,0.75000,76.94951s,45,1.00000,1.00000,1.00000,1.00000,17.35310s
200,10,3,0.98000,49,0.89344,0.89474,0.79070,0.83951,95.20315s,49,0.86755,0.85366,0.71429,0.77778,77.85101s,45,1.00000,1.00000,1.00000,1.00000,17.59514s
200,10,3,0.99000,66,0.90574,0.89873,0.82558,0.86061,97.33105s,66,0.92715,0.93182,0.83673,0.88172,80.17761s,47,1.00000,1.00000,1.00000,1.00000,17.82295s
200,10,3,0.97000,24,0.84426,0.82432,0.70930,0.76250,38.80372s,28,0.84106,0.79070,0.69388,0.73913,53.94258s,39,1.00000,1.00000,1.00000,1.00000,16.98955s
200,10,3,0.98000,36,0.87705,0.90000,0.73256,0.80769,92.70853s,35,0.86755,0.85366,0.71429,0.77778,76.06595s,44,1.00000,1.00000,1.00000,1.00000,17.28997s
200,10,3,0.99000,50,0.88934,0.90411,0.76744,0.83019,96.31985s,52,0.88079,0.86047,0.75510,0.80435,78.03353s,45,1.00000,1.00000,1.00000,1.00000,17.40190s
200,10,6,0.97000,77,0.90574,0.87952,0.84884,0.86391,169.02110s,65,0.94040,0.95455,0.85714,0.90323,148.68434s,56,1.00000,1.00000,1.00000,1.00000,54.43518s
200,10,6,0.98000,70,0.91393,0.90123,0.84884,0.87425,172.52174s,71,0.90728,0.88889,0.81633,0.85106,160.62933s,62,1.00000,1.00000,1.00000,1.00000,54.34407s
200,10,6,0.99000,88,0.93033,0.93671,0.86047,0.89697,175.42249s,78,0.94040,0.95455,0.85714,0.90323,165.34997s,62,1.00000,1.00000,1.00000,1.00000,57.39810s
200,10,6,0.97000,41,0.85246,0.86765,0.68605,0.76623,177.64404s,36,0.86755,0.85366,0.71429,0.77778,141.81545s,45,1.00000,1.00000,1.00000,1.00000,37.42316s
200,10,6,0.98000,49,0.89344,0.89474,0.79070,0.83951,183.42645s,49,0.86755,0.85366,0.71429,0.77778,149.21478s,45,1.00000,1.00000,1.00000,1.00000,39.30069s
200,10,6,0.99000,66,0.90574,0.89873,0.82558,0.86061,176.95512s,66,0.92715,0.93182,0.83673,0.88172,150.10428s,47,1.00000,1.00000,1.00000,1.00000,37.18268s
200,10,6,0.97000,24,0.84426,0.82432,0.70930,0.76250,102.56181s,29,0.84106,0.79070,0.69388,0.73913,112.90418s,39,1.00000,1.00000,1.00000,1.00000,36.19311s
200,10,6,0.98000,36,0.87705,0.90000,0.73256,0.80769,175.84841s,36,0.86755,0.85366,0.71429,0.77778,147.50753s,44,1.00000,1.00000,1.00000,1.00000,35.80991s
200,10,6,0.99000,50,0.88934,0.90411,0.76744,0.83019,182.08481s,52,0.88079,0.86047,0.75510,0.80435,151.39582s,45,1.00000,1.00000,1.00000,1.00000,36.96432s
200,10,9,0.97000,78,0.90574,0.87952,0.84884,0.86391,306.44146s,64,0.94040,0.95455,0.85714,0.90323,257.22908s,55,1.00000,1.00000,1.00000,1.00000,81.71510s
200,10,9,0.98000,70,0.91393,0.90123,0.84884,0.87425,307.87721s,70,0.90728,0.90698,0.79592,0.84783,264.51971s,61,1.00000,1.00000,1.00000,1.00000,84.41422s
200,10,9,0.99000,88,0.93033,0.93671,0.86047,0.89697,315.18929s,78,0.94040,0.95455,0.85714,0.90323,261.49505s,62,1.00000,1.00000,1.00000,1.00000,83.99332s
200,10,9,0.97000,41,0.85246,0.86765,0.68605,0.76623,284.04551s,36,0.86755,0.85366,0.71429,0.77778,230.55070s,45,1.00000,1.00000,1.00000,1.00000,65.81792s
200,10,9,0.98000,49,0.89344,0.89474,0.79070,0.83951,277.20926s,49,0.86755,0.85366,0.71429,0.77778,227.27462s,45,1.00000,1.00000,1.00000,1.00000,64.86450s
200,10,9,0.99000,66,0.90574,0.89873,0.82558,0.86061,287.54125s,66,0.92715,0.93182,0.83673,0.88172,235.81339s,47,1.00000,1.00000,1.00000,1.00000,65.99973s
200,10,9,0.97000,24,0.84426,0.82432,0.70930,0.76250,197.93916s,29,0.84106,0.79070,0.69388,0.73913,195.04599s,39,1.00000,1.00000,1.00000,1.00000,65.92208s
200,10,9,0.98000,36,0.87705,0.90000,0.73256,0.80769,282.23192s,36,0.86755,0.85366,0.71429,0.77778,234.21042s,44,1.00000,1.00000,1.00000,1.00000,65.95623s
200,10,9,0.99000,50,0.88934,0.90411,0.76744,0.83019,289.06874s,52,0.88079,0.86047,0.75510,0.80435,231.27990s,45,1.00000,1.00000,1.00000,1.00000,65.82260s
200,10,12,0.97000,73,0.90574,0.87952,0.84884,0.86391,451.65375s,64,0.94040,0.95455,0.85714,0.90323,374.25673s,55,1.00000,1.00000,1.00000,1.00000,122.19727s
200,10,12,0.98000,68,0.91393,0.90123,0.84884,0.87425,446.80045s,70,0.90728,0.90698,0.79592,0.84783,375.88343s,61,1.00000,1.00000,1.00000,1.00000,124.79777s
200,10,12,0.99000,88,0.93033,0.93671,0.86047,0.89697,453.83207s,78,0.94040,0.95455,0.85714,0.90323,383.62922s,60,1.00000,1.00000,1.00000,1.00000,123.34142s
200,10,12,0.97000,41,0.85246,0.86765,0.68605,0.76623,412.70685s,36,0.86755,0.85366,0.71429,0.77778,319.32123s,45,1.00000,1.00000,1.00000,1.00000,106.33499s
200,10,12,0.98000,49,0.89344,0.89474,0.79070,0.83951,428.65999s,49,0.86755,0.85366,0.71429,0.77778,319.49249s,45,1.00000,1.00000,1.00000,1.00000,107.70781s
200,10,12,0.99000,66,0.90574,0.89873,0.82558,0.86061,422.82808s,67,0.93377,0.93333,0.85714,0.89362,318.65322s,47,1.00000,1.00000,1.00000,1.00000,105.27092s
200,10,12,0.97000,24,0.84426,0.82432,0.70930,0.76250,312.30352s,29,0.84106,0.79070,0.69388,0.73913,291.28483s,39,1.00000,1.00000,1.00000,1.00000,106.03288s
200,10,12,0.98000,36,0.87705,0.90000,0.73256,0.80769,364.11996s,36,0.86755,0.85366,0.71429,0.77778,312.78410s,44,1.00000,1.00000,1.00000,1.00000,104.71503s
200,10,12,0.99000,50,0.88934,0.90411,0.76744,0.83019,370.26895s,52,0.88079,0.86047,0.75510,0.80435,317.03205s,45,1.00000,1.00000,1.00000,1.00000,106.10407s
200,10,15,0.97000,78,0.90574,0.87952,0.84884,0.86391,562.84184s,65,0.94040,0.95455,0.85714,0.90323,483.98461s,55,1.00000,1.00000,1.00000,1.00000,176.24090s
200,10,15,0.98000,71,0.91393,0.90123,0.84884,0.87425,554.53586s,70,0.90728,0.90698,0.79592,0.84783,480.55240s,61,1.00000,1.00000,1.00000,1.00000,174.11625s
200,10,15,0.99000,88,0.93033,0.93671,0.86047,0.89697,567.53746s,78,0.94040,0.95455,0.85714,0.90323,489.06342s,61,1.00000,1.00000,1.00000,1.00000,177.13675s
200,10,15,0.97000,41,0.85246,0.86765,0.68605,0.76623,543.10157s,36,0.86755,0.85366,0.71429,0.77778,468.56544s,45,1.00000,1.00000,1.00000,1.00000,163.49954s
200,10,15,0.98000,49,0.89344,0.89474,0.79070,0.83951,541.85500s,49,0.86755,0.85366,0.71429,0.77778,466.77545s,45,1.00000,1.00000,1.00000,1.00000,159.95590s
200,10,15,0.99000,66,0.90574,0.89873,0.82558,0.86061,543.89708s,66,0.92715,0.93182,0.83673,0.88172,471.02372s,47,1.00000,1.00000,1.00000,1.00000,163.08165s
200,10,15,0.97000,24,0.84426,0.82432,0.70930,0.76250,483.00152s,28,0.84768,0.80952,0.69388,0.74725,439.35864s,39,1.00000,1.00000,1.00000,1.00000,161.55692s
200,10,15,0.98000,36,0.87705,0.90000,0.73256,0.80769,533.60258s,36,0.86755,0.85366,0.71429,0.77778,460.46283s,44,1.00000,1.00000,1.00000,1.00000,159.54007s
200,10,15,0.99000,50,0.88934,0.90411,0.76744,0.83019,539.62095s,52,0.88079,0.86047,0.75510,0.80435,463.43321s,45,1.00000,1.00000,1.00000,1.00000,161.71915s
200,10,18,0.97000,73,0.90574,0.87952,0.84884,0.86391,765.34667s,64,0.94040,0.95455,0.85714,0.90323,655.83725s,55,1.00000,1.00000,1.00000,1.00000,239.60748s
200,10,18,0.98000,68,0.91393,0.90123,0.84884,0.87425,760.63732s,70,0.90728,0.90698,0.79592,0.84783,650.86158s,61,1.00000,1.00000,1.00000,1.00000,237.76366s
200,10,18,0.99000,88,0.93033,0.93671,0.86047,0.89697,772.83942s,78,0.94040,0.95455,0.85714,0.90323,665.83633s,61,1.00000,1.00000,1.00000,1.00000,240.96308s
200,10,18,0.97000,41,0.85246,0.86765,0.68605,0.76623,728.96049s,36,0.86755,0.85366,0.71429,0.77778,629.82292s,45,1.00000,1.00000,1.00000,1.00000,221.03854s
200,10,18,0.98000,49,0.89344,0.89474,0.79070,0.83951,739.31246s,49,0.86755,0.85366,0.71429,0.77778,637.61527s,45,1.00000,1.00000,1.00000,1.00000,224.62824s
200,10,18,0.99000,66,0.90574,0.89873,0.82558,0.86061,739.45105s,67,0.93377,0.93333,0.85714,0.89362,639.94343s,47,1.00000,1.00000,1.00000,1.00000,224.61506s
200,10,18,0.97000,24,0.84426,0.82432,0.70930,0.76250,681.94059s,29,0.84106,0.79070,0.69388,0.73913,615.18976s,39,1.00000,1.00000,1.00000,1.00000,223.10150s
200,10,18,0.98000,36,0.87705,0.90000,0.73256,0.80769,729.94650s,36,0.86755,0.85366,0.71429,0.77778,632.58835s,44,1.00000,1.00000,1.00000,1.00000,224.37907s
200,10,18,0.99000,50,0.88934,0.90411,0.76744,0.83019,741.26068s,52,0.88079,0.86047,0.75510,0.80435,638.17057s,45,1.00000,1.00000,1.00000,1.00000,226.21251s
200,15,3,0.97000,84,0.91393,0.90123,0.84884,0.87425,167.26118s,67,0.92053,0.91111,0.83673,0.87234,135.10083s,56,1.00000,1.00000,1.00000,1.00000,40.55799s
200,15,3,0.98000,70,0.91393,0.90123,0.84884,0.87425,164.87926s,70,0.90728,0.90698,0.79592,0.84783,138.74295s,61,1.00000,1.00000,1.00000,1.00000,42.67475s
200,15,3,0.99000,88,0.93033,0.93671,0.86047,0.89697,173.15859s,77,0.92053,0.93023,0.81633,0.86957,144.09593s,62,1.00000,1.00000,1.00000,1.00000,42.42565s
200,15,3,0.97000,40,0.85246,0.86765,0.68605,0.76623,141.71860s,33,0.85430,0.84615,0.67347,0.75000,117.57373s,45,1.00000,1.00000,1.00000,1.00000,25.88400s
200,15,3,0.98000,49,0.89344,0.89474,0.79070,0.83951,144.14303s,49,0.86755,0.85366,0.71429,0.77778,117.89258s,45,1.00000,1.00000,1.00000,1.00000,26.05448s
200,15,3,0.99000,66,0.90574,0.89873,0.82558,0.86061,147.18082s,66,0.92715,0.93182,0.83673,0.88172,121.57917s,47,1.00000,1.00000,1.00000,1.00000,26.78063s
200,15,3,0.97000,24,0.84426,0.82432,0.70930,0.76250,59.57583s,28,0.84106,0.79070,0.69388,0.73913,84.75896s,39,1.00000,1.00000,1.00000,1.00000,25.76252s
200,15,3,0.98000,36,0.87705,0.90000,0.73256,0.80769,142.91170s,35,0.86755,0.85366,0.71429,0.77778,116.89074s,44,1.00000,1.00000,1.00000,1.00000,26.01968s
200,15,3,0.99000,50,0.88934,0.90411,0.76744,0.83019,146.24857s,52,0.88079,0.86047,0.75510,0.80435,119.02016s,45,1.00000,1.00000,1.00000,1.00000,26.03717s
200,15,6,0.97000,77,0.90574,0.87952,0.84884,0.86391,246.64213s,64,0.94040,0.95455,0.85714,0.90323,203.03954s,56,1.00000,1.00000,1.00000,1.00000,66.97944s
200,15,6,0.98000,70,0.91393,0.90123,0.84884,0.87425,247.19093s,71,0.90728,0.88889,0.81633,0.85106,208.68375s,62,1.00000,1.00000,1.00000,1.00000,68.34748s
200,15,6,0.99000,88,0.93033,0.93671,0.86047,0.89697,249.37124s,78,0.94040,0.95455,0.85714,0.90323,212.25334s,62,1.00000,1.00000,1.00000,1.00000,67.89505s
200,15,6,0.97000,41,0.85246,0.86765,0.68605,0.76623,223.59564s,36,0.86755,0.85366,0.71429,0.77778,186.89183s,45,1.00000,1.00000,1.00000,1.00000,52.37021s
200,15,6,0.98000,49,0.89344,0.89474,0.79070,0.83951,223.10814s,49,0.86755,0.85366,0.71429,0.77778,186.95734s,45,1.00000,1.00000,1.00000,1.00000,51.69796s
200,15,6,0.99000,66,0.90574,0.89873,0.82558,0.86061,226.78239s,66,0.92715,0.93182,0.83673,0.88172,189.64375s,47,1.00000,1.00000,1.00000,1.00000,52.25307s
200,15,6,0.97000,24,0.84426,0.82432,0.70930,0.76250,139.49445s,29,0.84106,0.79070,0.69388,0.73913,152.73740s,39,1.00000,1.00000,1.00000,1.00000,52.03773s
200,15,6,0.98000,36,0.87705,0.90000,0.73256,0.80769,221.43506s,36,0.86755,0.85366,0.71429,0.77778,186.63087s,44,1.00000,1.00000,1.00000,1.00000,51.63759s
200,15,6,0.99000,50,0.88934,0.90411,0.76744,0.83019,224.46452s,52,0.88079,0.86047,0.75510,0.80435,188.45304s,45,1.00000,1.00000,1.00000,1.00000,51.36380s
200,15,9,0.97000,78,0.90574,0.87952,0.84884,0.86391,382.86465s,63,0.94040,0.95455,0.85714,0.90323,322.92568s,55,1.00000,1.00000,1.00000,1.00000,110.17075s
200,15,9,0.98000,70,0.91393,0.90123,0.84884,0.87425,385.37960s,70,0.90728,0.90698,0.79592,0.84783,329.52040s,61,1.00000,1.00000,1.00000,1.00000,113.59412s
200,15,9,0.99000,88,0.93033,0.93671,0.86047,0.89697,393.60800s,78,0.94040,0.95455,0.85714,0.90323,336.50106s,62,1.00000,1.00000,1.00000,1.00000,113.51508s
200,15,9,0.97000,41,0.85246,0.86765,0.68605,0.76623,363.82880s,36,0.86755,0.85366,0.71429,0.77778,309.41620s,45,1.00000,1.00000,1.00000,1.00000,98.08379s
200,15,9,0.98000,49,0.89344,0.89474,0.79070,0.83951,366.74325s,49,0.86755,0.85366,0.71429,0.77778,312.94211s,45,1.00000,1.00000,1.00000,1.00000,97.27584s
200,15,9,0.99000,66,0.90574,0.89873,0.82558,0.86061,367.53127s,66,0.92715,0.93182,0.83673,0.88172,313.55009s,47,1.00000,1.00000,1.00000,1.00000,98.27325s
200,15,9,0.97000,24,0.84426,0.82432,0.70930,0.76250,283.14458s,29,0.84106,0.79070,0.69388,0.73913,275.94560s,39,1.00000,1.00000,1.00000,1.00000,98.14885s
200,15,9,0.98000,36,0.87705,0.90000,0.73256,0.80769,361.93069s,36,0.86755,0.85366,0.71429,0.77778,308.82179s,44,1.00000,1.00000,1.00000,1.00000,97.02947s
200,15,9,0.99000,50,0.88934,0.90411,0.76744,0.83019,365.65232s,52,0.88079,0.86047,0.75510,0.80435,309.24945s,45,1.00000,1.00000,1.00000,1.00000,96.87643s
200,15,12,0.97000,72,0.90574,0.87952,0.84884,0.86391,590.18338s,63,0.90728,0.87234,0.83673,0.85417,506.46810s,55,1.00000,1.00000,1.00000,1.00000,178.90640s
200,15,12,0.98000,68,0.91393,0.90123,0.84884,0.87425,585.23215s,70,0.90728,0.90698,0.79592,0.84783,502.67027s,61,1.00000,1.00000,1.00000,1.00000,177.27614s
200,15,12,0.99000,88,0.93033,0.93671,0.86047,0.89697,595.96561s,78,0.94040,0.95455,0.85714,0.90323,514.06682s,60,1.00000,1.00000,1.00000,1.00000,179.09581s
200,15,12,0.97000,41,0.85246,0.86765,0.68605,0.76623,563.83170s,36,0.86755,0.85366,0.71429,0.77778,483.75014s,45,1.00000,1.00000,1.00000,1.00000,162.63374s
200,15,12,0.98000,49,0.89344,0.89474,0.79070,0.83951,565.73502s,49,0.86755,0.85366,0.71429,0.77778,487.58008s,45,1.00000,1.00000,1.00000,1.00000,162.53035s
200,15,12,0.99000,66,0.90574,0.89873,0.82558,0.86061,571.71669s,67,0.93377,0.93333,0.85714,0.89362,490.89958s,47,1.00000,1.00000,1.00000,1.00000,164.15460s
200,15,12,0.97000,24,0.84426,0.82432,0.70930,0.76250,488.55356s,29,0.84106,0.79070,0.69388,0.73913,456.41950s,39,1.00000,1.00000,1.00000,1.00000,163.13082s
200,15,12,0.98000,36,0.87705,0.90000,0.73256,0.80769,564.49507s,36,0.86755,0.85366,0.71429,0.77778,485.81041s,44,1.00000,1.00000,1.00000,1.00000,163.06098s
200,15,12,0.99000,50,0.88934,0.90411,0.76744,0.83019,572.02953s,52,0.88079,0.86047,0.75510,0.80435,488.70950s,45,1.00000,1.00000,1.00000,1.00000,165.09934s
200,15,15,0.97000,78,0.90574,0.87952,0.84884,0.86391,858.04977s,65,0.94040,0.95455,0.85714,0.90323,735.32078s,55,1.00000,1.00000,1.00000,1.00000,264.97417s
200,15,15,0.98000,71,0.91393,0.90123,0.84884,0.87425,856.79776s,70,0.90728,0.90698,0.79592,0.84783,740.26843s,61,1.00000,1.00000,1.00000,1.00000,261.83370s
200,15,15,0.99000,88,0.93033,0.93671,0.86047,0.89697,849.45027s,78,0.94040,0.95455,0.85714,0.90323,736.82876s,61,1.00000,1.00000,1.00000,1.00000,260.42408s
200,15,15,0.97000,41,0.85246,0.86765,0.68605,0.76623,829.88772s,36,0.86755,0.85366,0.71429,0.77778,717.39744s,45,1.00000,1.00000,1.00000,1.00000,250.70802s
200,15,15,0.98000,49,0.89344,0.89474,0.79070,0.83951,832.22105s,49,0.86755,0.85366,0.71429,0.77778,719.27419s,45,1.00000,1.00000,1.00000,1.00000,250.00318s
200,15,15,0.99000,66,0.90574,0.89873,0.82558,0.86061,832.56650s,66,0.92715,0.93182,0.83673,0.88172,718.57814s,47,1.00000,1.00000,1.00000,1.00000,248.55528s
200,15,15,0.97000,24,0.84426,0.82432,0.70930,0.76250,748.56246s,28,0.84768,0.80952,0.69388,0.74725,680.64938s,39,1.00000,1.00000,1.00000,1.00000,247.97622s
200,15,15,0.98000,36,0.87705,0.90000,0.73256,0.80769,825.11444s,36,0.86755,0.85366,0.71429,0.77778,712.01249s,44,1.00000,1.00000,1.00000,1.00000,247.16326s
200,15,15,0.99000,50,0.88934,0.90411,0.76744,0.83019,834.93427s,52,0.88079,0.86047,0.75510,0.80435,717.10227s,45,1.00000,1.00000,1.00000,1.00000,247.50732s
200,15,18,0.97000,73,0.90574,0.87952,0.84884,0.86391,1171.59935s,64,0.94040,0.95455,0.85714,0.90323,1008.72545s,55,1.00000,1.00000,1.00000,1.00000,366.06858s
200,15,18,0.98000,68,0.91393,0.90123,0.84884,0.87425,1165.14519s,70,0.90728,0.90698,0.79592,0.84783,1004.12980s,61,1.00000,1.00000,1.00000,1.00000,362.81235s
200,15,18,0.99000,88,0.93033,0.93671,0.86047,0.89697,1186.39592s,78,0.94040,0.95455,0.85714,0.90323,1027.06686s,61,1.00000,1.00000,1.00000,1.00000,371.79253s
200,15,18,0.97000,41,0.85246,0.86765,0.68605,0.76623,1140.88939s,36,0.86755,0.85366,0.71429,0.77778,985.31869s,45,1.00000,1.00000,1.00000,1.00000,348.60518s
200,15,18,0.98000,49,0.89344,0.89474,0.79070,0.83951,1152.16578s,49,0.86755,0.85366,0.71429,0.77778,993.23381s,45,1.00000,1.00000,1.00000,1.00000,351.44846s
200,15,18,0.99000,66,0.90574,0.89873,0.82558,0.86061,1158.36128s,67,0.93377,0.93333,0.85714,0.89362,999.04003s,47,1.00000,1.00000,1.00000,1.00000,354.62116s
200,15,18,0.97000,24,0.84426,0.82432,0.70930,0.76250,1063.10767s,29,0.84106,0.79070,0.69388,0.73913,958.83085s,39,1.00000,1.00000,1.00000,1.00000,349.24947s
200,15,18,0.98000,36,0.87705,0.90000,0.73256,0.80769,1153.12319s,36,0.86755,0.85366,0.71429,0.77778,1001.25325s,44,1.00000,1.00000,1.00000,1.00000,355.23409s
200,15,18,0.99000,50,0.88934,0.90411,0.76744,0.83019,1155.63255s,52,0.88079,0.86047,0.75510,0.80435,992.47843s,45,1.00000,1.00000,1.00000,1.00000,354.04274s
200,20,3,0.97000,84,0.91393,0.90123,0.84884,0.87425,219.75901s,67,0.92053,0.91111,0.83673,0.87234,177.24818s,56,1.00000,1.00000,1.00000,1.00000,51.14462s
200,20,3,0.98000,70,0.91393,0.90123,0.84884,0.87425,218.26285s,70,0.90728,0.90698,0.79592,0.84783,181.60537s,61,1.00000,1.00000,1.00000,1.00000,52.25359s
200,20,3,0.99000,88,0.93033,0.93671,0.86047,0.89697,224.07665s,77,0.92053,0.93023,0.81633,0.86957,188.47661s,62,1.00000,1.00000,1.00000,1.00000,51.61990s
200,20,3,0.97000,40,0.85246,0.86765,0.68605,0.76623,192.52624s,33,0.85430,0.84615,0.67347,0.75000,160.52136s,45,1.00000,1.00000,1.00000,1.00000,35.09008s
200,20,3,0.98000,49,0.89344,0.89474,0.79070,0.83951,195.75169s,49,0.86755,0.85366,0.71429,0.77778,161.93552s,45,1.00000,1.00000,1.00000,1.00000,35.16590s
200,20,3,0.99000,66,0.90574,0.89873,0.82558,0.86061,199.11707s,66,0.92715,0.93182,0.83673,0.88172,166.54652s,47,1.00000,1.00000,1.00000,1.00000,36.22311s
200,20,3,0.97000,24,0.84426,0.82432,0.70930,0.76250,81.00137s,28,0.84106,0.79070,0.69388,0.73913,117.12148s,39,1.00000,1.00000,1.00000,1.00000,34.73656s
200,20,3,0.98000,36,0.87705,0.90000,0.73256,0.80769,196.78271s,35,0.86755,0.85366,0.71429,0.77778,159.67714s,44,1.00000,1.00000,1.00000,1.00000,35.43268s
200,20,3,0.99000,50,0.88934,0.90411,0.76744,0.83019,198.67512s,52,0.88079,0.86047,0.75510,0.80435,161.81017s,45,1.00000,1.00000,1.00000,1.00000,35.27213s
200,20,6,0.97000,77,0.90574,0.87952,0.84884,0.86391,328.80543s,64,0.94040,0.95455,0.85714,0.90323,271.99329s,56,1.00000,1.00000,1.00000,1.00000,86.23184s
200,20,6,0.98000,70,0.91393,0.90123,0.84884,0.87425,329.27039s,71,0.90728,0.88889,0.81633,0.85106,276.78107s,62,1.00000,1.00000,1.00000,1.00000,88.86721s
200,20,6,0.99000,88,0.93033,0.93671,0.86047,0.89697,336.21803s,78,0.94040,0.95455,0.85714,0.90323,284.31190s,62,1.00000,1.00000,1.00000,1.00000,88.23792s
