Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,10,18,0.20000,0.95000,56,0.64374,356.08327s,45,0.89295,307.09947s,73,0.99910,111.78056s
100,10,18,0.20000,0.99000,60,0.64522,362.79857s,50,0.90774,312.40200s,65,0.99921,114.18126s
100,10,18,0.50000,0.90000,13,0.48433,342.87386s,24,0.81317,304.57950s,33,0.98055,110.19048s
100,10,18,0.50000,0.95000,38,0.59008,354.31142s,34,0.83028,306.88969s,73,0.99420,111.53869s
100,10,18,0.50000,0.99000,58,0.62483,357.15328s,50,0.85418,307.89355s,70,0.99496,111.18570s
100,15,3,0.00000,0.90000,57,0.65409,60.39866s,45,0.92515,38.24192s,64,1.00000,26.26556s
100,15,3,0.00000,0.95000,54,0.64184,60.64696s,54,0.93216,53.05160s,59,1.00000,25.59561s
100,15,3,0.00000,0.99000,62,0.65154,63.79871s,68,0.93539,55.58063s,62,1.00000,25.88121s
100,15,3,0.20000,0.90000,42,0.62344,44.31366s,38,0.88755,37.37710s,67,0.99901,10.72729s
100,15,3,0.20000,0.95000,61,0.65820,46.32325s,49,0.90545,37.78134s,75,0.99915,11.08150s
100,15,3,0.20000,0.99000,62,0.65333,47.85605s,51,0.91286,37.75586s,63,0.99909,10.68359s
100,15,3,0.50000,0.90000,13,0.48433,27.38626s,30,0.82362,35.74159s,31,0.97300,9.68601s
100,15,3,0.50000,0.95000,52,0.61161,46.16585s,34,0.84858,37.44248s,72,0.99318,11.15127s
100,15,3,0.50000,0.99000,57,0.63116,48.29562s,50,0.85209,37.59392s,60,0.98917,10.85747s
100,15,6,0.00000,0.90000,54,0.64884,99.66905s,53,0.93401,85.12866s,62,1.00000,38.74601s
100,15,6,0.00000,0.95000,59,0.64503,102.20243s,49,0.93001,74.12343s,64,1.00000,38.83635s
100,15,6,0.00000,0.99000,63,0.66658,103.48284s,57,0.93414,89.51663s,62,1.00000,38.99178s
100,15,6,0.20000,0.90000,39,0.58789,86.02015s,37,0.88361,73.02199s,67,0.99912,24.20603s
100,15,6,0.20000,0.95000,62,0.64980,87.49301s,47,0.89465,73.32102s,65,0.99897,24.11789s
100,15,6,0.20000,0.99000,68,0.65274,89.10613s,53,0.91560,73.99633s,65,0.99907,24.18498s
100,15,6,0.50000,0.90000,13,0.48433,70.05380s,22,0.81341,71.45206s,36,0.99078,23.49767s
100,15,6,0.50000,0.95000,34,0.58017,85.16023s,35,0.83671,72.22193s,84,0.99573,23.85028s
100,15,6,0.50000,0.99000,62,0.63540,87.65931s,47,0.84352,72.68356s,70,0.99495,23.67652s
100,15,9,0.00000,0.90000,64,0.65834,173.61941s,50,0.92586,134.45509s,57,1.00000,59.69776s
100,15,9,0.00000,0.95000,54,0.64112,171.55710s,53,0.93402,148.89832s,62,1.00000,61.55954s
100,15,9,0.00000,0.99000,65,0.65155,174.00495s,55,0.93464,149.19415s,60,1.00000,60.78446s
100,15,9,0.20000,0.90000,39,0.61499,155.64861s,36,0.88628,133.57359s,58,0.99662,46.52192s
100,15,9,0.20000,0.95000,52,0.63525,158.53323s,44,0.89239,134.43148s,64,0.99902,46.89507s
100,15,9,0.20000,0.99000,69,0.65693,159.05462s,53,0.91469,134.58546s,61,0.99892,46.10681s
100,15,9,0.50000,0.90000,13,0.48433,140.85953s,26,0.81935,133.38792s,33,0.98055,46.00589s
100,15,9,0.50000,0.95000,50,0.62518,156.17173s,31,0.83209,134.21709s,74,0.99431,46.28185s
100,15,9,0.50000,0.99000,59,0.64005,158.71244s,51,0.86552,134.85002s,66,0.99539,46.30702s
100,15,12,0.00000,0.90000,51,0.64676,271.39123s,44,0.92515,223.06871s,58,1.00000,92.12793s
100,15,12,0.00000,0.95000,61,0.64949,272.83816s,53,0.93085,234.10470s,64,1.00000,91.90383s
100,15,12,0.00000,0.99000,76,0.66387,278.56849s,55,0.93377,235.92869s,59,1.00000,92.66172s
100,15,12,0.20000,0.90000,39,0.63420,257.02298s,35,0.88570,222.31625s,72,0.99907,80.23148s
100,15,12,0.20000,0.95000,59,0.63664,255.83629s,44,0.89036,221.01386s,68,0.99921,78.37921s
100,15,12,0.20000,0.99000,69,0.65850,257.63891s,52,0.91443,220.64123s,63,0.99906,77.97523s
100,15,12,0.50000,0.90000,13,0.48433,241.61545s,29,0.81544,220.39668s,33,0.98055,77.98585s
100,15,12,0.50000,0.95000,47,0.61610,260.11711s,31,0.82892,224.87860s,76,0.99514,80.17959s
100,15,12,0.50000,0.99000,60,0.63597,262.97049s,52,0.84959,225.16148s,71,0.99354,79.94900s
100,15,15,0.00000,0.90000,56,0.65179,402.02639s,51,0.92919,347.74402s,58,1.00000,133.62719s
100,15,15,0.00000,0.95000,52,0.64055,405.67065s,55,0.93404,351.63548s,62,1.00000,137.65473s
100,15,15,0.00000,0.99000,66,0.66111,408.81097s,56,0.93252,351.09445s,59,1.00000,134.36204s
100,15,15,0.20000,0.90000,44,0.62336,391.04547s,39,0.88575,341.86623s,65,0.99708,123.99313s
100,15,15,0.20000,0.95000,53,0.63537,389.66717s,45,0.88898,337.60201s,68,0.99917,121.65877s
100,15,15,0.20000,0.99000,60,0.64309,390.06998s,52,0.91568,336.31664s,65,0.99916,120.77256s
100,15,15,0.50000,0.90000,13,0.48433,372.46018s,24,0.81412,334.05559s,33,0.98055,121.39347s
100,15,15,0.50000,0.95000,38,0.61228,389.46267s,32,0.84497,336.46918s,82,0.99482,121.52603s
100,15,15,0.50000,0.99000,56,0.63464,390.31586s,51,0.86075,337.13793s,59,0.99475,120.90778s
100,15,18,0.00000,0.90000,52,0.64474,565.90745s,53,0.93048,486.01333s,58,1.00000,188.43938s
100,15,18,0.00000,0.95000,49,0.63926,552.80470s,56,0.93063,489.79608s,61,1.00000,188.73579s
100,15,18,0.00000,0.99000,76,0.66452,562.37783s,54,0.93230,482.92468s,59,1.00000,178.56180s
100,15,18,0.20000,0.90000,36,0.53532,550.20994s,40,0.88836,477.06544s,62,0.99690,174.05337s
100,15,18,0.20000,0.95000,56,0.64374,553.72258s,45,0.89306,478.25276s,73,0.99910,175.32645s
