Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,10,18,0.00000,0.97500,51,0.59405,214.90286s,43,0.92638,179.75719s,54,1.00000,92.90949s
100,10,18,0.20000,0.87500,11,0.46457,201.78865s,22,0.87712,179.37840s,48,0.99767,81.30796s
100,10,18,0.20000,0.92500,37,0.55696,207.94147s,39,0.89045,180.77060s,58,0.99788,81.76329s
100,10,18,0.20000,0.97500,59,0.58577,209.47237s,36,0.89169,181.40547s,53,0.99833,81.28198s
100,10,18,0.50000,0.87500,10,0.44656,198.61260s,28,0.81523,177.65071s,27,0.98699,79.66658s
100,10,18,0.50000,0.92500,28,0.49539,208.09974s,28,0.80963,181.84811s,49,0.97928,81.61816s
100,10,18,0.50000,0.97500,43,0.54675,208.26285s,39,0.83555,180.94141s,58,0.99286,80.92169s
100,15,3,0.00000,0.87500,19,0.52335,15.30827s,35,0.92414,20.73497s,49,1.00000,6.70614s
100,15,3,0.00000,0.92500,47,0.59601,24.62026s,46,0.92689,20.50585s,54,1.00000,19.43403s
100,15,3,0.00000,0.97500,53,0.59155,38.07713s,49,0.92777,20.71853s,51,1.00000,18.47263s
100,15,3,0.20000,0.87500,11,0.46457,12.88146s,24,0.87871,18.77412s,56,0.99749,6.09486s
100,15,3,0.20000,0.92500,31,0.51260,22.72219s,35,0.89016,20.03706s,55,0.99850,6.30300s
100,15,3,0.20000,0.97500,54,0.58496,24.92573s,40,0.90379,20.03687s,48,0.99794,6.47203s
100,15,3,0.50000,0.87500,10,0.44656,11.08693s,17,0.80438,18.48791s,26,0.98643,5.76381s
100,15,3,0.50000,0.92500,13,0.48204,20.54804s,26,0.81938,19.47875s,33,0.99048,6.19791s
100,15,3,0.50000,0.97500,46,0.55336,24.38217s,36,0.82896,20.10743s,54,0.99235,6.31343s
100,15,6,0.00000,0.87500,20,0.52436,41.15539s,41,0.92604,40.88703s,49,1.00000,15.98012s
100,15,6,0.00000,0.92500,45,0.59334,48.62975s,52,0.92997,53.33815s,51,1.00000,28.79709s
100,15,6,0.00000,0.97500,52,0.59428,61.57379s,42,0.92573,41.58387s,50,1.00000,16.15504s
100,15,6,0.20000,0.87500,11,0.46457,37.43503s,20,0.87782,39.92463s,49,0.99799,16.05254s
100,15,6,0.20000,0.92500,26,0.53667,47.08444s,34,0.89066,41.03472s,53,0.99789,15.93972s
100,15,6,0.20000,0.97500,53,0.56855,48.49521s,44,0.89444,41.00657s,52,0.99844,15.71767s
100,15,6,0.50000,0.87500,10,0.44656,35.72166s,22,0.82088,39.64102s,28,0.98732,15.73471s
100,15,6,0.50000,0.92500,13,0.48204,45.17923s,31,0.81418,40.64278s,51,0.98064,15.91975s
100,15,6,0.50000,0.97500,40,0.55168,48.73059s,43,0.83550,41.08702s,58,0.99434,15.97154s
100,15,9,0.00000,0.87500,20,0.52433,85.28852s,39,0.92455,77.46830s,44,1.00000,33.43718s
100,15,9,0.00000,0.92500,46,0.58246,91.12186s,49,0.92970,78.70692s,53,1.00000,45.17406s
100,15,9,0.00000,0.97500,56,0.59627,102.15291s,49,0.92923,76.48344s,51,1.00000,45.13173s
100,15,9,0.20000,0.87500,11,0.46457,78.98207s,30,0.88452,76.09579s,44,0.99749,32.57538s
100,15,9,0.20000,0.92500,25,0.53142,89.28118s,37,0.89195,78.70117s,56,0.99831,33.44992s
100,15,9,0.20000,0.97500,57,0.58933,90.10975s,42,0.90527,77.98686s,53,0.99841,32.88532s
100,15,9,0.50000,0.87500,10,0.44656,77.71459s,20,0.80412,76.68472s,27,0.98699,32.45252s
100,15,9,0.50000,0.92500,25,0.51818,88.45765s,25,0.81016,77.72718s,45,0.97923,33.02796s
100,15,9,0.50000,0.97500,44,0.54998,90.36590s,41,0.83698,78.07463s,53,0.99287,33.05303s
100,15,12,0.00000,0.87500,21,0.52609,146.08413s,39,0.92538,129.13190s,50,1.00000,56.69032s
100,15,12,0.00000,0.92500,50,0.59612,149.28704s,49,0.92945,129.10985s,53,1.00000,69.16073s
100,15,12,0.00000,0.97500,52,0.59715,162.49483s,44,0.92616,129.87775s,53,1.00000,69.45655s
100,15,12,0.20000,0.87500,11,0.46457,139.77045s,23,0.88172,127.72090s,49,0.99824,56.24093s
100,15,12,0.20000,0.92500,31,0.54277,149.62044s,37,0.89013,129.93987s,55,0.99850,57.84191s
100,15,12,0.20000,0.97500,58,0.58841,149.96785s,36,0.89170,129.30878s,52,0.99837,56.62434s
100,15,12,0.50000,0.87500,10,0.44656,137.56174s,19,0.80762,127.97364s,27,0.98697,56.09296s
100,15,12,0.50000,0.92500,34,0.53182,150.08178s,31,0.82140,131.27667s,50,0.98292,57.81934s
100,15,12,0.50000,0.97500,42,0.47836,150.02800s,39,0.83920,129.49634s,59,0.99288,56.53116s
100,15,15,0.00000,0.87500,21,0.52609,225.11905s,40,0.92533,195.59231s,48,1.00000,87.21637s
100,15,15,0.00000,0.92500,47,0.59440,228.17347s,46,0.92841,197.80249s,53,1.00000,101.42346s
100,15,15,0.00000,0.97500,55,0.59551,243.11880s,45,0.92682,196.70681s,51,1.00000,100.48669s
100,15,15,0.20000,0.87500,11,0.46457,216.82075s,25,0.88029,194.87539s,52,0.99772,87.26829s
100,15,15,0.20000,0.92500,32,0.55306,226.19028s,34,0.89119,196.96667s,54,0.99796,87.79967s
100,15,15,0.20000,0.97500,57,0.58659,226.72239s,39,0.89324,197.56218s,53,0.99830,88.02121s
100,15,15,0.50000,0.87500,10,0.44656,215.22671s,23,0.79629,194.52395s,27,0.98697,86.57361s
100,15,15,0.50000,0.92500,28,0.53347,225.83802s,28,0.81785,196.94028s,50,0.97884,87.70733s
100,15,15,0.50000,0.97500,41,0.53845,226.74933s,43,0.84124,196.73215s,54,0.99288,87.66507s
100,15,18,0.00000,0.87500,21,0.52609,328.87811s,38,0.92453,283.97755s,47,1.00000,128.75286s
100,15,18,0.00000,0.92500,51,0.59382,336.45491s,47,0.92849,283.44234s,53,1.00000,141.50506s
100,15,18,0.00000,0.97500,54,0.59911,336.24585s,44,0.92670,280.15043s,54,1.00000,139.16048s
100,15,18,0.20000,0.87500,11,0.46457,315.90695s,22,0.87712,281.03509s,48,0.99767,128.24596s
100,15,18,0.20000,0.92500,35,0.55075,322.71753s,39,0.89045,281.34492s,58,0.99788,127.24065s
100,15,18,0.20000,0.97500,59,0.58577,327.45721s,36,0.89169,282.67143s,53,0.99833,128.26826s
100,15,18,0.50000,0.87500,10,0.44656,313.43656s,28,0.81523,279.75745s,27,0.98699,125.03783s
100,15,18,0.50000,0.92500,28,0.49539,318.59479s,28,0.80963,272.90713s,49,0.97928,118.12574s
100,15,18,0.50000,0.97500,43,0.54675,327.06071s,39,0.83555,283.66298s,58,0.99286,127.41548s
100,20,3,0.00000,0.87500,19,0.52335,20.15112s,35,0.92414,27.32163s,49,1.00000,8.84333s
100,20,3,0.00000,0.92500,47,0.59601,33.05094s,46,0.92689,27.92919s,54,1.00000,21.63773s
100,20,3,0.00000,0.97500,58,0.59793,47.72087s,49,0.92777,27.89539s,51,1.00000,21.30434s
100,20,3,0.20000,0.87500,11,0.46457,17.42825s,24,0.87871,25.52039s,56,0.99749,8.25156s
100,20,3,0.20000,0.92500,31,0.51260,30.85619s,35,0.89016,27.03232s,55,0.99850,8.25057s
100,20,3,0.20000,0.97500,54,0.58496,33.01382s,40,0.90379,27.08526s,48,0.99794,8.65310s
100,20,3,0.50000,0.87500,10,0.44656,15.13719s,17,0.80438,25.37724s,26,0.98643,8.02551s
100,20,3,0.50000,0.92500,13,0.48204,28.29555s,26,0.81938,26.51563s,33,0.99048,8.30026s
100,20,3,0.50000,0.97500,46,0.55336,32.65418s,36,0.82896,26.94860s,54,0.99235,8.50396s
100,20,6,0.00000,0.87500,20,0.52436,55.89614s,41,0.92604,55.43934s,49,1.00000,21.67432s
100,20,6,0.00000,0.92500,45,0.59334,65.43347s,52,0.92997,68.75117s,51,1.00000,34.43119s
100,20,6,0.00000,0.97500,52,0.59428,78.57158s,46,0.92652,55.90834s,50,1.00000,21.94038s
100,20,6,0.20000,0.87500,11,0.46457,50.35938s,20,0.87782,54.00126s,49,0.99799,21.31019s
100,20,6,0.20000,0.92500,26,0.53667,64.31904s,34,0.89066,55.85581s,53,0.99789,21.76666s
100,20,6,0.20000,0.97500,53,0.56855,64.91091s,44,0.89444,55.02755s,52,0.99844,21.30906s
100,20,6,0.50000,0.87500,10,0.44656,47.71749s,22,0.82088,53.79966s,28,0.98732,20.97499s
100,20,6,0.50000,0.92500,13,0.48204,61.07203s,31,0.81418,54.97467s,51,0.98064,21.24563s
100,20,6,0.50000,0.97500,40,0.55168,65.11681s,43,0.83550,55.24653s,58,0.99434,21.43797s
100,20,9,0.00000,0.87500,20,0.52433,115.47170s,39,0.92455,104.90773s,44,1.00000,44.78766s
100,20,9,0.00000,0.92500,46,0.58246,122.73996s,49,0.92970,105.87325s,53,1.00000,57.41225s
100,20,9,0.00000,0.97500,58,0.60024,135.58982s,46,0.92746,104.26256s,51,1.00000,56.28104s
100,20,9,0.20000,0.87500,11,0.46457,106.91309s,30,0.88452,103.17946s,44,0.99749,44.17056s
100,20,9,0.20000,0.92500,25,0.53142,121.92162s,37,0.89195,106.03768s,56,0.99831,45.29866s
100,20,9,0.20000,0.97500,57,0.58933,122.02862s,42,0.90527,105.52273s,53,0.99841,44.20117s
100,20,9,0.50000,0.87500,10,0.44656,106.16911s,20,0.80412,104.47670s,27,0.98699,44.28325s
100,20,9,0.50000,0.92500,25,0.51818,120.37205s,25,0.81016,105.21333s,45,0.97923,44.78754s
100,20,9,0.50000,0.97500,44,0.54998,122.90732s,41,0.83698,106.46926s,53,0.99287,44.89512s
100,20,12,0.00000,0.87500,21,0.52609,198.57194s,39,0.92538,176.15023s,50,1.00000,77.01675s
100,20,12,0.00000,0.92500,50,0.59612,202.93384s,49,0.92945,175.70218s,53,1.00000,90.00569s
100,20,12,0.00000,0.97500,52,0.59715,214.91589s,44,0.92616,175.48755s,53,1.00000,88.98063s
100,20,12,0.20000,0.87500,11,0.46457,190.14789s,23,0.88172,174.75153s,49,0.99824,77.25956s
100,20,12,0.20000,0.92500,31,0.54277,203.82361s,37,0.89013,177.92858s,55,0.99850,77.66533s
100,20,12,0.20000,0.97500,58,0.58841,203.05126s,36,0.89170,175.58852s,52,0.99837,76.64854s
100,20,12,0.50000,0.87500,10,0.44656,183.14885s,19,0.80762,175.65243s,27,0.98697,72.99198s
100,20,12,0.50000,0.92500,34,0.53182,202.55791s,31,0.82140,177.20226s,50,0.98292,77.09857s
100,20,12,0.50000,0.97500,42,0.47836,204.85778s,39,0.83920,177.72842s,59,0.99288,77.84512s
100,20,15,0.00000,0.87500,21,0.52609,308.47321s,40,0.92533,270.72960s,48,1.00000,120.76310s
100,20,15,0.00000,0.92500,47,0.59440,308.70323s,46,0.92841,268.47178s,53,1.00000,133.79072s
100,20,15,0.00000,0.97500,55,0.59551,320.60794s,45,0.92682,265.86405s,51,1.00000,132.47853s
100,20,15,0.20000,0.87500,11,0.46457,296.14146s,25,0.88029,267.67264s,52,0.99772,120.17140s
100,20,15,0.20000,0.92500,32,0.55306,307.57667s,34,0.89119,269.03314s,54,0.99796,118.82316s
100,20,15,0.20000,0.97500,57,0.58659,308.80056s,39,0.89324,268.89922s,53,0.99830,118.90625s
100,20,15,0.50000,0.87500,10,0.44656,294.28344s,23,0.79629,267.53572s,27,0.98697,119.76693s
100,20,15,0.50000,0.92500,28,0.53347,309.16010s,28,0.81785,269.70481s,50,0.97884,120.56447s
100,20,15,0.50000,0.97500,41,0.53845,310.43218s,43,0.84124,269.85442s,54,0.99288,119.44190s
100,20,18,0.00000,0.87500,21,0.52609,435.33177s,38,0.92453,379.06640s,47,1.00000,170.30447s
100,20,18,0.00000,0.92500,51,0.59382,454.55137s,47,0.92849,385.42580s,53,1.00000,186.83360s
100,20,18,0.00000,0.97500,54,0.59911,450.94973s,44,0.92670,380.42186s,54,1.00000,182.69092s
100,20,18,0.20000,0.87500,11,0.46457,427.51764s,22,0.87712,381.18126s,48,0.99767,172.59916s
100,20,18,0.20000,0.92500,35,0.55075,437.19450s,39,0.89045,381.67287s,58,0.99788,171.78462s
100,20,18,0.20000,0.97500,59,0.58577,435.45086s,36,0.89169,379.16698s,53,0.99833,169.88954s
100,20,18,0.50000,0.87500,10,0.44656,430.84800s,28,0.81523,384.55925s,27,0.98699,174.38087s
100,20,18,0.50000,0.92500,28,0.49539,436.67259s,28,0.80963,378.55208s,49,0.97928,170.03966s
100,20,18,0.50000,0.97500,43,0.54675,447.59359s,39,0.83555,387.19539s,58,0.99286,172.58149s
150,10,3,0.00000,0.87500,19,0.52335,14.34055s,31,0.92436,16.94275s,51,1.00000,19.01720s
150,10,3,0.00000,0.92500,52,0.58593,43.54408s,54,0.93000,38.00678s,54,1.00000,19.93276s
150,10,3,0.00000,0.97500,56,0.59583,45.02112s,51,0.92673,38.66077s,54,1.00000,21.09154s
150,10,3,0.20000,0.87500,11,0.46457,12.22730s,17,0.87630,11.88591s,33,0.99626,6.64962s
150,10,3,0.20000,0.92500,26,0.53525,27.02272s,41,0.89267,24.40186s,62,0.99807,6.81002s
150,10,3,0.20000,0.97500,61,0.58742,30.95762s,43,0.90392,25.49793s,58,0.99841,6.71910s
150,10,3,0.50000,0.87500,10,0.44656,10.64133s,12,0.80378,10.89230s,28,0.98935,5.98784s
150,10,3,0.50000,0.92500,13,0.48204,19.62566s,20,0.81905,19.57709s,35,0.99114,6.72335s
150,10,3,0.50000,0.97500,56,0.56279,30.83092s,48,0.84213,25.15924s,73,0.99347,7.11125s
150,10,6,0.00000,0.87500,20,0.52436,40.24048s,32,0.92494,36.79521s,48,1.00000,16.35979s
150,10,6,0.00000,0.92500,51,0.59497,66.01028s,48,0.92845,45.06982s,54,1.00000,28.97779s
150,10,6,0.00000,0.97500,58,0.59986,68.93529s,50,0.92602,45.95576s,53,1.00000,29.03762s
150,10,6,0.20000,0.87500,11,0.46457,35.56664s,17,0.87630,33.49616s,53,0.99785,15.83359s
150,10,6,0.20000,0.92500,26,0.53419,50.88577s,38,0.89960,45.15195s,58,0.99847,16.32051s
150,10,6,0.20000,0.97500,61,0.58664,54.46516s,42,0.89338,45.88709s,54,0.99839,16.38951s
150,10,6,0.50000,0.87500,10,0.44656,33.62672s,11,0.78018,31.51875s,30,0.98236,15.27557s
150,10,6,0.50000,0.92500,13,0.48204,42.92398s,19,0.79672,40.00061s,49,0.98113,16.17528s
150,10,6,0.50000,0.97500,50,0.55021,53.35571s,51,0.83827,44.88517s,75,0.99319,16.31169s
150,10,9,0.00000,0.87500,20,0.52433,83.90192s,33,0.92495,73.30914s,54,1.00000,44.22527s
150,10,9,0.00000,0.92500,48,0.59068,95.20406s,52,0.92885,92.59818s,53,1.00000,45.54635s
150,10,9,0.00000,0.97500,62,0.60197,109.87722s,49,0.92704,81.23772s,52,1.00000,45.11176s
150,10,9,0.20000,0.87500,11,0.46457,76.24006s,18,0.87611,69.21368s,52,0.99801,32.18382s
150,10,9,0.20000,0.92500,34,0.54453,92.69476s,42,0.90136,80.67989s,69,0.99849,33.11504s
150,10,9,0.20000,0.97500,65,0.58338,95.01302s,43,0.90420,81.22900s,66,0.99868,32.66811s
150,10,9,0.50000,0.87500,10,0.44656,74.86025s,11,0.78018,67.56149s,30,0.98821,31.95772s
150,10,9,0.50000,0.92500,14,0.48877,85.90573s,19,0.79672,75.41487s,54,0.98174,32.10576s
150,10,9,0.50000,0.97500,42,0.54319,94.30476s,48,0.84265,80.46426s,71,0.99467,32.58785s
150,10,12,0.00000,0.87500,21,0.52609,143.55666s,33,0.92495,125.83592s,51,1.00000,68.12708s
150,10,12,0.00000,0.92500,46,0.59468,153.88468s,47,0.92935,131.27085s,53,1.00000,68.63914s
150,10,12,0.00000,0.97500,54,0.60023,165.63604s,52,0.92883,143.22097s,56,1.00000,69.64980s
150,10,12,0.20000,0.87500,11,0.46457,134.95819s,17,0.87630,120.26619s,54,0.99839,55.65840s
150,10,12,0.20000,0.92500,35,0.51722,149.55000s,36,0.88975,131.06364s,58,0.99834,55.52966s
150,10,12,0.20000,0.97500,63,0.58406,152.85117s,47,0.89770,131.49406s,54,0.99850,56.33160s
150,10,12,0.50000,0.87500,10,0.44656,132.12201s,11,0.78018,117.43937s,30,0.98821,54.26397s
150,10,12,0.50000,0.92500,14,0.48877,145.00421s,19,0.79672,126.50308s,53,0.98862,56.03051s
150,10,12,0.50000,0.97500,45,0.54791,151.88511s,49,0.83403,130.65675s,62,0.99342,55.67027s
150,10,15,0.00000,0.87500,21,0.52609,220.93127s,32,0.92494,192.95683s,50,1.00000,86.61856s
150,10,15,0.00000,0.92500,52,0.59393,242.37805s,52,0.92976,210.58323s,52,1.00000,99.57146s
150,10,15,0.00000,0.97500,59,0.59697,241.77273s,52,0.92891,207.94625s,55,1.00000,98.52071s
150,10,15,0.20000,0.87500,11,0.46457,210.05005s,18,0.87611,186.71708s,52,0.99794,86.08421s
150,10,15,0.20000,0.92500,34,0.56224,225.95948s,43,0.89242,196.43354s,70,0.99844,86.50391s
150,10,15,0.20000,0.97500,64,0.59041,228.43935s,43,0.89225,198.19056s,63,0.99850,86.17593s
150,10,15,0.50000,0.87500,10,0.44656,209.21682s,11,0.78018,185.10772s,30,0.98821,85.71247s
150,10,15,0.50000,0.92500,14,0.48877,219.92714s,19,0.79672,193.11006s,53,0.98232,86.46613s
150,10,15,0.50000,0.97500,43,0.54615,228.35420s,47,0.84143,197.53815s,59,0.99311,87.07008s
150,10,18,0.00000,0.87500,21,0.52609,313.66572s,32,0.92494,275.37160s,49,1.00000,122.96346s
150,10,18,0.00000,0.92500,51,0.59612,331.00977s,49,0.92938,275.88243s,55,1.00000,136.15653s
150,10,18,0.00000,0.97500,57,0.59484,333.87018s,51,0.92656,289.16285s,51,1.00000,135.80369s
150,10,18,0.20000,0.87500,11,0.46457,301.39950s,18,0.87611,265.91047s,53,0.99793,121.58701s
150,10,18,0.20000,0.92500,31,0.55106,317.58219s,37,0.89022,277.25192s,62,0.99843,123.03072s
150,10,18,0.20000,0.97500,64,0.58945,319.76600s,47,0.89728,277.38470s,58,0.99840,123.06058s
150,10,18,0.50000,0.87500,10,0.44656,300.75525s,11,0.78018,264.93713s,29,0.98762,122.24773s
150,10,18,0.50000,0.92500,14,0.48877,313.04545s,19,0.79672,273.67246s,57,0.98515,122.39791s
150,10,18,0.50000,0.97500,51,0.55549,322.02605s,53,0.83943,279.96516s,69,0.99500,125.00834s
150,15,3,0.00000,0.87500,19,0.52335,22.37907s,31,0.92436,27.36401s,51,1.00000,22.77759s
150,15,3,0.00000,0.92500,48,0.59448,47.90235s,54,0.93000,52.06816s,54,1.00000,24.13335s
150,15,3,0.00000,0.97500,58,0.59895,61.61886s,51,0.92673,52.16725s,54,1.00000,24.08234s
150,15,3,0.20000,0.87500,11,0.46457,18.99595s,17,0.87630,18.53212s,33,0.99626,10.19366s
150,15,3,0.20000,0.92500,32,0.54059,43.98998s,41,0.89267,37.61308s,66,0.99813,10.63726s
150,15,3,0.20000,0.97500,67,0.59126,47.49081s,43,0.90392,38.80200s,58,0.99841,10.43600s
150,15,3,0.50000,0.87500,10,0.44656,16.62427s,12,0.80378,17.15048s,28,0.98935,9.32975s
150,15,3,0.50000,0.92500,13,0.48204,31.81324s,20,0.81905,31.89524s,35,0.99114,10.35270s
150,15,3,0.50000,0.97500,52,0.56275,47.32062s,48,0.84213,38.84980s,73,0.99347,10.93106s
150,15,6,0.00000,0.87500,20,0.52436,61.83553s,32,0.92494,56.38029s,48,1.00000,25.14769s
150,15,6,0.00000,0.92500,57,0.59882,97.96383s,51,0.92879,81.70116s,54,1.00000,39.08101s
150,15,6,0.00000,0.97500,62,0.59749,99.98139s,50,0.92602,71.27597s,53,1.00000,38.46917s
150,15,6,0.20000,0.87500,11,0.46457,55.54201s,17,0.87630,52.67790s,53,0.99785,24.81614s
150,15,6,0.20000,0.92500,31,0.52244,80.55728s,38,0.89960,69.73983s,58,0.99847,25.04252s
150,15,6,0.20000,0.97500,61,0.58664,83.53534s,42,0.89338,70.51349s,54,0.99839,25.09537s
150,15,6,0.50000,0.87500,10,0.44656,52.94573s,11,0.78018,49.91848s,30,0.98236,24.19864s
150,15,6,0.50000,0.92500,13,0.48204,68.37828s,19,0.79672,64.12434s,56,0.98151,25.17511s
150,15,6,0.50000,0.97500,50,0.55021,83.54568s,51,0.83827,69.58959s,75,0.99319,25.23400s
150,15,9,0.00000,0.87500,20,0.52433,129.86657s,33,0.92495,114.78745s,54,1.00000,63.69720s
150,15,9,0.00000,0.92500,48,0.59068,146.45799s,52,0.92885,136.32600s,53,1.00000,62.66604s
150,15,9,0.00000,0.97500,62,0.59992,163.11183s,53,0.92741,138.18171s,52,1.00000,63.21109s
150,15,9,0.20000,0.87500,11,0.46457,118.82317s,18,0.87611,107.84558s,52,0.99801,49.73353s
150,15,9,0.20000,0.92500,34,0.54453,142.79390s,42,0.90136,123.05794s,69,0.99849,50.03750s
150,15,9,0.20000,0.97500,65,0.58338,147.25750s,43,0.90420,125.61969s,66,0.99868,50.37174s
150,15,9,0.50000,0.87500,10,0.44656,116.35029s,11,0.78018,104.91832s,30,0.98821,49.66001s
150,15,9,0.50000,0.92500,14,0.48877,135.34880s,19,0.79672,118.50645s,55,0.98280,50.51124s
150,15,9,0.50000,0.97500,42,0.54319,147.02693s,48,0.84265,125.52308s,71,0.99467,50.94917s
150,15,12,0.00000,0.87500,21,0.52609,222.65671s,33,0.92495,197.68163s,51,1.00000,100.19441s
150,15,12,0.00000,0.92500,46,0.59468,238.29135s,47,0.92935,203.34249s,53,1.00000,99.58310s
150,15,12,0.00000,0.97500,61,0.60172,252.81960s,51,0.92818,216.61792s,56,1.00000,100.96748s
150,15,12,0.20000,0.87500,11,0.46457,208.01301s,17,0.87630,184.74692s,54,0.99839,85.45017s
150,15,12,0.20000,0.92500,35,0.51722,235.22506s,36,0.88975,204.37969s,58,0.99834,86.29248s
150,15,12,0.20000,0.97500,63,0.58406,236.02156s,47,0.89770,204.29003s,54,0.99850,86.77790s
150,15,12,0.50000,0.87500,10,0.44656,207.28740s,11,0.78018,184.65964s,30,0.98821,85.97129s
150,15,12,0.50000,0.92500,14,0.48877,227.48418s,19,0.79672,198.61279s,55,0.98351,86.65748s
150,15,12,0.50000,0.97500,45,0.54791,237.27643s,49,0.83403,203.44440s,62,0.99342,87.03590s
