Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,15,12,0.20000,0.99000,46,0.50304,154.40815s,44,0.82011,133.05127s,40,0.99437,49.58707s
150,15,12,0.50000,0.90000,8,0.38775,133.25445s,14,0.57775,121.85232s,19,0.80187,47.66490s
150,15,12,0.50000,0.95000,27,0.44805,150.97145s,35,0.61043,133.06438s,53,0.97801,48.76258s
150,15,12,0.50000,0.99000,44,0.49343,154.28081s,39,0.79260,133.48097s,44,0.97768,49.11792s
150,15,15,0.00000,0.90000,21,0.45980,221.67596s,37,0.66740,199.88902s,34,1.00000,76.00991s
150,15,15,0.00000,0.95000,41,0.50655,229.49165s,48,0.89238,199.71147s,34,1.00000,75.48938s
150,15,15,0.00000,0.99000,47,0.50946,228.37789s,51,0.89854,211.13716s,33,1.00000,75.40940s
150,15,15,0.20000,0.90000,10,0.42129,213.42083s,22,0.64117,197.32041s,39,0.98025,75.06601s
150,15,15,0.20000,0.95000,31,0.49104,226.15694s,39,0.64370,198.17407s,39,0.99437,74.48702s
150,15,15,0.20000,0.99000,45,0.50085,229.02148s,45,0.84120,199.37840s,39,0.98314,75.83603s
150,15,15,0.50000,0.90000,8,0.38775,210.57205s,14,0.57775,189.88554s,20,0.85936,74.12849s
150,15,15,0.50000,0.95000,30,0.47740,226.71102s,27,0.58908,201.42418s,45,0.97857,75.65562s
150,15,15,0.50000,0.99000,41,0.48623,228.74054s,42,0.79304,199.05823s,41,0.94463,74.63759s
150,15,18,0.00000,0.90000,21,0.45980,318.22006s,34,0.66142,281.99582s,34,1.00000,108.76330s
150,15,18,0.00000,0.95000,42,0.50377,323.53551s,50,0.89455,281.70936s,34,1.00000,107.20299s
150,15,18,0.00000,0.99000,48,0.50972,321.14606s,52,0.89767,295.13225s,35,1.00000,107.65587s
150,15,18,0.20000,0.90000,10,0.42129,309.54867s,22,0.64117,281.73985s,41,0.99465,109.21908s
150,15,18,0.20000,0.95000,34,0.48739,324.14215s,35,0.64338,284.78326s,44,0.99455,108.78951s
150,15,18,0.20000,0.99000,44,0.50036,324.71942s,41,0.81851,283.14223s,38,0.99455,108.99118s
150,15,18,0.50000,0.90000,8,0.38775,306.29209s,14,0.57775,274.47328s,20,0.85936,108.47078s
150,15,18,0.50000,0.95000,31,0.47418,321.28654s,35,0.61092,284.05036s,40,0.94328,108.66816s
150,15,18,0.50000,0.99000,41,0.48365,323.64748s,39,0.79265,283.36521s,36,0.94480,107.60540s
150,20,3,0.00000,0.90000,20,0.43915,18.62784s,35,0.88873,33.66829s,34,1.00000,9.13288s
150,20,3,0.00000,0.95000,40,0.50414,42.08345s,46,0.89236,34.76598s,34,1.00000,9.27197s
150,20,3,0.00000,0.99000,46,0.50740,41.90039s,54,0.89854,46.09262s,35,1.00000,9.14439s
150,20,3,0.20000,0.90000,9,0.40424,16.20981s,22,0.64471,24.93312s,43,0.98960,8.50078s
150,20,3,0.20000,0.95000,37,0.49608,40.13844s,28,0.64032,34.09096s,39,0.99437,8.43254s
150,20,3,0.20000,0.99000,47,0.50542,41.91314s,41,0.86411,33.13268s,37,0.99455,8.61952s
150,20,3,0.50000,0.90000,8,0.38775,14.22840s,12,0.57446,18.38894s,20,0.92899,7.56073s
150,20,3,0.50000,0.95000,14,0.40081,34.84400s,29,0.60771,33.59946s,51,0.94328,8.61171s
150,20,3,0.50000,0.99000,42,0.48334,41.75015s,37,0.77664,33.10395s,58,0.94640,8.65704s
150,20,6,0.00000,0.90000,21,0.45980,56.03780s,35,0.66492,62.62822s,34,1.00000,20.72131s
150,20,6,0.00000,0.95000,45,0.50544,74.60754s,50,0.89238,61.49105s,34,1.00000,20.19558s
150,20,6,0.00000,0.99000,47,0.50945,75.00281s,56,0.89860,74.72596s,35,1.00000,20.51248s
150,20,6,0.20000,0.90000,10,0.42129,51.57239s,21,0.63871,59.95744s,41,0.98958,19.57010s
150,20,6,0.20000,0.95000,33,0.49048,72.39867s,30,0.66014,62.45100s,38,0.99437,19.74996s
150,20,6,0.20000,0.99000,47,0.50305,74.30174s,46,0.86339,61.56952s,39,0.98305,19.51583s
150,20,6,0.50000,0.90000,8,0.38775,47.59817s,13,0.57534,48.21916s,19,0.80187,18.71831s
150,20,6,0.50000,0.95000,28,0.47135,70.76833s,32,0.60209,62.09392s,68,0.93516,19.94903s
150,20,6,0.50000,0.99000,39,0.47935,74.19775s,38,0.77027,61.51766s,48,0.94638,20.09867s
150,20,9,0.00000,0.90000,21,0.45980,111.83435s,38,0.88765,110.25544s,34,1.00000,39.16493s
150,20,9,0.00000,0.95000,44,0.50415,129.75726s,49,0.89238,110.90661s,34,1.00000,39.46091s
150,20,9,0.00000,0.99000,46,0.50945,129.00760s,53,0.89854,122.72774s,35,1.00000,39.72805s
150,20,9,0.20000,0.90000,10,0.42129,108.25475s,22,0.64117,107.76728s,45,0.99464,38.87849s
150,20,9,0.20000,0.95000,28,0.48493,128.46141s,36,0.64735,111.46956s,43,0.99437,39.31451s
150,20,9,0.20000,0.99000,48,0.50100,129.85323s,41,0.81736,110.88565s,39,0.99455,39.33168s
150,20,9,0.50000,0.90000,8,0.38775,103.22516s,13,0.57534,97.43269s,20,0.85936,38.02814s
150,20,9,0.50000,0.95000,30,0.47342,126.83805s,32,0.60166,111.70645s,48,0.97378,39.61366s
150,20,9,0.50000,0.99000,40,0.48310,128.73045s,39,0.77664,109.76412s,36,0.94463,38.78054s
150,20,12,0.00000,0.90000,21,0.45980,192.60771s,32,0.66316,179.14748s,34,1.00000,66.50666s
150,20,12,0.00000,0.95000,41,0.50378,209.18836s,50,0.89238,180.57041s,34,1.00000,67.41529s
150,20,12,0.00000,0.99000,50,0.51033,207.41272s,51,0.89860,192.10547s,35,1.00000,66.66737s
150,20,12,0.20000,0.90000,10,0.42129,187.75110s,22,0.64117,179.02630s,44,0.99464,66.58543s
150,20,12,0.20000,0.95000,30,0.48423,205.81560s,37,0.64734,179.56725s,43,0.99455,66.54528s
150,20,12,0.20000,0.99000,46,0.50304,208.24981s,45,0.81994,179.85524s,40,0.99437,66.73955s
150,20,12,0.50000,0.90000,8,0.38775,182.65530s,14,0.57775,167.54668s,19,0.80187,65.76290s
150,20,12,0.50000,0.95000,27,0.44805,205.31194s,35,0.61043,180.65184s,48,0.94395,66.44377s
150,20,12,0.50000,0.99000,44,0.48794,207.04814s,39,0.79260,179.04512s,44,0.97768,65.75692s
150,20,15,0.00000,0.90000,21,0.45980,302.70529s,37,0.66740,271.79079s,34,1.00000,103.81674s
150,20,15,0.00000,0.95000,42,0.50557,314.59153s,50,0.89455,273.39187s,34,1.00000,104.41736s
150,20,15,0.00000,0.99000,47,0.50946,311.44180s,53,0.89854,284.48862s,33,1.00000,103.31227s
150,20,15,0.20000,0.90000,10,0.42129,289.38499s,22,0.64117,268.14092s,39,0.98025,101.29278s
150,20,15,0.20000,0.95000,31,0.49104,313.50212s,39,0.64370,273.13113s,39,0.99437,103.11412s
150,20,15,0.20000,0.99000,45,0.50085,313.54732s,45,0.84120,274.15956s,39,0.98314,104.03080s
150,20,15,0.50000,0.90000,8,0.38775,286.42466s,14,0.57775,259.04161s,20,0.85936,102.10036s
150,20,15,0.50000,0.95000,30,0.47740,307.47229s,27,0.58908,270.59881s,56,0.94601,101.28737s
150,20,15,0.50000,0.99000,40,0.48522,310.85826s,42,0.79304,270.91062s,41,0.94463,102.50101s
150,20,18,0.00000,0.90000,21,0.45980,435.17558s,36,0.66069,385.71892s,34,1.00000,149.14755s
150,20,18,0.00000,0.95000,44,0.50548,436.28428s,52,0.89238,393.73215s,34,1.00000,146.04035s
150,20,18,0.00000,0.99000,48,0.50972,440.27036s,50,0.89767,386.16335s,35,1.00000,147.49278s
150,20,18,0.20000,0.90000,10,0.42129,419.00505s,22,0.64117,382.11671s,41,0.99465,147.74795s
150,20,18,0.20000,0.95000,34,0.48739,437.56468s,35,0.64338,384.44884s,44,0.99455,147.73040s
150,20,18,0.20000,0.99000,46,0.49962,436.53494s,41,0.81851,381.88181s,38,0.99455,145.84537s
150,20,18,0.50000,0.90000,8,0.38775,412.83228s,14,0.57775,370.04482s,20,0.85936,144.83830s
150,20,18,0.50000,0.95000,31,0.47418,432.38722s,35,0.61092,382.14781s,52,0.94328,144.59757s
150,20,18,0.50000,0.99000,43,0.48104,440.56089s,38,0.79290,385.96215s,36,0.94480,148.10015s
200,10,3,0.00000,0.90000,20,0.43915,11.86388s,38,0.88843,25.27368s,34,1.00000,6.54525s
200,10,3,0.00000,0.95000,40,0.50208,32.28518s,46,0.89238,26.99090s,34,1.00000,6.59713s
200,10,3,0.00000,0.99000,44,0.50460,33.46851s,49,0.89604,27.46783s,35,1.00000,6.43741s
200,10,3,0.20000,0.90000,9,0.40424,10.10828s,20,0.64229,15.15595s,41,0.98321,6.00316s
200,10,3,0.20000,0.95000,29,0.49010,29.40676s,31,0.64435,26.78847s,44,0.99465,5.99331s
200,10,3,0.20000,0.99000,42,0.49656,32.30552s,45,0.86405,26.94318s,38,0.99455,6.24004s
200,10,3,0.50000,0.90000,8,0.38775,9.03899s,13,0.57663,11.15315s,23,0.93312,5.50785s
200,10,3,0.50000,0.95000,14,0.40081,20.70482s,31,0.61121,25.85954s,43,0.97824,5.93166s
200,10,3,0.50000,0.99000,41,0.48323,32.67875s,41,0.75923,26.69750s,63,0.97877,6.17015s
200,10,6,0.00000,0.90000,21,0.45980,34.74083s,37,0.66132,44.38989s,34,1.00000,13.46119s
200,10,6,0.00000,0.95000,41,0.50414,52.97064s,51,0.89238,56.60523s,34,1.00000,13.39448s
200,10,6,0.00000,0.99000,46,0.50897,53.59961s,50,0.89604,44.73431s,35,1.00000,13.52369s
200,10,6,0.20000,0.90000,10,0.42129,32.37174s,22,0.64246,39.98012s,46,0.99416,13.02652s
200,10,6,0.20000,0.95000,35,0.49635,52.00610s,36,0.65483,46.21808s,44,0.99464,13.37807s
200,10,6,0.20000,0.99000,43,0.49392,53.86005s,45,0.86554,44.61679s,35,0.98305,13.25508s
200,10,6,0.50000,0.90000,8,0.38775,29.95962s,14,0.57775,29.18725s,21,0.91131,12.41423s
200,10,6,0.50000,0.95000,30,0.46944,47.06679s,37,0.61462,44.32084s,54,0.97857,13.30336s
200,10,6,0.50000,0.99000,41,0.48631,53.12867s,37,0.78885,44.50221s,39,0.94654,13.26696s
200,10,9,0.00000,0.90000,21,0.45980,71.91840s,32,0.66409,75.89637s,33,1.00000,26.17225s
200,10,9,0.00000,0.95000,41,0.50416,88.63781s,49,0.89238,76.08731s,34,1.00000,25.92545s
200,10,9,0.00000,0.99000,47,0.50946,88.69133s,51,0.89877,88.69541s,35,1.00000,25.72597s
200,10,9,0.20000,0.90000,10,0.42129,67.08772s,22,0.64246,70.15369s,46,0.99416,25.01835s
200,10,9,0.20000,0.95000,32,0.49711,85.52167s,38,0.80783,75.82971s,46,0.99465,25.04688s
200,10,9,0.20000,0.99000,45,0.50623,87.48393s,44,0.86426,75.05791s,38,0.99440,25.24152s
200,10,9,0.50000,0.90000,8,0.38775,65.18022s,14,0.57503,59.66210s,21,0.91131,24.44873s
200,10,9,0.50000,0.95000,27,0.44247,82.32482s,36,0.61138,75.33676s,48,0.97223,25.60359s
200,10,9,0.50000,0.99000,43,0.48588,88.13222s,46,0.79445,75.77974s,42,0.97794,25.63558s
200,10,12,0.00000,0.90000,21,0.45980,122.83279s,33,0.66514,119.17380s,34,1.00000,42.69832s
200,10,12,0.00000,0.95000,38,0.50374,138.68316s,49,0.89238,120.08788s,34,1.00000,43.29826s
200,10,12,0.00000,0.99000,47,0.50946,138.01891s,51,0.89877,131.53373s,35,1.00000,42.93106s
200,10,12,0.20000,0.90000,10,0.42129,117.93330s,22,0.64246,114.71801s,54,0.99440,42.33335s
200,10,12,0.20000,0.95000,32,0.49136,135.85456s,44,0.86401,119.14368s,46,0.99465,42.62185s
200,10,12,0.20000,0.99000,46,0.50231,137.69061s,43,0.86372,119.35062s,39,0.99455,42.36508s
200,10,12,0.50000,0.90000,8,0.38775,114.34551s,14,0.57775,104.07398s,21,0.91131,41.49012s
200,10,12,0.50000,0.95000,23,0.45162,133.20611s,35,0.60104,120.46865s,46,0.97794,43.18922s
200,10,12,0.50000,0.99000,37,0.47902,137.11320s,43,0.79298,119.36968s,37,0.94481,42.47313s
200,10,15,0.00000,0.90000,21,0.45980,191.56316s,35,0.66447,177.91806s,34,1.00000,65.71046s
200,10,15,0.00000,0.95000,41,0.50415,204.84694s,53,0.89238,190.75090s,34,1.00000,66.39194s
200,10,15,0.00000,0.99000,46,0.50897,202.50635s,52,0.89877,188.89045s,34,1.00000,65.44451s
200,10,15,0.20000,0.90000,10,0.42129,183.31856s,22,0.64246,171.87210s,40,0.99415,64.97943s
200,10,15,0.20000,0.95000,32,0.49151,201.72622s,44,0.85950,177.97660s,44,0.99455,65.48625s
200,10,15,0.20000,0.99000,44,0.49914,201.63041s,44,0.86543,175.79955s,37,0.99440,64.68503s
200,10,15,0.50000,0.90000,8,0.38775,184.62501s,14,0.57775,165.58990s,20,0.90149,66.47068s
200,10,15,0.50000,0.95000,27,0.46609,199.29224s,33,0.60107,178.66125s,46,0.97436,66.23538s
200,10,15,0.50000,0.99000,39,0.48580,203.01487s,39,0.79023,177.04306s,60,0.97877,65.25054s
200,10,18,0.00000,0.90000,21,0.45980,274.15987s,36,0.66464,247.70702s,34,1.00000,93.47022s
200,10,18,0.00000,0.95000,39,0.49785,282.78310s,47,0.84017,246.56576s,34,1.00000,93.40976s
200,10,18,0.00000,0.99000,46,0.50897,285.62045s,51,0.89604,262.13344s,35,1.00000,94.87102s
200,10,18,0.20000,0.90000,10,0.42129,263.72116s,22,0.64246,241.58375s,54,0.99416,93.05248s
200,10,18,0.20000,0.95000,33,0.49193,280.87055s,42,0.86399,247.71339s,46,0.99437,93.52714s
200,10,18,0.20000,0.99000,44,0.49770,283.00514s,41,0.86398,248.27378s,36,0.99442,93.20278s
200,10,18,0.50000,0.90000,8,0.38775,258.72868s,14,0.57775,231.25380s,21,0.91131,91.96270s
200,10,18,0.50000,0.95000,28,0.45772,276.48820s,37,0.61413,250.61790s,50,0.97757,92.73790s
200,10,18,0.50000,0.99000,38,0.48571,283.38645s,41,0.78997,247.92205s,41,0.94463,92.94402s
200,15,3,0.00000,0.90000,20,0.43915,18.29573s,42,0.88848,39.19305s,34,1.00000,9.95655s
200,15,3,0.00000,0.95000,40,0.50414,50.42913s,48,0.89238,42.62220s,34,1.00000,9.98576s
200,15,3,0.00000,0.99000,49,0.50972,51.50931s,49,0.89604,40.97572s,35,1.00000,10.16473s
200,15,3,0.20000,0.90000,9,0.40424,15.82831s,20,0.64229,23.84213s,41,0.98321,9.33609s
200,15,3,0.20000,0.95000,35,0.49070,47.44134s,35,0.65311,42.28081s,44,0.99465,9.33742s
200,15,3,0.20000,0.99000,45,0.50211,51.51859s,49,0.86438,41.38304s,41,0.99455,9.44066s
200,15,3,0.50000,0.90000,8,0.38775,14.08984s,13,0.57663,17.36568s,23,0.93312,8.76597s
200,15,3,0.50000,0.95000,14,0.40081,33.39205s,31,0.61121,40.48898s,51,0.97757,9.26850s
200,15,3,0.50000,0.99000,38,0.48228,50.52366s,43,0.75961,41.33641s,63,0.97877,9.51601s
200,15,6,0.00000,0.90000,21,0.45980,54.64347s,38,0.66418,69.46361s,34,1.00000,20.98390s
200,15,6,0.00000,0.95000,42,0.50692,81.78899s,53,0.89238,80.15367s,34,1.00000,20.75819s
200,15,6,0.00000,0.99000,47,0.50946,83.13157s,54,0.89877,83.14907s,35,1.00000,20.88934s
200,15,6,0.20000,0.90000,10,0.42129,49.97355s,22,0.64246,62.51730s,46,0.99416,20.20790s
200,15,6,0.20000,0.95000,35,0.49656,79.57059s,45,0.68314,69.61867s,44,0.99464,20.20456s
200,15,6,0.20000,0.99000,48,0.50345,81.24702s,46,0.86428,68.76455s,35,0.98305,20.15439s
200,15,6,0.50000,0.90000,8,0.38775,47.17226s,14,0.57775,45.80840s,21,0.91131,19.55311s
200,15,6,0.50000,0.95000,29,0.45985,76.29558s,36,0.61109,68.95624s,57,0.97878,20.19681s
200,15,6,0.50000,0.99000,43,0.48641,81.86001s,48,0.77684,68.81553s,41,0.94480,20.35694s
200,15,9,0.00000,0.90000,21,0.45980,109.95451s,41,0.66645,116.24537s,33,1.00000,39.38909s
200,15,9,0.00000,0.95000,45,0.50814,135.55383s,52,0.89238,128.95381s,34,1.00000,39.54292s
200,15,9,0.00000,0.99000,48,0.50946,137.04493s,53,0.89877,130.76718s,35,1.00000,39.75401s
200,15,9,0.20000,0.90000,10,0.42129,103.97843s,22,0.64246,108.93815s,46,0.99416,38.58959s
200,15,9,0.20000,0.95000,30,0.48994,133.90146s,41,0.64894,117.23349s,46,0.99465,39.24380s
200,15,9,0.20000,0.99000,51,0.50635,136.87498s,46,0.86575,118.29970s,44,0.99455,40.06412s
200,15,9,0.50000,0.90000,8,0.38775,101.18663s,14,0.57503,93.56472s,21,0.91131,38.43074s
200,15,9,0.50000,0.95000,28,0.45856,129.29891s,37,0.61027,115.87716s,46,0.95339,38.82182s
200,15,9,0.50000,0.99000,40,0.47936,135.72746s,44,0.79108,116.52766s,50,0.97794,38.97879s
200,15,12,0.00000,0.90000,21,0.45980,192.51405s,41,0.67276,186.55818s,34,1.00000,67.41184s
200,15,12,0.00000,0.95000,40,0.50374,214.18826s,55,0.89455,199.76658s,34,1.00000,66.62144s
200,15,12,0.00000,0.99000,50,0.50972,216.67699s,54,0.89877,200.91915s,35,1.00000,67.01825s
200,15,12,0.20000,0.90000,10,0.42129,182.56646s,22,0.64246,177.85875s,54,0.99440,65.34419s
200,15,12,0.20000,0.95000,33,0.48879,211.40672s,41,0.65776,185.59586s,46,0.99465,66.08888s
200,15,12,0.20000,0.99000,46,0.50231,212.84645s,45,0.86408,185.09822s,38,0.99455,66.06017s
200,15,12,0.50000,0.90000,8,0.38775,180.40086s,14,0.57775,164.32322s,21,0.91131,66.10262s
200,15,12,0.50000,0.95000,31,0.46859,208.40015s,37,0.60134,185.81785s,52,0.97236,66.17864s
200,15,12,0.50000,0.99000,43,0.48700,213.90538s,43,0.79143,184.88254s,42,0.94655,65.80671s
200,15,15,0.00000,0.90000,21,0.45980,293.70641s,37,0.66679,273.26045s,34,1.00000,101.39480s
200,15,15,0.00000,0.95000,46,0.50922,315.53351s,52,0.89455,286.75648s,34,1.00000,101.12933s
200,15,15,0.00000,0.99000,53,0.51149,327.96725s,52,0.89877,287.21147s,34,1.00000,101.55566s
200,15,15,0.20000,0.90000,10,0.42129,285.32431s,22,0.64246,267.74830s,40,0.99415,100.97555s
200,15,15,0.20000,0.95000,35,0.49033,314.98330s,43,0.84098,276.57352s,44,0.99455,102.54301s
200,15,15,0.20000,0.99000,45,0.49598,311.21921s,46,0.86530,272.55666s,39,0.99455,100.44091s
200,15,15,0.50000,0.90000,8,0.38775,281.73061s,14,0.57775,251.84704s,20,0.90149,100.20489s
200,15,15,0.50000,0.95000,36,0.47668,309.83008s,34,0.61142,275.68745s,53,0.97757,101.60121s
200,15,15,0.50000,0.99000,43,0.49390,315.56913s,46,0.79083,276.92660s,55,0.94716,101.41070s
200,15,18,0.00000,0.90000,21,0.45980,428.68010s,38,0.66893,385.04136s,34,1.00000,145.34929s
200,15,18,0.00000,0.95000,42,0.50374,438.65865s,53,0.89454,393.72290s,34,1.00000,145.48142s
200,15,18,0.00000,0.99000,48,0.50972,437.29145s,52,0.89877,395.04288s,35,1.00000,143.27800s
200,15,18,0.20000,0.90000,10,0.42129,410.07255s,22,0.64246,376.45384s,54,0.99416,144.26877s
200,15,18,0.20000,0.95000,32,0.48989,437.23320s,40,0.66129,383.18567s,46,0.99437,144.67554s
200,15,18,0.20000,0.99000,47,0.50346,439.40765s,47,0.86584,384.45984s,40,0.99455,144.81825s
200,15,18,0.50000,0.90000,8,0.38775,402.02817s,14,0.57775,358.56445s,21,0.91131,142.12418s
200,15,18,0.50000,0.95000,37,0.47584,435.17507s,33,0.61198,386.18561s,49,0.97236,144.37155s
200,15,18,0.50000,0.99000,39,0.47935,442.94409s,43,0.79294,389.32736s,45,0.94655,145.67304s
200,20,3,0.00000,0.90000,20,0.43915,24.73623s,39,0.88920,53.24743s,34,1.00000,13.24636s
200,20,3,0.00000,0.95000,44,0.50558,67.79301s,52,0.89236,69.05109s,34,1.00000,13.49790s
200,20,3,0.00000,0.99000,48,0.50923,69.01812s,50,0.89877,57.17666s,35,1.00000,13.21298s
200,20,3,0.20000,0.90000,9,0.40424,21.20820s,20,0.64229,32.54301s,41,0.98321,12.65256s
200,20,3,0.20000,0.95000,37,0.49140,65.63970s,35,0.65701,56.82199s,44,0.99465,12.70416s
200,20,3,0.20000,0.99000,48,0.50004,67.81621s,49,0.86438,55.96484s,41,0.99455,12.77181s
200,20,3,0.50000,0.90000,8,0.38775,19.35228s,13,0.57663,23.73369s,23,0.93312,11.75205s
200,20,3,0.50000,0.95000,14,0.40081,46.76901s,31,0.61121,55.41694s,51,0.97757,12.80117s
200,20,3,0.50000,0.99000,38,0.48228,67.89131s,43,0.75961,55.85609s,63,0.97877,12.73892s
200,20,6,0.00000,0.90000,21,0.45980,73.77980s,39,0.66052,94.04672s,34,1.00000,28.21748s
200,20,6,0.00000,0.95000,42,0.50692,110.92616s,53,0.89238,104.85088s,34,1.00000,28.29973s
200,20,6,0.00000,0.99000,49,0.50972,110.90394s,56,0.89877,105.92648s,35,1.00000,27.99028s
200,20,6,0.20000,0.90000,10,0.42129,68.46854s,22,0.64246,85.89742s,46,0.99416,26.92629s
200,20,6,0.20000,0.95000,35,0.49656,108.58152s,45,0.68314,94.38285s,44,0.99464,27.36243s
200,20,6,0.20000,0.99000,48,0.50345,109.74980s,45,0.86534,94.19508s,35,0.98305,27.41472s
200,20,6,0.50000,0.90000,8,0.38775,63.84548s,14,0.57775,62.34475s,21,0.91131,26.61097s
200,20,6,0.50000,0.95000,31,0.47192,104.85668s,36,0.60125,93.65109s,53,0.97857,27.46727s
200,20,6,0.50000,0.99000,43,0.48641,110.40555s,48,0.77684,93.65310s,41,0.94480,27.63078s
200,20,9,0.00000,0.90000,21,0.45980,151.20113s,41,0.66645,159.76629s,33,1.00000,54.21685s
200,20,9,0.00000,0.95000,47,0.50612,184.27734s,52,0.89238,170.79486s,34,1.00000,53.85936s
200,20,9,0.00000,0.99000,48,0.50946,185.47916s,58,0.89877,173.09081s,35,1.00000,53.02858s
200,20,9,0.20000,0.90000,10,0.42129,142.52683s,22,0.64246,149.30269s,46,0.99416,52.89208s
200,20,9,0.20000,0.95000,28,0.49016,182.82241s,38,0.65907,159.37687s,46,0.99465,53.19672s
200,20,9,0.20000,0.99000,52,0.50751,183.84658s,46,0.86575,158.85861s,44,0.99455,53.65665s
200,20,9,0.50000,0.90000,8,0.38775,137.12756s,14,0.57503,127.80337s,21,0.91131,51.75588s
200,20,9,0.50000,0.95000,28,0.45856,178.96822s,37,0.61027,158.68902s,46,0.95339,52.80605s
200,20,9,0.50000,0.99000,40,0.47936,185.50777s,44,0.79108,159.60185s,50,0.97794,53.58145s
200,20,12,0.00000,0.90000,21,0.45980,258.38978s,41,0.67276,250.72866s,34,1.00000,89.79739s
200,20,12,0.00000,0.95000,40,0.50374,289.71802s,55,0.89455,265.51893s,34,1.00000,90.52291s
200,20,12,0.00000,0.99000,50,0.50972,291.93735s,57,0.89877,266.15634s,35,1.00000,91.57110s
200,20,12,0.20000,0.90000,10,0.42129,250.07802s,22,0.64246,245.10676s,54,0.99440,89.90592s
200,20,12,0.20000,0.95000,33,0.48879,286.36717s,41,0.65776,251.05487s,46,0.99465,88.54794s
200,20,12,0.20000,0.99000,46,0.50231,288.68406s,48,0.86469,251.64811s,38,0.99455,89.68066s
200,20,12,0.50000,0.90000,8,0.38775,244.24967s,14,0.57775,223.89758s,21,0.91131,88.81839s
200,20,12,0.50000,0.95000,31,0.46148,285.13556s,31,0.60938,252.05392s,57,0.97304,89.27707s
200,20,12,0.50000,0.99000,43,0.48700,291.08367s,43,0.79143,252.77190s,42,0.94655,90.29990s
200,20,15,0.00000,0.90000,21,0.45980,402.76447s,37,0.66679,375.23981s,34,1.00000,139.08350s
200,20,15,0.00000,0.95000,45,0.50573,429.90726s,56,0.89238,388.77983s,34,1.00000,139.06738s
200,20,15,0.00000,0.99000,51,0.51107,438.25531s,54,0.89877,384.63699s,34,1.00000,137.54867s
200,20,15,0.20000,0.90000,10,0.42129,387.62661s,22,0.64246,365.39850s,40,0.99415,137.81525s
200,20,15,0.20000,0.95000,35,0.49033,426.79155s,43,0.84098,375.32056s,44,0.99455,138.72802s
200,20,15,0.20000,0.99000,45,0.49598,430.68511s,49,0.86543,377.39439s,39,0.99455,139.39057s
200,20,15,0.50000,0.90000,8,0.38775,380.64256s,14,0.57775,342.72179s,20,0.90149,136.27602s
200,20,15,0.50000,0.95000,35,0.47600,423.33612s,38,0.61529,375.50750s,53,0.97757,137.18949s
200,20,15,0.50000,0.99000,43,0.49390,435.24561s,46,0.79083,378.20680s,55,0.94716,139.58659s
200,20,18,0.00000,0.90000,21,0.45980,579.95745s,38,0.66893,522.01551s,34,1.00000,195.36363s
200,20,18,0.00000,0.95000,44,0.50759,592.11875s,52,0.89238,530.05206s,34,1.00000,194.38535s
200,20,18,0.00000,0.99000,48,0.50972,592.26134s,59,0.89877,531.81774s,35,1.00000,195.16558s
200,20,18,0.20000,0.90000,10,0.42129,556.32709s,22,0.64246,513.00822s,54,0.99416,194.48306s
200,20,18,0.20000,0.95000,32,0.48989,589.67647s,40,0.66129,518.47775s,46,0.99437,194.42414s
200,20,18,0.20000,0.99000,47,0.50346,596.24678s,47,0.86532,523.79283s,45,0.99437,197.62575s
200,20,18,0.50000,0.90000,8,0.38775,551.26895s,14,0.57775,493.00200s,21,0.91131,196.64118s
200,20,18,0.50000,0.95000,30,0.47498,592.91564s,36,0.61455,525.23773s,49,0.97236,198.09454s
200,20,18,0.50000,0.99000,39,0.47935,597.40897s,43,0.79294,524.04878s,45,0.94655,195.87924s
