Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,10,18,0.00000,0.95000,51,0.63726,359.03288s,60,0.93460,303.67451s,59,1.00000,124.17472s
100,10,18,0.00000,0.99000,60,0.64836,360.12550s,63,0.93221,309.03401s,61,1.00000,125.42370s
100,10,18,0.20000,0.90000,35,0.62626,343.92374s,37,0.89448,293.74633s,57,0.99692,111.39789s
100,10,18,0.20000,0.95000,50,0.63094,343.34809s,45,0.88841,291.64872s,68,0.99908,106.05623s
100,10,18,0.20000,0.99000,61,0.65069,348.24523s,55,0.91268,294.04261s,65,0.99900,111.11003s
100,10,18,0.50000,0.90000,12,0.47560,335.72986s,38,0.82620,293.20221s,33,0.97667,108.13760s
100,10,18,0.50000,0.95000,46,0.62343,343.82908s,31,0.83394,291.55399s,80,0.99558,108.00051s
100,10,18,0.50000,0.99000,56,0.62432,344.89310s,54,0.84821,293.18499s,60,0.99450,108.37377s
100,15,3,0.00000,0.90000,48,0.64817,43.57070s,50,0.92497,35.90842s,65,1.00000,27.96670s
100,15,3,0.00000,0.95000,61,0.65861,59.56009s,58,0.93339,50.64599s,64,1.00000,26.89466s
100,15,3,0.00000,0.99000,70,0.65683,61.80483s,65,0.93479,52.58554s,68,1.00000,26.50590s
100,15,3,0.20000,0.90000,34,0.60262,41.01493s,39,0.89535,35.42251s,67,0.99736,10.31822s
100,15,3,0.20000,0.95000,62,0.64030,44.28504s,50,0.90606,36.23626s,61,0.99896,10.23037s
100,15,3,0.20000,0.99000,61,0.65008,45.67667s,55,0.90412,36.43247s,63,0.99914,10.36760s
100,15,3,0.50000,0.90000,12,0.47560,27.15449s,22,0.80938,34.90505s,29,0.97032,9.58336s
100,15,3,0.50000,0.95000,43,0.61138,43.06579s,38,0.84375,35.76960s,77,0.99397,10.48253s
100,15,3,0.50000,0.99000,64,0.63224,45.03475s,54,0.85544,37.47026s,63,0.99423,10.23303s
100,15,6,0.00000,0.90000,53,0.64884,95.47547s,53,0.93041,81.60287s,63,1.00000,39.11862s
100,15,6,0.00000,0.95000,57,0.63930,98.15590s,57,0.93528,83.39203s,62,1.00000,38.88262s
100,15,6,0.00000,0.99000,71,0.65881,101.78206s,61,0.93257,84.56515s,62,1.00000,39.17768s
100,15,6,0.20000,0.90000,32,0.57467,82.62679s,35,0.89358,68.55313s,64,0.99644,23.29405s
100,15,6,0.20000,0.95000,62,0.65779,83.16402s,48,0.89866,69.10574s,65,0.99892,23.16398s
100,15,6,0.20000,0.99000,69,0.66058,84.80934s,51,0.90840,69.67178s,61,0.99912,22.74614s
100,15,6,0.50000,0.90000,12,0.47560,68.03653s,27,0.81606,68.47634s,32,0.97682,22.53856s
100,15,6,0.50000,0.95000,46,0.62434,82.59379s,31,0.82512,69.38330s,84,0.99576,23.44952s
100,15,6,0.50000,0.99000,65,0.63505,84.42690s,51,0.84295,70.04061s,65,0.99515,23.44171s
100,15,9,0.00000,0.90000,55,0.65143,165.36381s,52,0.93053,138.65587s,61,1.00000,61.59884s
100,15,9,0.00000,0.95000,56,0.64433,167.10540s,48,0.92758,128.73838s,63,1.00000,62.67713s
100,15,9,0.00000,0.99000,74,0.66449,171.05256s,61,0.93279,142.14104s,53,1.00000,59.24015s
100,15,9,0.20000,0.90000,35,0.59169,150.06951s,31,0.89441,128.40956s,67,0.99709,46.01657s
100,15,9,0.20000,0.95000,53,0.61640,151.80223s,46,0.89434,128.27637s,67,0.99916,44.60793s
100,15,9,0.20000,0.99000,68,0.65339,153.71307s,53,0.90271,129.49210s,64,0.99904,46.14913s
100,15,9,0.50000,0.90000,12,0.47560,136.67135s,42,0.83403,127.88498s,32,0.97682,45.49491s
100,15,9,0.50000,0.95000,37,0.59050,151.53205s,35,0.83915,129.36295s,75,0.99525,46.77843s
100,15,9,0.50000,0.99000,59,0.64091,153.11814s,50,0.84811,129.25062s,77,0.99539,46.41959s
100,15,12,0.00000,0.90000,48,0.62212,251.33210s,47,0.92495,210.16443s,61,1.00000,93.45117s
100,15,12,0.00000,0.95000,59,0.65279,267.48652s,58,0.93092,227.48956s,60,1.00000,93.57292s
100,15,12,0.00000,0.99000,67,0.65681,269.22852s,62,0.93251,227.83858s,61,1.00000,93.95446s
100,15,12,0.20000,0.90000,33,0.59435,249.83269s,37,0.89577,212.77819s,55,0.99716,76.90853s
100,15,12,0.20000,0.95000,57,0.64244,252.11340s,41,0.88783,212.53819s,73,0.99918,78.52367s
100,15,12,0.20000,0.99000,64,0.64684,251.57200s,51,0.90871,212.45791s,62,0.99919,77.63339s
100,15,12,0.50000,0.90000,12,0.47560,236.45571s,26,0.82163,212.58690s,33,0.97667,78.11021s
100,15,12,0.50000,0.95000,41,0.61725,251.98084s,38,0.85373,213.99992s,74,0.99445,80.10407s
100,15,12,0.50000,0.99000,48,0.61841,253.64679s,52,0.84599,213.32136s,65,0.99497,79.29571s
100,15,15,0.00000,0.90000,55,0.64948,393.61084s,52,0.93173,332.19971s,58,1.00000,134.78827s
100,15,15,0.00000,0.95000,60,0.64303,395.12537s,58,0.93324,334.47343s,59,1.00000,134.93599s
100,15,15,0.00000,0.99000,69,0.66003,396.19795s,68,0.93640,336.93915s,57,1.00000,134.11269s
100,15,15,0.20000,0.90000,26,0.53289,377.17146s,38,0.88875,318.54142s,57,0.99863,119.99465s
100,15,15,0.20000,0.95000,56,0.65093,375.92644s,46,0.88707,316.64068s,68,0.99900,119.84907s
100,15,15,0.20000,0.99000,58,0.63865,376.85102s,50,0.90328,318.31559s,68,0.99897,118.80503s
100,15,15,0.50000,0.90000,12,0.47560,362.51667s,38,0.82559,319.99642s,33,0.97667,119.53826s
100,15,15,0.50000,0.95000,42,0.61591,378.56256s,32,0.82396,322.63013s,75,0.99434,121.46248s
100,15,15,0.50000,0.99000,52,0.61850,381.91550s,54,0.84657,322.96711s,58,0.99231,121.49408s
100,15,18,0.00000,0.90000,53,0.64451,552.35906s,50,0.92968,450.90353s,57,1.00000,185.43117s
100,15,18,0.00000,0.95000,51,0.63726,545.69601s,60,0.93460,465.96914s,59,1.00000,185.38036s
100,15,18,0.00000,0.99000,70,0.66444,557.10251s,71,0.93551,476.68292s,61,1.00000,187.32868s
100,15,18,0.20000,0.90000,35,0.62626,533.42642s,37,0.89448,458.19006s,57,0.99692,172.95446s
100,15,18,0.20000,0.95000,50,0.63094,539.67403s,45,0.88841,455.36091s,68,0.99908,173.64157s
100,15,18,0.20000,0.99000,60,0.64289,537.14894s,52,0.90610,455.65727s,65,0.99900,172.10119s
100,15,18,0.50000,0.90000,12,0.47560,524.16277s,38,0.82620,455.88542s,33,0.97667,169.91406s
100,15,18,0.50000,0.95000,46,0.62343,538.12707s,31,0.83394,454.55134s,80,0.99558,170.18363s
100,15,18,0.50000,0.99000,58,0.63103,540.53589s,54,0.84821,457.57736s,60,0.99450,170.53757s
100,20,3,0.00000,0.90000,48,0.64817,58.40916s,50,0.92497,47.48157s,65,1.00000,30.52744s
100,20,3,0.00000,0.95000,61,0.65861,74.57857s,58,0.93339,61.64619s,64,1.00000,31.51485s
100,20,3,0.00000,0.99000,73,0.65955,77.66466s,65,0.93479,66.70415s,68,1.00000,30.94560s
100,20,3,0.20000,0.90000,34,0.60262,55.71123s,39,0.89535,47.83952s,67,0.99736,13.74823s
100,20,3,0.20000,0.95000,62,0.64030,58.67890s,50,0.90606,48.31015s,61,0.99896,13.55768s
100,20,3,0.20000,0.99000,61,0.65008,59.52855s,55,0.90412,48.13733s,63,0.99914,13.57780s
100,20,3,0.50000,0.90000,12,0.47560,36.85933s,22,0.80938,47.50357s,29,0.97032,13.06694s
100,20,3,0.50000,0.95000,43,0.61138,58.35554s,38,0.84375,48.26124s,77,0.99397,13.79011s
100,20,3,0.50000,0.99000,64,0.63224,60.05561s,54,0.85544,49.98904s,63,0.99423,13.44997s
100,20,6,0.00000,0.90000,53,0.64884,125.85654s,53,0.93041,105.22413s,63,1.00000,47.28307s
100,20,6,0.00000,0.95000,57,0.63930,126.88421s,57,0.93528,106.93143s,62,1.00000,46.75524s
100,20,6,0.00000,0.99000,71,0.65881,130.37330s,61,0.93257,108.44271s,62,1.00000,46.06257s
100,20,6,0.20000,0.90000,32,0.57467,111.40754s,35,0.89358,93.18147s,64,0.99644,31.75399s
100,20,6,0.20000,0.95000,62,0.65779,112.77481s,48,0.89866,93.79943s,65,0.99892,31.26686s
100,20,6,0.20000,0.99000,69,0.66058,114.25569s,51,0.90840,93.72699s,61,0.99912,31.05182s
100,20,6,0.50000,0.90000,12,0.47560,92.72652s,27,0.81606,94.14985s,32,0.97682,31.29453s
100,20,6,0.50000,0.95000,46,0.62434,111.47674s,31,0.82512,93.53446s,84,0.99576,31.67919s
100,20,6,0.50000,0.99000,65,0.63505,114.30193s,51,0.84295,94.53373s,65,0.99515,31.96923s
100,20,9,0.00000,0.90000,55,0.65143,218.86845s,52,0.93053,184.70031s,61,1.00000,78.26251s
100,20,9,0.00000,0.95000,56,0.64433,220.01678s,48,0.92758,172.22531s,63,1.00000,77.03515s
100,20,9,0.00000,0.99000,74,0.66449,223.84536s,61,0.93279,186.67943s,53,1.00000,74.75371s
100,20,9,0.20000,0.90000,35,0.59169,202.97313s,31,0.89441,173.10302s,67,0.99709,61.99207s
100,20,9,0.20000,0.95000,53,0.61640,207.34313s,46,0.89434,174.08911s,67,0.99916,62.67403s
100,20,9,0.20000,0.99000,68,0.65339,207.30023s,53,0.90271,174.72803s,64,0.99904,62.23624s
100,20,9,0.50000,0.90000,12,0.47560,186.96593s,42,0.83403,174.02319s,32,0.97682,62.44305s
100,20,9,0.50000,0.95000,37,0.59050,205.49490s,35,0.83915,174.81269s,75,0.99525,62.86389s
100,20,9,0.50000,0.99000,59,0.64091,207.11897s,50,0.84811,174.43216s,77,0.99539,62.62127s
100,20,12,0.00000,0.90000,48,0.62212,340.69004s,47,0.92495,286.00560s,61,1.00000,122.80927s
100,20,12,0.00000,0.95000,59,0.65279,351.41894s,58,0.93092,297.53535s,60,1.00000,119.50176s
100,20,12,0.00000,0.99000,67,0.65681,354.91626s,62,0.93251,301.32525s,61,1.00000,120.29548s
100,20,12,0.20000,0.90000,33,0.59435,340.65286s,37,0.89577,290.23332s,55,0.99716,107.40763s
100,20,12,0.20000,0.95000,57,0.64244,339.97364s,41,0.88783,288.79239s,73,0.99918,106.95625s
100,20,12,0.20000,0.99000,64,0.64684,340.88709s,51,0.90871,288.01946s,62,0.99919,105.04777s
100,20,12,0.50000,0.90000,12,0.47560,318.31660s,26,0.82163,287.56377s,33,0.97667,105.12468s
100,20,12,0.50000,0.95000,41,0.61725,339.52501s,38,0.85373,288.48523s,74,0.99445,106.00406s
100,20,12,0.50000,0.99000,48,0.61841,341.48048s,52,0.84599,287.69725s,65,0.99497,106.65364s
100,20,15,0.00000,0.90000,55,0.64948,524.18109s,52,0.93173,439.67416s,58,1.00000,176.10823s
100,20,15,0.00000,0.95000,60,0.64303,524.61097s,58,0.93324,444.31974s,59,1.00000,174.84808s
100,20,15,0.00000,0.99000,71,0.66076,525.63090s,68,0.93640,450.05585s,57,1.00000,176.42622s
100,20,15,0.20000,0.90000,26,0.53289,505.81518s,38,0.88875,429.69765s,57,0.99863,161.56366s
100,20,15,0.20000,0.95000,56,0.65093,513.09677s,46,0.88707,434.21604s,68,0.99900,165.08628s
100,20,15,0.20000,0.99000,58,0.63865,510.29800s,50,0.90328,431.72513s,68,0.99897,161.81464s
100,20,15,0.50000,0.90000,12,0.47560,494.69606s,38,0.82559,436.71829s,33,0.97667,163.94345s
100,20,15,0.50000,0.95000,42,0.61591,517.52295s,32,0.82396,438.23266s,75,0.99434,164.09633s
100,20,15,0.50000,0.99000,52,0.61850,513.36402s,54,0.84657,435.26760s,58,0.99231,161.77404s
100,20,18,0.00000,0.90000,53,0.64451,737.62793s,50,0.92968,612.32090s,57,1.00000,248.65033s
100,20,18,0.00000,0.95000,51,0.63726,739.26244s,60,0.93460,627.47559s,59,1.00000,247.45296s
100,20,18,0.00000,0.99000,70,0.66444,743.27309s,67,0.93534,632.79334s,61,1.00000,249.07151s
100,20,18,0.20000,0.90000,35,0.62626,731.57050s,37,0.89448,621.38608s,57,0.99692,234.49227s
100,20,18,0.20000,0.95000,50,0.63094,725.06141s,45,0.88841,610.93104s,68,0.99908,233.27552s
100,20,18,0.20000,0.99000,60,0.64289,728.69234s,52,0.90610,617.87364s,65,0.99900,235.19040s
100,20,18,0.50000,0.90000,12,0.47560,702.82080s,38,0.82620,613.95398s,33,0.97667,228.83075s
100,20,18,0.50000,0.95000,46,0.62343,725.94192s,31,0.83394,614.87149s,80,0.99558,230.26594s
100,20,18,0.50000,0.99000,58,0.63103,731.68722s,54,0.84821,619.04919s,60,0.99450,232.46470s
150,10,3,0.00000,0.90000,33,0.59713,48.26530s,49,0.92743,44.78015s,70,1.00000,28.84616s
150,10,3,0.00000,0.95000,78,0.66578,74.15117s,70,0.93591,62.31249s,67,1.00000,27.69363s
150,10,3,0.00000,0.99000,64,0.66324,72.78729s,70,0.93500,64.34382s,66,1.00000,28.12453s
150,10,3,0.20000,0.90000,18,0.54358,38.49991s,41,0.89371,42.62157s,71,0.99747,11.13701s
150,10,3,0.20000,0.95000,57,0.63829,54.84620s,61,0.90948,45.14718s,77,0.99925,11.50894s
150,10,3,0.20000,0.99000,65,0.65214,56.96477s,71,0.91484,46.96188s,75,0.99929,11.66599s
150,10,3,0.50000,0.90000,12,0.47560,25.72915s,32,0.82503,41.35662s,32,0.97600,10.92402s
150,10,3,0.50000,0.95000,46,0.62371,53.27909s,40,0.85313,46.01495s,86,0.99386,11.48939s
150,10,3,0.50000,0.99000,56,0.62618,56.48015s,63,0.85601,46.23279s,83,0.99401,11.61633s
150,10,6,0.00000,0.90000,56,0.64880,105.58815s,47,0.92714,77.45866s,61,1.00000,38.62705s
150,10,6,0.00000,0.95000,75,0.66423,110.95589s,68,0.93472,94.46903s,69,1.00000,40.29390s
150,10,6,0.00000,0.99000,60,0.65155,109.97005s,72,0.93485,96.72469s,68,1.00000,40.49565s
150,10,6,0.20000,0.90000,18,0.54358,83.18498s,36,0.89527,75.19757s,75,0.99886,23.84026s
150,10,6,0.20000,0.95000,60,0.63748,93.16205s,55,0.90486,77.74169s,88,0.99925,24.43729s
150,10,6,0.20000,0.99000,63,0.64166,95.22695s,64,0.91234,79.85859s,71,0.99931,24.05194s
150,10,6,0.50000,0.90000,12,0.47560,64.75244s,32,0.82071,73.90596s,35,0.98902,23.24069s
150,10,6,0.50000,0.95000,53,0.63276,91.38238s,41,0.85606,76.61526s,89,0.99605,24.05149s
150,10,6,0.50000,0.99000,58,0.62982,94.74217s,60,0.85459,77.71916s,86,0.99568,24.00076s
150,10,9,0.00000,0.90000,53,0.64575,171.71414s,46,0.92463,133.60290s,62,1.00000,61.02269s
150,10,9,0.00000,0.95000,84,0.67094,181.70737s,65,0.93520,151.93157s,70,1.00000,62.40262s
150,10,9,0.00000,0.99000,64,0.65504,176.90589s,72,0.93485,152.82519s,69,1.00000,62.03320s
150,10,9,0.20000,0.90000,18,0.54358,149.22120s,39,0.89605,132.42302s,73,0.99904,45.78661s
150,10,9,0.20000,0.95000,68,0.64456,159.44449s,52,0.89861,134.01163s,84,0.99935,45.90353s
150,10,9,0.20000,0.99000,66,0.64681,162.43460s,65,0.91191,135.99798s,73,0.99927,45.97156s
150,10,9,0.50000,0.90000,12,0.47560,131.26643s,29,0.82422,130.50323s,33,0.98168,44.99373s
150,10,9,0.50000,0.95000,54,0.62938,159.45183s,33,0.84539,134.26950s,87,0.99598,46.36951s
150,10,9,0.50000,0.99000,56,0.62790,163.09489s,66,0.85926,137.38332s,74,0.99573,46.98861s
150,10,12,0.00000,0.90000,49,0.64245,254.88256s,55,0.93032,227.35424s,67,1.00000,93.92144s
150,10,12,0.00000,0.95000,76,0.66070,274.86923s,68,0.93586,231.30265s,72,1.00000,94.71717s
150,10,12,0.00000,0.99000,64,0.65595,271.54732s,70,0.93583,232.84658s,65,1.00000,92.75278s
150,10,12,0.20000,0.90000,18,0.54358,245.35319s,37,0.89615,213.50591s,76,0.99823,77.46379s
150,10,12,0.20000,0.95000,71,0.64127,254.62140s,45,0.88694,214.90262s,80,0.99924,77.76992s
150,10,12,0.20000,0.99000,63,0.65120,256.40961s,63,0.91325,216.93388s,75,0.99932,77.46062s
150,10,12,0.50000,0.90000,12,0.47560,229.00301s,31,0.82634,214.08984s,34,0.98800,77.55610s
150,10,12,0.50000,0.95000,56,0.62524,253.58269s,39,0.83929,214.58078s,87,0.99524,77.44591s
150,10,12,0.50000,0.99000,59,0.63038,257.68935s,58,0.85264,217.78764s,80,0.99627,78.62980s
150,10,15,0.00000,0.90000,55,0.64587,391.12010s,51,0.93027,330.70834s,67,1.00000,135.06518s
150,10,15,0.00000,0.95000,81,0.67024,399.10096s,66,0.93465,335.99838s,64,1.00000,132.97391s
150,10,15,0.00000,0.99000,60,0.64821,396.27450s,68,0.93429,339.90970s,64,1.00000,133.43202s
150,10,15,0.20000,0.90000,18,0.54358,369.39909s,39,0.89266,319.88506s,69,0.99797,118.77304s
150,10,15,0.20000,0.95000,64,0.63637,374.97742s,53,0.89619,318.62881s,88,0.99927,117.07865s
150,10,15,0.20000,0.99000,65,0.65045,380.70892s,65,0.91316,323.44187s,70,0.99932,117.71274s
150,10,15,0.50000,0.90000,12,0.47560,350.30553s,38,0.83035,317.29784s,32,0.98935,117.57961s
150,10,15,0.50000,0.95000,49,0.62565,379.03098s,35,0.83353,323.07039s,81,0.99592,120.31696s
150,10,15,0.50000,0.99000,54,0.62552,379.37292s,58,0.85367,322.86139s,76,0.99581,117.39266s
150,10,18,0.00000,0.90000,50,0.63971,532.74642s,52,0.93011,458.42771s,62,1.00000,182.57359s
150,10,18,0.00000,0.95000,76,0.66479,549.71263s,68,0.93642,464.92668s,68,1.00000,184.12501s
150,10,18,0.00000,0.99000,65,0.65357,545.56036s,75,0.93692,468.21944s,67,1.00000,183.75379s
150,10,18,0.20000,0.90000,18,0.54358,514.31247s,43,0.89514,443.73967s,70,0.99912,166.16283s
150,10,18,0.20000,0.95000,59,0.63422,530.40606s,51,0.89822,451.63537s,82,0.99920,169.63916s
150,10,18,0.20000,0.99000,63,0.64166,531.56350s,65,0.91210,451.95884s,70,0.99930,168.78875s
150,10,18,0.50000,0.90000,12,0.47560,506.03038s,39,0.83145,450.19504s,33,0.98636,168.12744s
150,10,18,0.50000,0.95000,47,0.62703,529.93345s,42,0.84334,450.89863s,73,0.99539,165.76812s
150,10,18,0.50000,0.99000,55,0.62403,529.36646s,62,0.85541,448.62060s,78,0.99639,163.20322s
150,15,3,0.00000,0.90000,33,0.59713,75.51801s,49,0.92533,69.38364s,67,1.00000,33.73285s
150,15,3,0.00000,0.95000,83,0.66599,106.40136s,71,0.93494,88.30804s,67,1.00000,34.78130s
150,15,3,0.00000,0.99000,77,0.67588,105.52666s,77,0.93600,90.11746s,66,1.00000,33.74780s
150,15,3,0.20000,0.90000,18,0.54358,61.02666s,41,0.89371,67.10736s,71,0.99747,16.86599s
150,15,3,0.20000,0.95000,57,0.63829,84.05478s,61,0.90948,69.78505s,77,0.99925,16.93313s
150,15,3,0.20000,0.99000,73,0.65870,86.34552s,69,0.91218,70.65737s,75,0.99929,17.24817s
150,15,3,0.50000,0.90000,12,0.47560,40.33040s,32,0.82503,65.71604s,32,0.97600,16.70988s
150,15,3,0.50000,0.95000,46,0.62371,82.90492s,40,0.85313,68.03435s,86,0.99386,17.42208s
150,15,3,0.50000,0.99000,66,0.64838,86.48670s,63,0.85601,70.70301s,83,0.99401,17.64726s
150,15,6,0.00000,0.90000,56,0.65106,156.36783s,47,0.92714,119.26477s,61,1.00000,52.22473s
150,15,6,0.00000,0.95000,75,0.66423,163.57001s,68,0.93472,137.42281s,69,1.00000,55.69796s
150,15,6,0.00000,0.99000,86,0.68077,166.58420s,72,0.93485,137.85843s,68,1.00000,53.57939s
150,15,6,0.20000,0.90000,18,0.54358,132.35570s,42,0.89513,117.18076s,79,0.99785,36.77034s
150,15,6,0.20000,0.95000,60,0.63748,143.45733s,56,0.90497,118.97733s,88,0.99925,36.82257s
150,15,6,0.20000,0.99000,63,0.64166,146.81709s,66,0.91178,121.63125s,71,0.99931,37.35065s
150,15,6,0.50000,0.90000,12,0.47560,101.24770s,32,0.82071,116.48177s,35,0.98902,35.98436s
150,15,6,0.50000,0.95000,53,0.63276,142.12712s,41,0.85606,118.81643s,89,0.99605,36.75444s
150,15,6,0.50000,0.99000,68,0.64180,145.47797s,60,0.85459,120.81266s,86,0.99568,37.35583s
150,15,9,0.00000,0.90000,60,0.64247,262.85139s,48,0.92971,208.49722s,62,1.00000,87.17467s
150,15,9,0.00000,0.95000,80,0.67014,269.35453s,66,0.93420,224.49554s,70,1.00000,88.30987s
150,15,9,0.00000,0.99000,73,0.65838,265.95968s,68,0.93430,224.18745s,69,1.00000,88.17913s
150,15,9,0.20000,0.90000,18,0.54358,234.23422s,39,0.89605,205.83842s,73,0.99904,71.18055s
150,15,9,0.20000,0.95000,68,0.64456,246.65092s,52,0.89861,208.15532s,84,0.99935,71.77223s
150,15,9,0.20000,0.99000,69,0.65742,249.39843s,65,0.91327,210.66710s,73,0.99927,71.39269s
150,15,9,0.50000,0.90000,12,0.47560,205.56813s,29,0.82422,205.33739s,33,0.98168,70.68695s
150,15,9,0.50000,0.95000,54,0.62938,244.38715s,33,0.84539,206.14570s,87,0.99598,70.46049s
150,15,9,0.50000,0.99000,70,0.63888,249.96158s,66,0.85926,210.15516s,74,0.99573,71.00397s
150,15,12,0.00000,0.90000,53,0.63795,406.08705s,56,0.93457,344.92154s,67,1.00000,136.73919s
150,15,12,0.00000,0.95000,76,0.65875,411.51318s,72,0.93604,349.24599s,72,1.00000,134.93979s
150,15,12,0.00000,0.99000,81,0.67055,420.49145s,72,0.93559,355.60923s,65,1.00000,137.62683s
150,15,12,0.20000,0.90000,18,0.54358,382.23082s,37,0.89615,332.67230s,76,0.99823,120.29164s
150,15,12,0.20000,0.95000,71,0.64127,392.87934s,45,0.88694,331.53407s,80,0.99924,119.89170s
150,15,12,0.20000,0.99000,69,0.64842,400.13779s,63,0.91325,336.82890s,75,0.99932,120.53694s
150,15,12,0.50000,0.90000,12,0.47560,350.14043s,31,0.82634,330.25198s,34,0.98800,118.41554s
150,15,12,0.50000,0.95000,56,0.62524,396.58280s,39,0.83929,336.92037s,87,0.99524,121.14659s
150,15,12,0.50000,0.99000,65,0.64223,397.70168s,58,0.85264,335.80978s,80,0.99630,121.52939s
