Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,15,9,0.20000,0.95000,30,0.48451,65.60230s,30,0.76747,56.83343s,42,0.99465,19.30343s
100,15,9,0.20000,0.99000,44,0.50278,66.33670s,39,0.83317,57.60833s,39,0.98976,19.26340s
100,15,9,0.50000,0.89000,12,0.40636,59.21832s,16,0.62702,54.81011s,21,0.92309,18.65783s
100,15,9,0.50000,0.95000,26,0.46464,65.28531s,29,0.71338,56.80445s,45,0.94013,19.18880s
100,15,9,0.50000,0.99000,43,0.48563,66.34467s,37,0.77821,57.81499s,41,0.97835,18.88260s
100,15,12,0.00000,0.89000,25,0.48053,106.96866s,33,0.88790,94.92681s,33,1.00000,33.12371s
100,15,12,0.00000,0.95000,43,0.50986,109.23940s,46,0.85800,94.69646s,32,1.00000,32.49093s
100,15,12,0.00000,0.99000,45,0.51014,109.27806s,43,0.88825,94.64516s,33,1.00000,32.57278s
100,15,12,0.20000,0.89000,16,0.43767,103.71268s,26,0.75964,94.26372s,39,0.98896,32.75675s
100,15,12,0.20000,0.95000,33,0.49473,107.97160s,35,0.78616,94.31592s,39,0.99465,32.33475s
100,15,12,0.20000,0.99000,43,0.50287,109.71148s,43,0.86324,96.34875s,35,0.98307,32.58083s
100,15,12,0.50000,0.89000,12,0.40636,102.25910s,15,0.63265,93.09946s,19,0.88148,31.90912s
100,15,12,0.50000,0.95000,23,0.45507,109.35635s,27,0.71053,95.33856s,50,0.95516,32.78309s
100,15,12,0.50000,0.99000,42,0.48543,109.75884s,32,0.78842,93.96249s,40,0.94461,29.53338s
100,15,15,0.00000,0.89000,25,0.48053,162.13842s,37,0.88836,141.98353s,34,1.00000,50.05503s
100,15,15,0.00000,0.95000,44,0.51047,165.39871s,45,0.89255,143.60787s,31,1.00000,50.42358s
100,15,15,0.00000,0.99000,46,0.50730,164.75022s,44,0.88813,143.09021s,34,1.00000,50.28824s
100,15,15,0.20000,0.89000,16,0.43767,160.03496s,31,0.76198,143.10335s,40,0.98544,50.14921s
100,15,15,0.20000,0.95000,32,0.48974,165.91515s,31,0.78378,144.17806s,36,0.99465,50.43054s
100,15,15,0.20000,0.99000,44,0.50236,166.05555s,37,0.83172,145.09509s,40,0.99440,49.91842s
100,15,15,0.50000,0.89000,11,0.40635,158.27744s,15,0.63265,141.92047s,18,0.88036,49.34238s
100,15,15,0.50000,0.95000,23,0.43902,165.46776s,27,0.71053,144.22971s,56,0.97138,49.42956s
100,15,15,0.50000,0.99000,41,0.49118,166.84609s,36,0.79566,146.55724s,42,0.94463,50.33290s
100,15,18,0.00000,0.89000,25,0.48053,234.58118s,33,0.88832,205.90823s,34,1.00000,72.88161s
100,15,18,0.00000,0.95000,40,0.50519,236.81698s,44,0.85903,207.08600s,34,1.00000,73.22171s
100,15,18,0.00000,0.99000,47,0.50975,236.14786s,41,0.88787,206.04069s,34,1.00000,72.49921s
100,15,18,0.20000,0.89000,16,0.43767,232.07381s,25,0.75647,206.93903s,43,0.98986,72.60180s
100,15,18,0.20000,0.95000,34,0.49507,233.49954s,35,0.78852,204.16424s,43,0.99465,71.43285s
100,15,18,0.20000,0.99000,43,0.50257,234.55332s,37,0.86363,205.55384s,38,0.99437,70.87091s
100,15,18,0.50000,0.89000,12,0.40636,230.26586s,15,0.63265,205.46898s,18,0.88036,71.78565s
100,15,18,0.50000,0.95000,25,0.46020,235.16372s,27,0.71053,205.57006s,35,0.93701,71.19371s
100,15,18,0.50000,0.99000,40,0.48318,237.38343s,35,0.78785,209.23793s,45,0.94324,71.82253s
100,20,3,0.00000,0.89000,23,0.45230,17.09335s,34,0.88934,19.63663s,33,1.00000,6.05544s
100,20,3,0.00000,0.95000,38,0.50719,25.03618s,44,0.89281,20.14311s,33,1.00000,6.74763s
100,20,3,0.00000,0.99000,48,0.50690,25.47563s,44,0.89703,20.14921s,35,1.00000,6.22266s
100,20,3,0.20000,0.89000,14,0.42910,14.85147s,20,0.75035,17.93839s,43,0.97766,5.51565s
100,20,3,0.20000,0.95000,25,0.47571,23.92071s,33,0.78701,20.01845s,41,0.98311,5.79374s
100,20,3,0.20000,0.99000,43,0.50230,25.00351s,38,0.86336,20.90754s,35,0.98305,5.69179s
100,20,3,0.50000,0.89000,13,0.40850,12.88510s,15,0.63215,17.02161s,19,0.89921,5.03100s
100,20,3,0.50000,0.95000,18,0.42869,23.79403s,26,0.70206,19.62867s,25,0.91478,5.45104s
100,20,3,0.50000,0.99000,35,0.47523,24.34751s,36,0.79491,20.50940s,51,0.97835,5.72749s
100,20,6,0.00000,0.89000,25,0.48053,43.63215s,29,0.88726,40.99775s,33,1.00000,13.49589s
100,20,6,0.00000,0.95000,41,0.50521,48.17412s,45,0.85800,41.01419s,33,1.00000,13.48272s
100,20,6,0.00000,0.99000,43,0.50685,48.88344s,46,0.89703,41.33026s,34,1.00000,13.35771s
100,20,6,0.20000,0.89000,16,0.43767,40.66988s,30,0.75886,39.25022s,38,0.99298,12.59882s
100,20,6,0.20000,0.95000,29,0.47768,47.24153s,34,0.79505,40.36576s,41,0.99465,12.86272s
100,20,6,0.20000,0.99000,47,0.50325,48.53671s,39,0.83683,41.85842s,37,0.98307,13.40814s
100,20,6,0.50000,0.89000,12,0.40636,38.78774s,17,0.63229,37.82698s,20,0.92268,12.38490s
100,20,6,0.50000,0.95000,24,0.46451,47.46463s,28,0.71328,40.51744s,39,0.92637,12.95956s
100,20,6,0.50000,0.99000,43,0.49332,48.20631s,34,0.79529,41.49317s,38,0.96085,13.00844s
100,20,9,0.00000,0.89000,25,0.48053,86.20757s,35,0.88826,76.75569s,33,1.00000,26.66887s
100,20,9,0.00000,0.95000,43,0.50521,89.21940s,45,0.85672,77.00292s,33,1.00000,26.15293s
100,20,9,0.00000,0.99000,43,0.50938,89.64434s,45,0.88825,77.60045s,33,1.00000,26.00527s
100,20,9,0.20000,0.89000,16,0.43767,81.70339s,27,0.74300,75.73964s,33,0.98866,25.62116s
100,20,9,0.20000,0.95000,30,0.48451,88.73304s,30,0.76747,76.87398s,42,0.99465,25.67387s
100,20,9,0.20000,0.99000,44,0.50278,89.24150s,39,0.83317,77.60150s,39,0.98976,25.78195s
100,20,9,0.50000,0.89000,12,0.40636,79.63531s,16,0.62702,73.80886s,21,0.92309,25.31328s
100,20,9,0.50000,0.95000,26,0.46464,89.65948s,29,0.71338,77.81095s,45,0.94013,26.27882s
100,20,9,0.50000,0.99000,38,0.48263,89.58992s,37,0.77821,77.85345s,41,0.97835,25.78452s
100,20,12,0.00000,0.89000,25,0.48053,144.52719s,33,0.88790,127.89278s,33,1.00000,44.54892s
100,20,12,0.00000,0.95000,43,0.50986,146.99640s,46,0.85800,127.57409s,32,1.00000,43.78435s
100,20,12,0.00000,0.99000,50,0.51076,148.65268s,44,0.88825,128.63080s,33,1.00000,44.42447s
100,20,12,0.20000,0.89000,16,0.43767,141.22868s,26,0.75964,127.75458s,39,0.98896,44.02194s
100,20,12,0.20000,0.95000,33,0.49473,146.95897s,35,0.78616,128.04645s,39,0.99465,43.92075s
100,20,12,0.20000,0.99000,43,0.50287,147.85186s,43,0.86324,129.99596s,35,0.98307,43.79434s
100,20,12,0.50000,0.89000,12,0.40636,139.28703s,15,0.63265,127.15929s,19,0.88148,43.85921s
100,20,12,0.50000,0.95000,23,0.45507,147.41778s,27,0.71053,128.29799s,50,0.95516,43.83936s
100,20,12,0.50000,0.99000,38,0.48471,147.14089s,32,0.78842,129.11956s,40,0.94461,43.90894s
100,20,15,0.00000,0.89000,25,0.48053,221.64255s,37,0.88836,194.87922s,34,1.00000,68.53319s
100,20,15,0.00000,0.95000,44,0.51047,222.03054s,45,0.89255,193.20641s,31,1.00000,67.14473s
100,20,15,0.00000,0.99000,46,0.50730,223.20616s,46,0.89679,194.93580s,34,1.00000,67.78601s
100,20,15,0.20000,0.89000,16,0.43767,217.71690s,31,0.76198,195.28057s,40,0.98544,68.19784s
100,20,15,0.20000,0.95000,32,0.48974,224.22121s,31,0.78378,195.19050s,36,0.99465,67.67278s
100,20,15,0.20000,0.99000,44,0.50236,226.90798s,37,0.83172,200.06752s,40,0.99440,69.46272s
100,20,15,0.50000,0.89000,11,0.40635,218.44010s,15,0.63265,196.87426s,18,0.88036,68.84880s
100,20,15,0.50000,0.95000,23,0.43902,225.18005s,27,0.71053,197.67639s,56,0.97138,68.34685s
100,20,15,0.50000,0.99000,42,0.48511,223.81155s,36,0.79566,196.31836s,42,0.94463,67.59001s
100,20,18,0.00000,0.89000,25,0.48053,316.28193s,33,0.88832,278.24553s,34,1.00000,97.64795s
100,20,18,0.00000,0.95000,40,0.50519,320.27734s,44,0.85903,280.33919s,34,1.00000,98.20625s
100,20,18,0.00000,0.99000,47,0.50975,315.30168s,42,0.88787,275.32394s,34,1.00000,96.32341s
100,20,18,0.20000,0.89000,16,0.43767,312.66215s,25,0.75647,278.04793s,43,0.98986,97.49026s
100,20,18,0.20000,0.95000,34,0.49507,316.51657s,35,0.78852,277.61268s,43,0.99465,96.68199s
100,20,18,0.20000,0.99000,43,0.50257,322.55699s,35,0.82275,283.69051s,38,0.99437,99.16162s
100,20,18,0.50000,0.89000,12,0.40636,309.62694s,15,0.63265,276.51196s,18,0.88036,96.56768s
100,20,18,0.50000,0.95000,25,0.46020,319.46806s,27,0.71053,279.69944s,35,0.93701,96.85762s
100,20,18,0.50000,0.99000,40,0.48318,318.67040s,35,0.78785,279.92802s,45,0.94324,97.11815s
150,10,3,0.00000,0.89000,22,0.44346,12.64311s,35,0.88825,18.15602s,33,1.00000,4.86798s
150,10,3,0.00000,0.95000,40,0.50763,23.04728s,39,0.85657,19.81140s,34,1.00000,4.99578s
150,10,3,0.00000,0.99000,45,0.51057,23.30011s,47,0.89460,19.41602s,35,1.00000,5.08088s
150,10,3,0.20000,0.89000,12,0.41708,10.48974s,20,0.75035,13.29132s,47,0.99388,4.45343s
150,10,3,0.20000,0.95000,35,0.49210,21.61116s,32,0.78732,18.83502s,47,0.99465,4.55772s
150,10,3,0.20000,0.99000,42,0.49801,22.79113s,40,0.86182,18.82332s,42,0.99455,4.63189s
150,10,3,0.50000,0.89000,9,0.38972,9.50577s,14,0.63201,12.90259s,17,0.83459,3.67965s
150,10,3,0.50000,0.95000,31,0.48335,20.99368s,27,0.71960,18.27581s,45,0.94324,4.56306s
150,10,3,0.50000,0.99000,35,0.47359,22.10517s,41,0.79613,18.53701s,77,0.97878,4.91578s
150,10,6,0.00000,0.89000,24,0.47145,32.87707s,38,0.88921,32.48662s,33,1.00000,10.19974s
150,10,6,0.00000,0.95000,42,0.50522,39.91753s,42,0.85657,33.93366s,34,1.00000,10.38185s
150,10,6,0.00000,0.99000,45,0.51057,39.94720s,44,0.89322,33.52644s,35,1.00000,10.07827s
150,10,6,0.20000,0.89000,13,0.41729,28.69609s,21,0.75155,30.59320s,41,0.99416,9.53572s
150,10,6,0.20000,0.95000,34,0.49130,38.32383s,34,0.79432,33.21277s,41,0.99464,9.76787s
150,10,6,0.20000,0.99000,49,0.50457,39.17956s,45,0.86506,33.28334s,38,0.98314,9.70865s
150,10,6,0.50000,0.89000,9,0.38972,26.37033s,17,0.63229,27.66677s,20,0.88466,9.00451s
150,10,6,0.50000,0.95000,32,0.47173,38.13660s,31,0.71760,33.15652s,38,0.97794,9.74479s
150,10,6,0.50000,0.99000,47,0.48826,39.29884s,37,0.79616,33.30841s,50,0.94463,9.80725s
150,10,9,0.00000,0.89000,25,0.48045,62.85590s,33,0.88821,58.04035s,33,1.00000,19.25628s
150,10,9,0.00000,0.95000,40,0.50521,68.79650s,44,0.85798,60.33120s,33,1.00000,19.36979s
150,10,9,0.00000,0.99000,43,0.50828,69.12721s,46,0.89460,59.54297s,34,1.00000,19.27904s
150,10,9,0.20000,0.89000,13,0.41729,57.98567s,21,0.75155,56.46071s,50,0.99440,18.69736s
150,10,9,0.20000,0.95000,34,0.49156,67.25474s,38,0.77871,58.87224s,44,0.99465,19.03014s
150,10,9,0.20000,0.99000,45,0.50474,68.78758s,44,0.86360,59.36225s,42,0.99455,18.86117s
150,10,9,0.50000,0.89000,9,0.38972,55.72541s,16,0.62702,53.49625s,20,0.88466,18.09652s
150,10,9,0.50000,0.95000,26,0.45329,66.75591s,28,0.70701,58.70743s,29,0.95334,18.63570s
150,10,9,0.50000,0.99000,45,0.49118,68.79483s,39,0.79727,59.52456s,52,0.97628,19.17300s
150,10,12,0.00000,0.89000,25,0.48045,105.36848s,39,0.88962,94.82745s,34,1.00000,32.32974s
150,10,12,0.00000,0.95000,46,0.50960,110.46123s,42,0.85657,97.18871s,34,1.00000,32.51147s
150,10,12,0.00000,0.99000,43,0.50799,110.43551s,45,0.89460,97.17051s,34,1.00000,32.05799s
150,10,12,0.20000,0.89000,13,0.41729,100.19754s,22,0.75676,93.49078s,49,0.99415,31.69621s
150,10,12,0.20000,0.95000,38,0.49926,109.83497s,38,0.76915,95.86636s,39,0.99455,32.14249s
150,10,12,0.20000,0.99000,50,0.50837,109.74086s,41,0.86170,96.11196s,38,0.99455,31.97676s
150,10,12,0.50000,0.89000,9,0.38972,97.27340s,16,0.63285,89.79224s,20,0.88466,30.94796s
150,10,12,0.50000,0.95000,32,0.46229,109.23535s,29,0.71606,96.37291s,27,0.95027,31.69828s
150,10,12,0.50000,0.99000,43,0.48550,109.39074s,38,0.79579,96.30972s,61,0.97794,31.73738s
150,10,15,0.00000,0.89000,25,0.48045,161.16831s,37,0.89118,143.05148s,34,1.00000,49.24009s
150,10,15,0.00000,0.95000,43,0.50954,165.16094s,43,0.89255,145.46885s,34,1.00000,49.97883s
150,10,15,0.00000,0.99000,47,0.51155,164.54899s,44,0.89322,142.92380s,34,1.00000,48.78914s
150,10,15,0.20000,0.89000,13,0.41729,156.21298s,22,0.75676,142.91892s,45,0.99416,49.41994s
150,10,15,0.20000,0.95000,36,0.49239,163.73033s,37,0.77199,144.47089s,40,0.99464,48.80919s
150,10,15,0.20000,0.99000,47,0.50425,165.17021s,42,0.86199,144.71215s,36,0.99455,49.23059s
150,10,15,0.50000,0.89000,9,0.38972,151.21514s,16,0.63285,136.97521s,20,0.88466,47.41463s
150,10,15,0.50000,0.95000,29,0.46790,162.49249s,29,0.71964,143.52573s,28,0.95101,48.48039s
150,10,15,0.50000,0.99000,43,0.48684,164.54017s,39,0.79619,144.54789s,50,0.97878,48.66490s
150,10,18,0.00000,0.89000,25,0.48045,230.08990s,41,0.88917,204.30453s,34,1.00000,71.02357s
150,10,18,0.00000,0.95000,44,0.50992,230.32467s,44,0.85903,202.32504s,34,1.00000,69.97765s
150,10,18,0.00000,0.99000,46,0.50998,232.82801s,46,0.89460,204.61385s,34,1.00000,70.73654s
150,10,18,0.20000,0.89000,13,0.41729,223.98726s,22,0.75676,201.93530s,41,0.99416,70.33747s
150,10,18,0.20000,0.95000,37,0.49176,227.94793s,38,0.77143,200.86306s,40,0.99437,69.32800s
150,10,18,0.20000,0.99000,47,0.50360,231.05468s,42,0.83658,202.74228s,38,0.99442,70.05533s
150,10,18,0.50000,0.89000,9,0.38972,219.83644s,16,0.63285,198.24445s,20,0.88466,68.80201s
150,10,18,0.50000,0.95000,30,0.46426,228.61263s,29,0.71606,201.79632s,28,0.95101,68.83857s
150,10,18,0.50000,0.99000,42,0.48838,226.43804s,38,0.79616,202.15512s,42,0.97757,69.38064s
150,15,3,0.00000,0.89000,22,0.44346,19.78559s,35,0.88825,28.41889s,33,1.00000,7.51115s
150,15,3,0.00000,0.95000,44,0.50954,35.25648s,46,0.89293,28.56110s,34,1.00000,7.90113s
150,15,3,0.00000,0.99000,50,0.51193,35.37601s,43,0.89322,29.29241s,35,1.00000,7.68336s
150,15,3,0.20000,0.89000,12,0.41708,16.28084s,20,0.75035,21.02114s,47,0.99388,6.79427s
150,15,3,0.20000,0.95000,33,0.49095,33.65729s,38,0.77247,28.81957s,37,0.97528,6.94265s
150,15,3,0.20000,0.99000,48,0.50471,35.09149s,38,0.86151,28.68716s,42,0.99455,6.96368s
150,15,3,0.50000,0.89000,9,0.38972,14.87958s,14,0.63201,20.38985s,17,0.83459,5.78142s
150,15,3,0.50000,0.95000,31,0.48335,33.00494s,27,0.71960,28.33745s,60,0.96451,6.95839s
150,15,3,0.50000,0.99000,35,0.47359,34.32710s,39,0.79620,28.89392s,77,0.97878,7.34397s
150,15,6,0.00000,0.89000,24,0.47145,50.80036s,38,0.88921,50.68554s,33,1.00000,15.50404s
150,15,6,0.00000,0.95000,45,0.50954,61.00410s,46,0.85800,51.08461s,34,1.00000,15.57154s
150,15,6,0.00000,0.99000,49,0.51216,61.20519s,47,0.89460,51.87577s,35,1.00000,15.56831s
150,15,6,0.20000,0.89000,13,0.41729,45.50803s,21,0.75155,48.70678s,41,0.99416,15.24257s
150,15,6,0.20000,0.95000,34,0.49130,60.17769s,38,0.78721,51.83677s,48,0.99455,15.58899s
150,15,6,0.20000,0.99000,48,0.50425,60.59731s,42,0.83479,51.71669s,39,0.98305,15.28363s
150,15,6,0.50000,0.89000,9,0.38972,40.64927s,17,0.63229,42.82382s,20,0.88466,13.75171s
150,15,6,0.50000,0.95000,31,0.46652,58.78650s,31,0.71760,51.11905s,46,0.97762,14.88396s
150,15,6,0.50000,0.99000,42,0.48804,60.88069s,37,0.79616,52.16321s,52,0.94463,15.19660s
150,15,9,0.00000,0.89000,25,0.48045,98.07937s,33,0.88821,90.96492s,33,1.00000,29.66138s
150,15,9,0.00000,0.95000,43,0.50951,106.97836s,47,0.85800,92.47368s,34,1.00000,29.96228s
150,15,9,0.00000,0.99000,44,0.50859,106.61709s,51,0.89460,102.58911s,34,1.00000,29.90181s
150,15,9,0.20000,0.89000,13,0.41729,91.27127s,21,0.75155,88.92267s,50,0.99440,29.54835s
150,15,9,0.20000,0.95000,34,0.49156,105.14939s,37,0.78721,92.09831s,43,0.99465,29.38866s
150,15,9,0.20000,0.99000,46,0.50423,104.65195s,44,0.86208,92.44079s,41,0.99455,29.64014s
150,15,9,0.50000,0.89000,9,0.38972,87.20023s,16,0.62702,83.83479s,20,0.88466,28.36072s
150,15,9,0.50000,0.95000,26,0.45329,105.35285s,28,0.70701,92.51467s,49,0.97857,29.67360s
150,15,9,0.50000,0.99000,43,0.48588,107.19161s,41,0.79718,93.08564s,51,0.97794,29.53652s
150,15,12,0.00000,0.89000,25,0.48045,163.67600s,38,0.88843,146.81824s,33,1.00000,49.55376s
150,15,12,0.00000,0.95000,45,0.50967,170.80926s,42,0.85657,148.38486s,34,1.00000,50.40096s
150,15,12,0.00000,0.99000,49,0.51136,171.20017s,48,0.89322,150.14226s,34,1.00000,50.07471s
150,15,12,0.20000,0.89000,13,0.41729,156.05634s,22,0.75676,146.39139s,49,0.99415,49.18521s
150,15,12,0.20000,0.95000,38,0.49926,171.06820s,33,0.78657,150.18123s,44,0.99465,49.97916s
150,15,12,0.20000,0.99000,49,0.50475,171.12373s,42,0.83444,149.77173s,38,0.99455,49.80945s
150,15,12,0.50000,0.89000,9,0.38972,152.97708s,16,0.63285,141.93923s,20,0.88466,48.56079s
150,15,12,0.50000,0.95000,32,0.46229,168.31071s,29,0.71606,147.72446s,27,0.95027,48.86899s
150,15,12,0.50000,0.99000,43,0.48550,171.26973s,45,0.79752,150.11361s,61,0.97794,49.91922s
