Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,10,18,0.20000,0.99950,26,0.99996,17.07923s,75,0.99454,261.78605s,8,0.87065,19.79990s
100,10,18,0.20000,0.99970,44,0.99999,17.16020s,68,0.98863,265.21184s,24,1.00000,19.92372s
100,10,18,0.50000,0.99930,19,0.99281,17.47026s,57,0.98718,260.35869s,18,0.99842,20.01008s
100,10,18,0.50000,0.99950,21,0.99752,16.82457s,47,0.97358,260.04521s,28,1.00000,20.35995s
100,10,18,0.50000,0.99970,42,0.99993,17.21236s,66,0.98780,257.74991s,47,1.00000,20.73853s
100,15,3,0.00000,0.99930,22,1.00000,2.11919s,88,0.99945,37.67655s,4,0.77746,1.77942s
100,15,3,0.00000,0.99950,30,1.00000,2.90544s,92,0.99958,40.49490s,7,0.93755,1.84922s
100,15,3,0.00000,0.99970,41,1.00000,3.11757s,97,0.99986,43.42959s,15,1.00000,1.82141s
100,15,3,0.20000,0.99930,16,0.96037,1.50335s,56,0.98662,16.34503s,21,1.00000,1.72187s
100,15,3,0.20000,0.99950,21,0.99343,1.82842s,74,0.99592,16.51593s,6,-0.21825,1.45571s
100,15,3,0.20000,0.99970,40,0.99999,2.46353s,83,0.99621,16.58939s,22,1.00000,1.68963s
100,15,3,0.50000,0.99930,17,0.96669,1.53726s,66,0.99039,16.29951s,19,0.99925,1.66247s
100,15,3,0.50000,0.99950,19,0.98890,1.90263s,55,0.98676,16.04061s,23,1.00000,1.84550s
100,15,3,0.50000,0.99970,40,0.99997,2.38625s,71,0.98750,16.51924s,38,1.00000,2.29571s
100,15,6,0.00000,0.99930,22,1.00000,4.07377s,81,0.99670,69.24717s,4,0.77746,4.26045s
100,15,6,0.00000,0.99950,35,1.00000,4.97206s,82,0.99909,68.83233s,8,0.94847,4.21850s
100,15,6,0.00000,0.99970,42,1.00000,4.72748s,88,0.99977,69.57059s,14,1.00000,4.20209s
100,15,6,0.20000,0.99930,16,0.95964,3.85438s,57,0.98842,47.61330s,17,0.99684,3.97499s
100,15,6,0.20000,0.99950,22,0.99989,4.12508s,82,0.99550,47.32740s,8,0.22423,3.82748s
100,15,6,0.20000,0.99970,42,0.99999,4.35564s,76,0.99208,47.65533s,23,1.00000,4.13189s
100,15,6,0.50000,0.99930,17,0.98919,3.52433s,58,0.98487,46.89795s,17,0.97931,3.97100s
100,15,6,0.50000,0.99950,18,0.97674,3.86633s,50,0.98052,47.36727s,24,1.00000,3.94934s
100,15,6,0.50000,0.99970,41,0.99997,4.39467s,61,0.98764,47.60182s,70,1.00000,4.94862s
100,15,9,0.00000,0.99930,23,1.00000,7.39939s,86,0.99848,124.33916s,4,0.77746,8.41190s
100,15,9,0.00000,0.99950,35,1.00000,8.05841s,87,0.99813,123.83454s,8,0.94847,8.56873s
100,15,9,0.00000,0.99970,41,1.00000,8.05673s,86,0.99976,122.38520s,15,1.00000,8.69277s
100,15,9,0.20000,0.99930,18,0.98430,6.81727s,70,0.99222,101.29113s,6,0.32197,7.69410s
100,15,9,0.20000,0.99950,23,0.99993,7.17932s,65,0.98959,101.94922s,9,0.36772,7.67972s
100,15,9,0.20000,0.99970,43,0.99999,7.70063s,74,0.99302,102.04483s,22,1.00000,8.17792s
100,15,9,0.50000,0.99930,18,0.98919,6.87177s,72,0.99228,102.28198s,15,0.99778,8.24049s
100,15,9,0.50000,0.99950,18,0.96752,7.71458s,49,0.98294,99.83387s,24,1.00000,8.00128s
100,15,9,0.50000,0.99970,45,0.99997,7.73222s,83,0.99288,102.96595s,77,1.00000,9.32962s
100,15,12,0.00000,0.99930,23,1.00000,12.25579s,93,0.99813,205.97339s,4,0.77746,14.06892s
100,15,12,0.00000,0.99950,34,1.00000,12.77985s,89,0.99961,203.60008s,8,0.94938,14.26358s
