Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,20,6,0.20000,0.99930,13,0.86009,2.13859s,43,0.97952,26.26425s,4,-0.13091,2.26259s
100,20,6,0.20000,0.99950,14,0.93255,2.37000s,48,0.98058,26.35160s,9,0.20509,2.33450s
100,20,6,0.20000,0.99970,31,0.94216,2.54826s,53,0.98084,26.14757s,17,0.98011,2.57215s
100,20,6,0.50000,0.99930,13,0.90098,2.28831s,44,0.97582,25.82611s,14,0.90228,2.38467s
100,20,6,0.50000,0.99950,15,0.90733,2.44826s,46,0.97662,26.46185s,22,0.97823,2.57387s
100,20,6,0.50000,0.99970,30,0.92433,2.59472s,51,0.97723,26.39991s,23,0.97833,2.59230s
100,20,9,0.00000,0.99930,17,0.99926,5.52952s,49,0.98164,57.15139s,3,0.34261,5.61221s
100,20,9,0.00000,0.99950,19,0.99926,4.95379s,53,0.98167,69.62065s,6,0.94185,5.16655s
100,20,9,0.00000,0.99970,24,0.99926,4.95581s,54,0.98167,69.86115s,8,0.97505,5.17185s
100,20,9,0.20000,0.99930,13,0.86105,4.49456s,52,0.98015,56.86919s,3,-0.29522,4.75003s
100,20,9,0.20000,0.99950,15,0.93314,4.68556s,45,0.98000,56.50889s,10,0.19980,4.80050s
100,20,9,0.20000,0.99970,25,0.94089,4.91984s,51,0.98077,57.92968s,17,0.98011,4.87927s
100,20,9,0.50000,0.99930,14,0.90273,4.59661s,47,0.97537,56.74304s,15,0.95505,4.84597s
100,20,9,0.50000,0.99950,18,0.91279,4.73416s,42,0.97545,56.85348s,21,0.97920,4.92990s
100,20,9,0.50000,0.99970,25,0.92860,4.95114s,43,0.97692,57.03498s,23,0.97833,5.17065s
100,20,12,0.00000,0.99930,17,0.99926,7.95062s,48,0.98167,99.65187s,3,0.34261,8.52644s
100,20,12,0.00000,0.99950,19,0.99926,8.09351s,50,0.98167,101.50662s,7,0.94354,8.98939s
100,20,12,0.00000,0.99970,23,0.99926,8.13534s,55,0.98167,112.87564s,8,0.97505,8.82192s
100,20,12,0.20000,0.99930,14,0.86161,7.59191s,46,0.97993,100.87782s,5,-0.27590,8.64526s
100,20,12,0.20000,0.99950,15,0.93314,7.86641s,50,0.98021,101.70158s,10,0.19980,8.81259s
100,20,12,0.20000,0.99970,30,0.94110,8.11846s,51,0.98059,100.45782s,16,0.98026,8.86267s
100,20,12,0.50000,0.99930,14,0.90273,7.91959s,45,0.97720,100.50232s,14,0.90115,8.44982s
100,20,12,0.50000,0.99950,18,0.91279,7.93248s,40,0.97497,101.26743s,21,0.97920,8.80867s
100,20,12,0.50000,0.99970,30,0.92362,8.12937s,52,0.97773,100.82479s,23,0.97833,9.17291s
100,20,15,0.00000,0.99930,17,0.99926,12.22310s,48,0.98164,158.42435s,3,0.34261,13.93621s
100,20,15,0.00000,0.99950,19,0.99926,12.32292s,53,0.98167,170.15489s,6,0.94185,13.67523s
100,20,15,0.00000,0.99970,24,0.99926,12.35301s,59,0.98167,171.74273s,8,0.97505,13.50376s
100,20,15,0.20000,0.99930,14,0.86161,11.67710s,46,0.97799,157.56315s,5,-0.27590,13.42730s
100,20,15,0.20000,0.99950,15,0.93314,12.29369s,51,0.98080,155.12959s,10,0.19980,13.04099s
100,20,15,0.20000,0.99970,27,0.93914,12.34086s,45,0.97981,157.72513s,16,0.98026,13.15380s
100,20,15,0.50000,0.99930,15,0.90816,12.10281s,42,0.97624,157.17379s,15,0.95030,13.03422s
100,20,15,0.50000,0.99950,18,0.91279,12.13094s,45,0.97732,157.00962s,21,0.97871,13.36402s
100,20,15,0.50000,0.99970,26,0.92447,12.38321s,46,0.97683,157.79951s,23,0.97833,13.27104s
100,20,18,0.00000,0.99930,18,0.99926,17.19081s,49,0.98167,228.65599s,3,0.01479,19.35407s
