Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
100,20,3,0.50000,0.99980,24,0.91832,0.98909s,32,0.96626,5.88753s,20,0.97192,0.94412s
100,20,6,0.00000,0.99940,15,0.99926,2.20783s,38,0.97071,16.97223s,5,0.89440,1.93299s
100,20,6,0.00000,0.99600,2,0.03096,1.76416s,32,0.96910,16.33475s,2,0.01479,1.76947s
100,20,6,0.00000,0.99980,22,0.99926,2.14961s,41,0.97071,16.63659s,14,1.00000,1.93691s
100,20,6,0.20000,0.99940,12,0.93267,1.75494s,33,0.96934,17.36298s,10,0.70932,1.81897s
100,20,6,0.20000,0.99600,2,-0.04882,1.64060s,22,0.96326,17.10155s,2,-0.29522,1.64081s
100,20,6,0.20000,0.99980,25,0.94179,2.11785s,35,0.96954,17.37562s,18,0.98707,1.99590s
100,20,6,0.50000,0.99940,10,0.87437,1.86268s,31,0.96630,17.33643s,16,0.97206,1.82562s
100,20,6,0.50000,0.99600,2,-0.42541,1.67355s,18,0.95432,16.85282s,2,-1.74225,1.71148s
100,20,6,0.50000,0.99980,26,0.91832,2.03353s,31,0.96571,17.18808s,29,0.97192,2.03793s
100,20,9,0.00000,0.99940,16,0.99926,3.79646s,39,0.97071,37.08335s,5,0.89440,4.21749s
100,20,9,0.00000,0.99600,2,0.03096,3.60638s,31,0.97060,37.10884s,2,0.01479,3.87626s
100,20,9,0.00000,0.99980,22,0.99926,4.01564s,42,0.97071,36.36425s,13,1.00000,4.06662s
100,20,9,0.20000,0.99940,13,0.93657,3.69841s,33,0.96699,37.38063s,8,0.21548,3.85219s
100,20,9,0.20000,0.99600,2,-0.04882,3.47450s,24,0.96459,36.85428s,2,-0.29522,3.70515s
100,20,9,0.20000,0.99980,28,0.94198,3.94679s,36,0.96955,36.95648s,18,0.98707,4.11538s
100,20,9,0.50000,0.99940,11,0.87466,3.72334s,30,0.96597,37.45226s,16,0.95331,3.84439s
100,20,9,0.50000,0.99600,2,-0.42541,3.49781s,18,0.95432,36.59403s,2,-1.74225,3.64481s
100,20,9,0.50000,0.99980,24,0.91832,3.91909s,35,0.96614,37.18732s,35,0.97275,4.51658s
100,20,12,0.00000,0.99940,16,0.99926,6.70164s,34,0.97069,66.14830s,5,0.89440,7.32403s
100,20,12,0.00000,0.99600,2,0.03096,6.22601s,35,0.97069,66.42184s,2,0.01479,7.14628s
100,20,12,0.00000,0.99980,21,0.99926,6.66301s,44,0.97071,65.99078s,14,1.00000,7.26239s
100,20,12,0.20000,0.99940,13,0.93657,6.47999s,34,0.96947,65.48633s,8,0.21548,6.75103s
100,20,12,0.20000,0.99600,2,-0.04882,6.24961s,23,0.96258,66.21674s,2,-0.29522,6.63986s
100,20,12,0.20000,0.99980,25,0.94198,7.01250s,37,0.96955,65.91683s,18,0.98707,7.08343s
100,20,12,0.50000,0.99940,11,0.87466,6.43434s,30,0.96544,65.76088s,16,0.95331,6.80344s
100,20,12,0.50000,0.99600,2,-0.42541,6.17002s,18,0.95432,65.34134s,2,-1.74225,6.53694s
100,20,12,0.50000,0.99980,22,0.91832,6.57573s,33,0.96552,66.16585s,32,0.97968,7.30690s
100,20,15,0.00000,0.99940,16,0.99926,9.85223s,36,0.97071,102.59583s,5,0.89440,10.96062s
100,20,15,0.00000,0.99600,2,0.03096,9.56424s,31,0.96725,102.97059s,2,0.01479,10.39207s
100,20,15,0.00000,0.99980,21,0.99926,10.11755s,43,0.97071,102.50385s,14,1.00000,10.81143s
100,20,15,0.20000,0.99940,13,0.93657,9.58500s,32,0.96916,104.00440s,8,0.21548,10.47343s
100,20,15,0.20000,0.99600,2,-0.04882,9.54221s,22,0.96152,102.23086s,2,-0.29522,10.24556s
100,20,15,0.20000,0.99980,26,0.94177,10.20690s,38,0.96963,104.17473s,18,0.98707,10.72629s
100,20,15,0.50000,0.99940,12,0.88235,10.52494s,30,0.96616,102.51412s,16,0.95331,10.54825s
100,20,15,0.50000,0.99600,2,-0.42541,9.51800s,18,0.95432,102.75228s,2,-1.74225,10.24711s
100,20,15,0.50000,0.99980,23,0.91832,10.06104s,32,0.96573,104.28122s,33,0.97144,11.17794s
100,20,18,0.00000,0.99940,16,0.99926,13.98555s,36,0.97069,147.48444s,5,0.89440,15.58989s
100,20,18,0.00000,0.99600,2,0.03096,13.63745s,31,0.96790,147.51361s,2,0.01479,14.80173s
100,20,18,0.00000,0.99980,22,0.99926,14.39345s,43,0.97071,149.41771s,13,1.00000,15.41297s
100,20,18,0.20000,0.99940,13,0.93657,13.86634s,33,0.96934,149.08779s,8,0.21548,15.22089s
100,20,18,0.20000,0.99600,2,-0.04882,13.73253s,26,0.96486,148.20896s,2,-0.29522,14.78944s
100,20,18,0.20000,0.99980,21,0.94061,14.61807s,38,0.96923,147.88328s,18,0.98707,15.46606s
100,20,18,0.50000,0.99940,12,0.88235,14.16495s,33,0.96624,148.15093s,16,0.95331,17.24048s
100,20,18,0.50000,0.99600,2,-0.42541,13.84369s,18,0.95432,147.76582s,2,-1.74225,15.81378s
100,20,18,0.50000,0.99980,22,0.91844,14.26699s,32,0.96591,146.94285s,37,0.97144,16.06984s
